depth(m) lower_95(kyr) median(kyr) upper_95(kyr)
0.030000 0.201073 1.565346 4.062164
0.250000 1.717062 3.188590 5.132685
0.350000 2.390841 3.866054 5.688873
0.400000 2.912054 4.249694 5.964092
0.450000 3.191612 4.623637 6.139235
0.500000 3.767315 5.037701 6.407107
0.550000 4.088629 5.343052 6.620908
0.600000 4.700179 5.773979 6.877292
0.650000 5.177323 6.096633 7.072773
0.700000 5.931861 6.516794 7.343615
0.750000 6.409483 6.986935 7.772724
0.800000 7.008259 7.635749 8.326889
0.850000 7.546572 8.327282 8.839858
0.900000 8.081972 8.922285 9.517216
0.950000 8.733078 9.513032 10.095474
1.000000 9.426829 10.088716 10.528656
1.050000 10.113857 10.664202 11.073761
1.100000 10.767658 11.290047 11.713917
1.150000 11.311863 11.826876 12.185596
1.200000 11.832353 12.315571 12.728420
1.250000 12.521186 12.834473 13.172150
1.300000 12.841406 13.298246 13.600026
1.350000 13.233883 13.731781 14.067732
1.400000 13.669836 14.106719 14.505759
1.450000 13.900593 14.395960 14.815982
1.500000 14.127823 14.708040 15.139977
1.550000 14.523434 15.005073 15.438387
1.600000 14.672674 15.293736 15.722112
1.650000 14.962507 15.575146 16.000055
1.700000 15.397766 15.885090 16.257486
1.750000 15.717260 16.146531 16.564728
1.800000 15.968775 16.396677 16.809029
1.850000 16.273287 16.697791 17.046370
1.900000 16.529951 16.959113 17.363022
1.950000 16.807349 17.216659 17.628567
2.000000 17.035216 17.450372 17.982451
2.050000 17.340808 17.734770 18.443117
2.100000 17.517667 18.041239 18.989836
2.150000 17.827886 18.510912 19.456835
2.200000 18.301279 19.130779 20.038914
2.250000 18.899013 19.662604 20.564137
2.300000 19.559081 20.158425 21.172404
2.350000 20.028641 20.752539 21.590592
2.400000 20.411617 21.289174 22.026522
2.450000 21.054828 21.790371 22.401643
2.500000 21.548538 22.328006 23.032172
2.550000 21.961273 22.786196 23.467608
2.600000 22.466450 23.230311 23.841883
2.650000 22.882579 23.696176 24.229919
2.700000 23.088571 24.080777 24.688480
2.750000 23.280778 24.475028 25.178824
2.800000 23.398581 24.833498 25.642796
2.850000 23.744803 25.195094 26.059494
2.900000 23.889322 25.478560 26.409122
2.950000 24.241561 25.773002 26.658646
3.000000 24.563919 26.101960 26.945020
3.050000 24.791298 26.383091 27.287545
3.100000 25.047022 26.622704 27.494690
3.150000 25.359636 26.870743 27.798213
3.200000 25.667030 27.097838 28.029838
3.250000 25.916743 27.364434 28.333425
3.300000 26.450203 27.606940 28.596725
3.350000 26.983762 27.892255 29.107912
3.400000 27.447854 28.224936 29.285874
3.450000 27.773416 28.439948 29.547157
3.500000 27.927763 28.681058 29.767838
3.550000 28.310812 28.968477 30.063664
3.600000 28.578980 29.231288 30.277431
3.650000 28.845790 29.533973 30.547084
3.700000 29.021451 29.799855 30.777458
3.750000 29.348307 30.048106 31.179596
3.800000 29.586098 30.371512 31.385352
3.850000 29.854365 30.730725 31.645035
3.900000 30.063021 31.031282 31.986072
3.950000 30.242594 31.268304 32.168260
4.000000 30.460620 31.560654 32.436692
4.050000 30.705830 31.861922 32.651398
4.100000 30.872443 32.181652 32.839070
4.150000 31.368238 32.356661 33.136472
4.200000 31.544886 32.647234 33.319290
4.250000 31.744868 32.894593 33.539762
4.300000 31.946277 33.084622 33.931423
4.350000 32.156609 33.273715 34.083102
4.400000 32.419192 33.493874 34.284401
4.450000 32.664221 33.723092 34.404508
4.500000 32.863454 33.946890 34.678909
4.550000 33.034289 34.176152 34.814428
4.600000 33.181126 34.357929 34.987565
4.650000 33.341702 34.559421 35.278920
4.700000 33.563382 34.763615 35.554124
4.750000 33.819070 34.956820 35.758612
4.800000 33.999409 35.166929 35.889606
4.850000 34.283196 35.303635 36.146213
4.900000 34.710630 35.538808 36.379204
4.950000 34.899155 35.803122 36.609413
5.000000 35.243831 36.119223 36.943078
5.050000 35.582617 36.458367 37.319871
5.100000 36.079989 36.872352 37.801895
5.150000 36.353900 37.293168 38.092700
5.200000 36.872820 37.718561 38.454299
5.250000 37.419526 38.208889 38.776351
5.300000 37.843018 38.664013 39.207225
5.350000 38.394253 39.077185 39.684420
5.400000 38.807709 39.503923 40.154965
5.450000 39.024238 39.848994 40.751364
5.500000 39.416647 40.149382 41.117150
5.550000 39.737666 40.504747 41.427764
5.600000 39.889965 40.809606 41.578090
5.650000 40.124759 41.008189 41.917871
5.700000 40.422501 41.287673 42.424694
5.750000 40.654485 41.520982 42.637100
5.800000 40.908759 41.766825 42.923521
5.850000 41.081291 41.993409 43.275738
5.900000 41.377548 42.337724 43.521343
5.950000 41.672784 42.647342 43.729559
6.000000 42.072379 42.882492 43.887815
6.050000 42.437440 43.125712 44.205501
6.150000 42.985902 43.841698 44.886703
6.200000 43.286837 44.217694 45.097706
6.250000 43.670001 44.587838 45.247411
6.300000 44.105026 44.952151 45.517433
6.350000 44.563519 45.299886 45.880366
6.400000 45.046424 45.605684 46.374527
6.450000 45.410021 46.008934 46.721434
6.500000 45.857715 46.411543 47.066234
6.550000 46.231847 46.849030 47.365551
6.600000 46.611369 47.259150 47.938387
6.650000 47.068012 47.639616 48.402839
6.700000 47.495835 48.055168 48.730092
6.750000 47.761279 48.421226 49.259414
6.800000 47.956487 48.769631 49.621215
