depth(m) lower_95(kyr) median(kyr) upper_95(kyr)
0.140000 1.295489 2.884514 4.524701
0.160000 1.430665 2.990415 4.618678
0.240000 1.971321 3.473197 5.151953
0.320000 2.464611 3.940534 5.558047
0.360000 2.698507 4.192685 5.729262
0.420000 3.014710 4.544189 6.170700
0.480000 3.716213 4.983661 6.517185
0.560000 4.613144 5.535388 6.847776
0.640000 5.196203 6.041047 7.196845
0.720000 6.067550 6.713527 7.639375
0.790000 6.646122 7.339967 8.169414
0.800000 6.743097 7.422802 8.252913
0.840000 7.049989 7.842618 8.549621
0.940000 8.048446 8.701967 9.370556
0.980000 8.501388 9.023514 9.573116
1.000000 8.649259 9.186989 9.799009
1.020000 8.801093 9.376844 9.933013
1.040000 8.967906 9.514198 10.068770
1.060000 9.216717 9.689541 10.242221
1.100000 9.703767 10.052703 10.610029
1.120000 9.880203 10.219215 10.709207
1.130000 9.967104 10.298459 10.740083
1.140000 10.058447 10.382156 10.848567
1.160000 10.206226 10.547524 11.001043
1.180000 10.416290 10.734788 11.273021
1.200000 10.593617 10.927106 11.388854
1.220000 10.766574 11.146820 11.591094
1.260000 11.093592 11.546074 12.005895
1.300000 11.523881 11.972802 12.487104
1.320000 11.722032 12.151564 12.668970
1.340000 11.864347 12.320007 12.815209
1.360000 12.057730 12.503215 12.990147
1.380000 12.223266 12.642231 13.067848
1.400000 12.336217 12.799597 13.187261
1.460000 12.684594 13.143555 13.559119
1.480000 12.785601 13.242996 13.710190
1.500000 12.891656 13.413809 13.833489
1.540000 13.165180 13.719793 14.178647
1.560000 13.307240 13.851736 14.382266
1.620000 13.688127 14.216360 14.694610
1.660000 14.002717 14.505383 14.889721
1.680000 14.083245 14.675691 15.091889
1.700000 14.195100 14.851811 15.271430
1.720000 14.351852 14.978183 15.410362
1.780000 14.909920 15.322647 15.799192
1.820000 15.276945 15.588041 15.996680
1.840000 15.446326 15.722899 16.122536
1.860000 15.589837 15.935955 16.237882
1.900000 15.860540 16.274214 16.627216
1.940000 16.089705 16.517578 16.885514
1.980000 16.392941 16.756500 17.197252
2.020000 16.630240 16.981630 17.358284
2.060000 16.809773 17.185594 17.571485
2.100000 17.037834 17.378441 17.755106
2.180000 17.314913 17.732162 18.138087
2.220000 17.506526 17.926564 18.294437
2.260000 17.697197 18.118561 18.532640
2.300000 17.862653 18.319270 18.721760
2.340000 18.076407 18.531186 18.937635
2.420000 18.468502 18.904484 19.308146
2.440000 18.571199 19.012090 19.466686
2.460000 18.705512 19.110625 19.547037
2.480000 18.812511 19.205935 19.646048
2.500000 18.894657 19.301912 19.798116
2.520000 19.011763 19.399301 19.882392
2.620000 19.519103 19.915670 20.526161
2.640000 19.570952 20.012268 20.614011
2.660000 19.660365 20.097478 20.712620
2.780000 20.083398 20.608573 21.138241
2.860000 20.393167 20.954470 21.572991
2.900000 20.596198 21.130151 21.830597
2.980000 20.931331 21.492269 22.192196
3.060000 21.312207 21.785670 22.742034
3.100000 21.455417 21.990821 22.898891
3.120000 21.605629 22.091516 23.005007
3.140000 21.743637 22.205836 23.155022
3.180000 21.903621 22.446327 23.328760
3.220000 22.149935 22.697803 23.517696
3.260000 22.533815 22.966322 23.719439
3.300000 22.862181 23.295101 24.241702
3.320000 22.989551 23.443303 24.463306
3.340000 23.132918 23.605930 24.631303
3.360000 23.268024 23.786256 24.782512
3.400000 23.647778 24.102344 25.092231
3.420000 23.740572 24.279437 25.251826
3.440000 23.840291 24.456903 25.393046
3.460000 23.911154 24.622347 25.550405
3.480000 24.061111 24.773043 25.743649
3.500000 24.336288 24.903566 25.903777
3.520000 24.563118 25.060727 26.041298
3.540000 24.733427 25.210463 26.119577
3.580000 24.942943 25.591095 26.356097
3.620000 25.318208 25.917415 26.607520
3.660000 25.573307 26.259709 26.910844
3.700000 25.965100 26.578416 27.295698
3.720000 26.180520 26.768393 27.427973
3.780000 26.694945 27.213407 27.703974
3.840000 27.070644 27.661841 28.260739
3.860000 27.130796 27.854534 28.373946
3.880000 27.215808 27.972397 28.499776
3.900000 27.478249 28.147169 28.637971
3.940000 27.679484 28.458554 29.144647
3.980000 27.906413 28.762196 29.463658
4.020000 28.139569 29.080769 29.837780
4.060000 28.411052 29.419816 30.078594
4.100000 28.828061 29.748322 30.301273
4.140000 29.158133 30.048873 30.645004
4.160000 29.302063 30.255363 30.831232
4.200000 29.554882 30.605719 31.051485
4.220000 29.679515 30.724376 31.204795
4.240000 29.769687 30.839015 31.358401
4.300000 30.121052 31.161246 31.988747
4.380000 30.627113 31.657992 32.581212
4.460000 31.510956 32.147562 33.362627
4.480000 31.669968 32.274443 33.521210
4.500000 31.822476 32.408993 33.670955
4.520000 31.961994 32.543519 33.857831
4.580000 32.299079 32.987595 34.118087
4.620000 32.471806 33.224040 34.432672
4.660000 32.728214 33.499512 34.682381
