depth(m) lower_95(kyr) median(kyr) upper_95(kyr)
7.980000 61.819155 62.538260 63.275637
8.030000 62.113893 62.788641 63.614325
8.080000 62.307225 63.108061 63.929658
8.130000 62.552779 63.388181 64.209359
8.180000 62.763142 63.606213 64.641636
8.230000 63.032727 63.897321 65.066324
8.280000 63.264386 64.152061 65.362155
8.330000 63.359517 64.396928 65.924249
8.380000 63.768509 64.680509 66.117654
8.430000 64.052525 64.909645 66.217871
8.480000 64.254998 65.142013 66.535263
8.580000 64.748414 65.619743 66.930442
8.630000 64.981961 65.889365 67.182978
8.680000 65.272627 66.240874 67.488679
8.730000 65.632448 66.563734 67.814727
8.780000 65.966863 66.961199 67.980497
8.830000 66.367084 67.277020 68.258646
8.880000 67.060016 67.744276 68.528643
8.930000 67.488595 68.167155 68.822433
8.980000 68.018240 68.613737 69.259713
9.030000 68.480433 69.060413 69.761291
9.080000 68.989030 69.502589 70.263078
9.130000 69.529258 70.048484 70.660752
9.180000 69.892659 70.466711 71.119156
9.230000 70.210909 70.805087 71.416308
9.280000 70.611589 71.164849 71.814981
9.330000 70.804839 71.488423 72.041854
9.380000 71.157288 71.775687 72.301613
9.430000 71.527968 72.119756 72.636370
9.480000 71.738807 72.420046 72.933703
9.530000 72.177665 72.700044 73.244959
9.580000 72.317120 72.956202 73.543736
9.630000 72.617626 73.199882 73.806733
9.680000 72.940878 73.467650 74.073192
9.730000 73.221132 73.766520 74.365998
9.780000 73.521845 74.041148 74.462514
9.830000 73.911973 74.341095 74.703392
9.880000 74.332815 74.701290 75.120778
9.930000 74.569889 75.069291 75.543745
9.980000 74.945887 75.395907 75.834156
10.030000 75.194251 75.698217 76.207145
10.080000 75.406709 75.911559 76.517427
10.130000 75.616500 76.215335 76.844250
10.180000 75.851973 76.448940 77.140201
10.230000 76.220388 76.834412 77.506788
10.280000 76.486807 77.133712 78.144323
10.330000 76.773787 77.480144 78.404918
10.380000 77.193481 77.818715 78.902778
10.430000 77.540331 78.240238 79.276276
10.480000 77.806561 78.618805 79.666777
10.530000 78.263596 78.984556 79.957983
10.580000 78.600041 79.378597 80.354486
10.630000 78.832627 79.725979 80.719543
10.680000 79.136946 80.144109 81.073210
10.730000 79.477095 80.625758 81.301129
10.780000 79.943892 80.948221 81.627515
10.830000 80.166788 81.315831 82.064610
10.880000 80.773630 81.740838 82.337234
10.930000 81.299614 82.027850 82.615316
10.980000 81.666050 82.297968 82.946418
11.030000 81.835239 82.563544 83.246927
11.080000 82.145235 82.829136 83.518169
11.130000 82.338601 83.054205 83.754403
11.180000 82.580695 83.284122 84.107952
11.230000 82.790764 83.526124 84.260962
11.280000 82.933318 83.725859 84.464444
11.330000 83.103075 83.986799 84.695107
11.380000 83.397396 84.237030 84.886701
11.430000 83.850937 84.437072 85.151911
11.480000 84.088541 84.697349 85.332290
11.530000 84.335549 84.943744 85.451538
11.580000 84.535204 85.156464 85.656399
11.630000 84.809965 85.408924 85.939585
11.680000 85.159699 85.714720 86.132005
11.730000 85.578552 86.063528 86.531127
11.780000 85.910078 86.400491 86.878215
11.830000 86.204060 86.726139 87.228982
11.880000 86.532557 87.075116 87.634893
11.930000 86.862162 87.432811 87.939923
11.980000 87.218225 87.808807 88.423220
12.030000 87.665868 88.157344 88.855533
12.080000 87.928602 88.458624 89.326982
12.130000 88.267698 88.730382 89.533049
12.180000 88.480955 89.060542 89.913089
12.230000 88.777456 89.393109 90.247705
12.280000 89.065877 89.793106 90.625597
12.330000 89.357519 90.142081 90.815829
12.380000 89.647817 90.516410 91.296002
12.430000 89.857464 90.876147 91.526420
12.480000 90.257010 91.207121 91.976320
12.530000 90.601177 91.506402 92.231666
12.580000 90.948176 91.810313 92.539556
12.630000 91.272345 92.167942 92.990548
12.680000 91.456058 92.464785 93.336125
12.730000 91.620414 92.780742 93.531745
12.780000 92.019543 93.004246 93.862947
12.830000 92.300984 93.293010 94.060627
12.880000 92.553266 93.556201 94.379958
12.930000 92.865129 93.888546 94.731522
12.980000 93.159001 94.244409 95.004552
13.030000 93.652080 94.638142 95.311872
13.080000 93.999688 94.978828 95.642196
13.130000 94.506115 95.373354 96.042265
13.180000 94.795887 95.656799 96.402777
13.230000 95.059497 95.981787 96.770124
13.280000 95.467046 96.378744 97.289453
13.330000 95.818274 96.671739 97.548876
13.380000 96.140835 97.042790 97.907663
13.430000 96.364691 97.371587 98.461771
13.480000 96.640915 97.695801 98.878791
13.530000 96.883204 98.009790 99.225744
13.580000 97.027434 98.293434 99.611933
13.630000 97.284876 98.581627 100.068698
13.680000 97.596260 98.931612 100.481632
13.730000 97.969743 99.272244 100.829637
13.780000 98.312086 99.697076 101.215773
13.830000 98.516164 99.964648 101.420239
13.880000 98.690790 100.317988 101.652356
13.930000 98.994632 100.615214 101.863942
13.980000 99.311717 100.884844 102.128076
14.030000 99.783280 101.250531 102.339522
14.080000 100.112565 101.538952 102.649414
14.130000 100.393395 101.822574 102.900526
14.180000 100.813216 102.093560 103.145192
14.230000 101.237887 102.407489 103.402189
14.280000 101.747218 102.767007 103.670274
14.330000 102.317280 103.068465 103.817574
14.380000 102.708910 103.448361 104.037041
14.430000 103.193429 103.856877 104.546294
14.480000 103.637937 104.196367 104.832392
14.530000 103.923306 104.567887 105.241192
14.580000 104.234830 104.953942 105.590937
14.630000 104.682741 105.291987 106.069427
14.680000 104.978103 105.641294 106.468594
14.730000 105.186008 105.986416 106.734879
14.780000 105.349089 106.256185 106.952717
14.830000 105.615869 106.531099 107.322092
14.880000 105.837079 106.842905 107.502640
14.930000 106.276838 107.080714 107.741487
14.980000 106.579988 107.359744 108.029646
15.030000 106.841744 107.612992 108.252784
