depth(m) lower_95(kyr) median(kyr) upper_95(kyr)
7.205000 43.658307 44.335999 44.803974
7.230000 43.895351 44.456003 44.895311
7.255000 44.081689 44.575701 44.999908
7.280000 44.300932 44.747569 45.198759
7.305000 44.454765 44.893004 45.342458
7.330000 44.575267 45.056562 45.465252
7.355000 44.761768 45.156818 45.607166
7.380000 44.944602 45.279857 45.680037
7.405000 45.068187 45.415330 45.853106
7.430000 45.272711 45.580486 46.066817
7.455000 45.375739 45.767113 46.243290
7.480000 45.509632 45.915036 46.410630
7.505000 45.631249 46.084000 46.604021
7.530000 45.706330 46.244491 46.816497
7.555000 45.839669 46.399802 46.910686
7.580000 45.882306 46.533553 47.049944
7.605000 46.011442 46.697383 47.237160
7.630000 46.144451 46.900160 47.455820
7.655000 46.255512 47.095401 47.622361
7.680000 46.381216 47.248644 47.784586
7.755000 46.873746 47.717628 48.462262
7.780000 47.029665 47.903594 48.664652
7.830000 47.350768 48.269067 48.934003
7.855000 47.506931 48.452023 49.105253
7.880000 47.713080 48.644826 49.304557
7.905000 47.905422 48.837620 49.419992
7.930000 48.055396 49.010000 49.501695
7.955000 48.261780 49.219484 49.771142
7.980000 48.439101 49.404200 49.892726
8.005000 48.619708 49.620082 50.123965
8.055000 48.848364 49.924098 50.409626
8.080000 48.956463 50.025637 50.505579
8.105000 49.016245 50.164697 50.624471
8.130000 49.166703 50.297029 50.761841
8.155000 49.318967 50.429479 50.853438
8.180000 49.424167 50.543948 50.948938
8.205000 49.544937 50.674375 51.063774
8.230000 49.710497 50.796399 51.144552
8.255000 49.917825 50.939084 51.258795
8.280000 50.067343 51.039891 51.353796
8.305000 50.190185 51.141911 51.450347
8.330000 50.278318 51.256885 51.559397
8.355000 50.419199 51.361292 51.680419
8.380000 50.627676 51.471364 51.791575
8.405000 50.804997 51.576040 51.879468
8.430000 50.952816 51.709755 52.034450
8.455000 51.094223 51.847889 52.243174
8.480000 51.207257 51.963313 52.340949
8.505000 51.319873 52.079757 52.553147
8.530000 51.420932 52.208657 52.709481
8.555000 51.501939 52.338514 52.834675
8.580000 51.600028 52.494935 52.993092
8.605000 51.723118 52.624058 53.179378
8.630000 51.809284 52.764988 53.383754
8.655000 51.918109 52.930804 53.478136
8.680000 52.143275 53.070348 53.666809
8.705000 52.358564 53.237707 53.774716
8.730000 52.578752 53.418246 53.934190
8.755000 52.797639 53.580539 54.135042
8.780000 52.949606 53.734889 54.303189
8.805000 53.200262 53.909630 54.474094
8.830000 53.344302 54.044208 54.611004
8.855000 53.486120 54.196615 54.772927
8.880000 53.580958 54.380637 54.943245
8.905000 53.770597 54.526786 55.128791
8.930000 53.869858 54.665628 55.351347
8.955000 53.986259 54.878146 55.455814
8.980000 54.040139 55.034678 55.606954
9.005000 54.196991 55.137773 55.749950
9.030000 54.402574 55.294342 55.865124
9.055000 54.589352 55.424922 56.020987
9.080000 54.769283 55.547473 56.123906
9.105000 54.839301 55.673149 56.234460
9.130000 55.058128 55.836408 56.343007
9.155000 55.195010 56.009616 56.488875
9.180000 55.388748 56.139762 56.580882
9.205000 55.511282 56.283862 56.668399
9.230000 55.676423 56.387420 56.732205
9.255000 55.871741 56.507388 56.887842
9.280000 56.054535 56.634576 56.975069
9.305000 56.248750 56.737572 57.036155
9.330000 56.519026 56.858177 57.137113
9.355000 56.662291 56.959139 57.295114
9.380000 56.756152 57.073622 57.446956
9.405000 56.893391 57.190375 57.561104
9.430000 57.063481 57.298196 57.646134
9.455000 57.142598 57.413543 57.799552
9.480000 57.281517 57.550255 57.960083
9.505000 57.398005 57.679811 58.105269
9.530000 57.487192 57.839639 58.334460
9.555000 57.588494 57.967430 58.643797
