age(kyr) mean(permil) sigma(permil)
29.900000 4.667335 0.184396
30.000000 4.667605 0.186103
30.100000 4.667965 0.187993
30.200000 4.668390 0.190011
30.300000 4.668853 0.192067
30.400000 4.669330 0.194049
30.500000 4.669798 0.195823
30.600000 4.670232 0.197243
30.700000 4.670606 0.198170
30.800000 4.670893 0.198504
30.900000 4.671070 0.198205
31.000000 4.671108 0.197295
31.100000 4.670984 0.195844
31.200000 4.670671 0.193934
31.300000 4.670146 0.191640
31.400000 4.669388 0.189026
31.500000 4.668376 0.186159
31.600000 4.667091 0.183104
31.700000 4.665516 0.179893
31.800000 4.663635 0.176512
31.900000 4.661439 0.172922
32.000000 4.658919 0.169121
32.100000 4.656069 0.165199
32.200000 4.652888 0.161296
32.300000 4.649377 0.157544
32.400000 4.645542 0.154041
32.500000 4.641391 0.150856
32.600000 4.636934 0.148035
32.700000 4.632184 0.145602
32.800000 4.627156 0.143559
32.900000 4.621865 0.141891
33.000000 4.616333 0.140566
33.100000 4.610580 0.139547
33.200000 4.604632 0.138803
33.300000 4.598513 0.138310
33.400000 4.592246 0.138057
33.500000 4.585858 0.138039
33.600000 4.579372 0.138256
33.700000 4.572813 0.138711
33.800000 4.566201 0.139407
33.900000 4.559559 0.140345
34.000000 4.552903 0.141528
34.100000 4.546251 0.142958
34.200000 4.539621 0.144640
34.300000 4.533026 0.146573
34.400000 4.526480 0.148758
34.500000 4.519992 0.151189
34.600000 4.513568 0.153862
34.700000 4.507213 0.156768
34.800000 4.500929 0.159897
34.900000 4.494717 0.163238
35.000000 4.488580 0.166782
35.100000 4.482517 0.170516
35.200000 4.476528 0.174428
35.300000 4.470613 0.178507
35.400000 4.464772 0.182737
35.500000 4.459003 0.187109
35.600000 4.453305 0.191608
35.700000 4.447677 0.196224
35.800000 4.442119 0.200945
35.900000 4.436630 0.205762
36.000000 4.431209 0.210664
36.100000 4.425855 0.215642
36.200000 4.420566 0.220689
36.300000 4.415344 0.225796
36.400000 4.410186 0.230955
36.500000 4.405092 0.236160
36.600000 4.400061 0.241404
36.700000 4.395092 0.246681
36.800000 4.390184 0.251985
36.900000 4.385337 0.257310
37.000000 4.380551 0.262651
37.100000 4.375823 0.268003
37.200000 4.371154 0.273363
37.300000 4.366543 0.278725
37.400000 4.361989 0.284086
37.500000 4.357491 0.289443
37.600000 4.353049 0.294791
37.700000 4.348662 0.300128
37.800000 4.344329 0.305451
37.900000 4.340050 0.310757
38.000000 4.335823 0.316045
38.100000 4.331650 0.321310
38.200000 4.327527 0.326552
38.300000 4.323456 0.331769
38.400000 4.319435 0.336958
38.500000 4.315464 0.342119
38.600000 4.311543 0.347249
38.700000 4.307669 0.352347
38.800000 4.303844 0.357412
38.900000 4.300066 0.362443
39.000000 4.296335 0.367439
39.100000 4.292651 0.372398
39.200000 4.289011 0.377321
39.300000 4.285417 0.382205
39.400000 4.281868 0.387051
39.500000 4.278362 0.391858
39.600000 4.274900 0.396624
39.700000 4.271481 0.401351
39.800000 4.268104 0.406036
39.900000 4.264769 0.410680
40.000000 4.261475 0.415282
