depth(m) lower_95(kyr) median(kyr) upper_95(kyr)
0.000000 2.049966 4.193484 5.840268
0.040000 2.114903 4.262740 5.907305
0.200000 2.391003 4.526576 6.223718
0.400000 3.165798 4.985310 6.559944
0.600000 3.707244 5.440909 6.938893
1.000000 4.462197 6.205157 7.642628
1.200000 4.867984 6.530358 7.953048
1.400000 5.278652 6.922275 8.244596
1.600000 5.606507 7.270315 8.546281
1.800000 6.225822 7.555514 8.965505
2.000000 6.763489 7.963407 9.233526
2.200000 7.415498 8.376884 9.503018
2.400000 7.950298 8.822957 9.992770
2.500000 8.187867 9.070841 10.154267
2.600000 8.330242 9.406648 10.298239
2.800000 9.325781 9.942384 10.599189
3.000000 9.958754 10.480413 11.070825
3.100000 10.358869 10.814777 11.417579
3.200000 10.586429 11.191272 11.691101
3.300000 10.860434 11.537783 12.007872
3.400000 11.178176 11.853544 12.342651
3.500000 11.552400 12.172426 12.735155
3.600000 11.950354 12.491993 13.088342
3.700000 12.343687 12.858949 13.355765
3.800000 12.665024 13.224840 13.607533
3.900000 12.961098 13.533900 13.782661
4.000000 13.291130 13.788435 13.926417
4.040000 13.411103 13.881054 14.011317
4.080000 13.539847 13.955522 14.131573
4.100000 13.646167 13.992978 14.185243
4.120000 13.707682 14.030669 14.219440
4.160000 13.818878 14.109654 14.282839
4.200000 13.940716 14.178837 14.350414
4.240000 13.994873 14.261799 14.437664
4.280000 14.071560 14.353845 14.493766
4.300000 14.166149 14.404722 14.546238
4.320000 14.229806 14.447846 14.629792
4.360000 14.335073 14.539355 14.705676
4.400000 14.426262 14.628775 14.780101
4.440000 14.557685 14.713598 14.866491
4.480000 14.661097 14.822040 14.951784
4.500000 14.702558 14.874381 14.995056
4.520000 14.766212 14.924568 15.036670
4.560000 14.920895 15.032156 15.110793
4.585000 15.026201 15.097942 15.183926
4.595000 15.047963 15.127355 15.210610
4.600000 15.067803 15.140976 15.227452
4.640000 15.125171 15.253231 15.408995
4.680000 15.207841 15.384296 15.577994
4.700000 15.270251 15.452200 15.657651
4.720000 15.337030 15.536729 15.729379
4.760000 15.477883 15.688075 15.882403
4.800000 15.611305 15.828926 16.046402
4.840000 15.729215 15.964422 16.157395
4.880000 15.847299 16.093595 16.299230
4.900000 15.907628 16.151001 16.365857
4.920000 15.990735 16.228759 16.424347
4.960000 16.121334 16.341621 16.501820
5.000000 16.206713 16.439023 16.604706
5.040000 16.319626 16.557689 16.679970
5.080000 16.434712 16.643196 16.757708
5.100000 16.475552 16.685652 16.801176
5.120000 16.509093 16.722644 16.831663
5.160000 16.562131 16.792449 16.897093
5.200000 16.665817 16.859116 16.978436
5.240000 16.746009 16.923603 17.060910
5.280000 16.868601 16.993291 17.133911
5.300000 16.893774 17.032721 17.192769
5.320000 16.908874 17.066458 17.228882
5.360000 17.040759 17.141165 17.372401
5.385000 17.091764 17.187087 17.442675
5.395000 17.112905 17.210604 17.466662
5.400000 17.144345 17.222652 17.500460
5.440000 17.197199 17.337270 17.649111
5.480000 17.287955 17.471359 17.771771
5.500000 17.344524 17.518324 17.822998
5.520000 17.379105 17.583761 17.866308
5.560000 17.473384 17.695881 17.972325
5.600000 17.579683 17.804072 18.058503
5.640000 17.661909 17.916422 18.240725
5.680000 17.774154 18.017382 18.322931
5.700000 17.814080 18.056993 18.365187
5.720000 17.860675 18.099602 18.380096
5.760000 17.966797 18.183827 18.551498
5.800000 18.033900 18.274619 18.596540
5.840000 18.144844 18.371379 18.686078
5.880000 18.213915 18.468809 18.760820
5.900000 18.310220 18.517591 18.802985
5.920000 18.345007 18.556707 18.892448
5.960000 18.448744 18.641965 18.976371
6.000000 18.518983 18.725364 19.008289
6.040000 18.599526 18.808113 19.091640
6.080000 18.680075 18.883801 19.132236
6.120000 18.753075 18.961930 19.229255
6.160000 18.857655 19.040738 19.285382
6.200000 18.903124 19.120231 19.347179
6.240000 18.967654 19.194121 19.411416
6.280000 19.021542 19.274864 19.508184
6.320000 19.103093 19.355079 19.543804
6.360000 19.162281 19.444136 19.596129
6.400000 19.277349 19.508144 19.683526
6.440000 19.339548 19.588630 19.743474
6.480000 19.426334 19.658295 19.827514
6.520000 19.490099 19.730633 19.892578
6.560000 19.584720 19.810023 20.014034
6.585000 19.641106 19.861986 20.093281
6.600000 19.673043 19.901822 20.113067
6.640000 19.743881 19.974102 20.199090
6.680000 19.818073 20.059155 20.272746
6.720000 19.906187 20.115394 20.343960
6.760000 20.040651 20.190623 20.416725
6.810000 20.154489 20.283961 20.504215
6.840000 20.181415 20.341931 20.593111
6.880000 20.278776 20.413386 20.686671
6.920000 20.378500 20.490217 20.799713
6.960000 20.446382 20.581583 20.914027
7.000000 20.541906 20.656491 21.002732
7.040000 20.591890 20.725930 21.123859
7.080000 20.658294 20.802156 21.193632
7.120000 20.733081 20.885748 21.339527
7.160000 20.816622 20.985658 21.421123
7.200000 20.876766 21.086726 21.536252
7.240000 20.944449 21.204234 21.637007
7.280000 21.007632 21.314428 21.721869
7.320000 21.106514 21.439496 21.802300
7.360000 21.197335 21.547939 21.880434
7.400000 21.287483 21.663677 21.991550
7.440000 21.434522 21.764619 22.064326
7.480000 21.531719 21.872772 22.213964
7.520000 21.664646 21.993114 22.315986
7.560000 21.853151 22.103270 22.409862
7.600000 21.961748 22.208405 22.549481
7.640000 22.069501 22.327159 22.655704
7.680000 22.153756 22.489532 22.779533
7.720000 22.297975 22.610262 22.950195
7.760000 22.377390 22.727543 23.017747
7.840000 22.569487 22.938602 23.280670
7.880000 22.693593 23.051932 23.388484
7.900000 22.809258 23.119639 23.457229
7.920000 22.816748 23.175816 23.539385
7.960000 22.988725 23.322209 23.621231
8.000000 23.045649 23.465174 23.730376
8.040000 23.118366 23.596467 23.833420
8.080000 23.218504 23.750104 23.923965
8.100000 23.260663 23.798340 23.964658
8.120000 23.304908 23.848835 24.015306
8.160000 23.421066 23.926900 24.085596
8.200000 23.513539 23.990713 24.162884
8.240000 23.588246 24.087048 24.234878
8.280000 23.691420 24.162563 24.320984
8.320000 23.748512 24.243036 24.404297
8.360000 23.822253 24.303912 24.471695
8.415000 23.887371 24.396949 24.535686
8.440000 23.928483 24.441394 24.577336
8.480000 24.003745 24.512398 24.650318
8.520000 24.047160 24.587919 24.718862
8.560000 24.121972 24.667546 24.790555
8.600000 24.209573 24.742712 24.874191
8.640000 24.326080 24.812913 24.946294
8.680000 24.380291 24.888830 25.022258
8.720000 24.475530 24.969797 25.093220
8.760000 24.533270 25.040400 25.214780
8.840000 24.749873 25.199043 25.322376
8.880000 24.833724 25.262175 25.387111
8.920000 24.908120 25.329098 25.466847
8.960000 24.957160 25.409425 25.531434
9.000000 25.127197 25.479835 25.588657
9.040000 25.250843 25.556922 25.656606
9.080000 25.361636 25.632599 25.734844
9.120000 25.482713 25.708577 25.812588
9.160000 25.618387 25.778661 25.903936
9.185000 25.654428 25.821453 25.947042
9.215000 25.710807 25.880160 25.993078
9.240000 25.743391 25.929945 26.032449
9.280000 25.838902 26.003338 26.112446
9.320000 25.919641 26.071696 26.189572
9.360000 25.987104 26.149568 26.258166
9.400000 26.096202 26.228533 26.353202
9.440000 26.166300 26.305264 26.472126
9.480000 26.231333 26.380726 26.555095
9.520000 26.307464 26.451852 26.619923
9.560000 26.393144 26.532655 26.742676
9.600000 26.467405 26.618891 26.792378
9.640000 26.544794 26.692860 26.937049
9.680000 26.580877 26.772546 27.016928
9.720000 26.658193 26.859459 27.165844
9.760000 26.720109 26.937688 27.253552
9.800000 26.873813 27.026686 27.342896
9.840000 26.961199 27.113620 27.424319
9.960000 27.168903 27.379789 27.664436
10.000000 27.236690 27.491179 27.782730
10.040000 27.320268 27.625129 27.859391
10.080000 27.469304 27.739479 27.939586
10.120000 27.622377 27.891192 28.032814
10.160000 27.752499 27.994206 28.115350
10.195000 27.878907 28.097441 28.208719
10.200000 27.891076 28.112973 28.232661
10.240000 27.989345 28.201793 28.363507
10.280000 28.095140 28.287616 28.454166
10.360000 28.289394 28.437638 28.654877
10.400000 28.408426 28.513583 28.724577
10.440000 28.502705 28.591410 28.790309
10.480000 28.580350 28.666639 28.860987
10.520000 28.642638 28.746812 28.948486
10.560000 28.715204 28.824628 29.028645
10.600000 28.789029 28.898111 29.096157
10.640000 28.863511 28.969909 29.171221
10.680000 28.939521 29.043776 29.263990
10.720000 29.018955 29.115827 29.309184
10.760000 29.104983 29.193308 29.380205
10.785000 29.162283 29.240235 29.434653
10.795000 29.183179 29.264384 29.453376
10.800000 29.192574 29.276534 29.457171
10.840000 29.275404 29.363396 29.594955
10.880000 29.343463 29.435754 29.708902
10.920000 29.418931 29.526607 29.872070
10.960000 29.479019 29.619286 29.975208
11.000000 29.544635 29.702161 30.123616
11.040000 29.625385 29.815565 30.284341
11.080000 29.710728 29.938333 30.400928
11.120000 29.786732 30.050158 30.555017
11.160000 29.900546 30.211640 30.685855
11.200000 29.957759 30.359995 30.820372
11.240000 30.042178 30.507203 30.905614
11.280000 30.137627 30.646486 31.017781
11.320000 30.227968 30.808432 31.084219
