depth(m) lower_95(kyr) median(kyr) upper_95(kyr)
0.030000 0.024381 1.386673 3.573755
0.250000 1.602484 2.929781 4.838833
0.350000 2.353167 3.752937 5.399196
0.400000 2.859582 4.093093 5.687719
0.450000 3.074955 4.546641 5.925233
0.500000 3.597427 4.844741 6.140629
0.550000 4.312773 5.247811 6.476106
0.600000 4.802281 5.724072 6.796056
0.650000 5.395380 6.105591 7.075193
0.700000 5.874285 6.561739 7.305589
0.750000 6.553475 7.044137 7.772902
0.800000 7.135021 7.650803 8.310017
0.850000 7.682830 8.295537 8.956186
0.900000 8.341871 8.918656 9.431509
0.950000 8.904197 9.500781 10.039568
1.000000 9.482984 10.140852 10.583027
1.050000 10.222396 10.686374 11.228345
1.100000 10.881064 11.326486 11.889622
1.150000 11.397842 11.909349 12.324253
1.200000 11.864364 12.382636 12.866776
1.250000 12.523764 12.882462 13.259874
1.300000 12.876397 13.298237 13.727268
1.350000 13.352080 13.776184 14.250153
1.400000 13.717492 14.163312 14.505450
1.450000 14.022318 14.440372 14.786446
1.500000 14.349840 14.749591 15.128077
1.550000 14.586692 15.060007 15.470465
1.600000 14.861536 15.293705 15.785916
1.650000 15.127627 15.544290 16.008496
1.700000 15.449345 15.828431 16.154337
1.750000 15.744506 16.061909 16.531024
1.800000 16.026655 16.411200 16.836608
1.850000 16.284141 16.608183 17.141132
1.900000 16.476381 16.863081 17.408795
1.950000 16.732402 17.108739 17.660489
2.000000 17.021320 17.340364 18.018053
2.050000 17.217752 17.580231 18.355297
2.100000 17.502924 17.881831 18.752447
2.150000 17.831686 18.354504 19.381774
2.200000 18.249648 18.894008 19.721805
2.250000 18.827764 19.487328 20.386745
2.300000 19.214766 20.054107 20.906755
2.350000 19.595060 20.521898 21.408249
2.400000 20.150694 21.070920 21.933005
2.450000 20.728187 21.588436 22.479705
2.500000 21.268745 22.128503 22.860843
2.550000 21.900420 22.620045 23.378492
2.600000 22.449582 23.097805 23.753267
2.650000 22.917614 23.555452 24.155989
2.700000 23.188392 23.883373 24.440451
2.750000 23.507013 24.206539 24.814085
2.800000 23.743575 24.534904 25.181407
2.850000 23.928181 24.787274 25.596701
2.900000 24.116355 25.134036 25.978430
2.950000 24.372944 25.381029 26.332012
3.000000 24.595160 25.650822 26.563028
3.050000 24.826275 25.870488 26.774061
3.100000 25.076510 26.084528 27.000704
3.150000 25.375627 26.325790 27.276266
3.200000 25.665087 26.640751 27.529385
3.250000 25.885129 26.855758 27.829420
3.300000 26.266545 27.212121 28.101172
3.350000 26.391153 27.507337 28.332134
3.400000 26.852004 27.883876 28.606969
3.450000 27.272197 28.159987 28.882913
3.500000 27.645365 28.509838 29.147538
3.550000 27.863453 28.874519 29.387803
3.600000 28.525912 29.197037 29.754034
3.650000 28.864834 29.488327 29.986547
3.700000 29.035209 29.772863 30.225010
3.750000 29.345469 30.003299 30.479361
3.800000 29.568243 30.216580 30.716490
3.850000 29.743117 30.439925 30.889281
3.900000 30.073609 30.662809 31.107339
3.950000 30.334209 30.892582 31.417518
4.000000 30.599103 31.132111 31.694526
4.050000 30.877073 31.364396 32.032776
4.100000 31.135839 31.597212 32.234137
4.150000 31.304365 31.827329 32.470126
4.200000 31.447720 32.042960 32.593259
4.250000 31.682040 32.253732 32.853289
4.300000 31.953821 32.441089 33.044829
4.350000 32.177719 32.676624 33.263871
4.400000 32.446293 32.930196 33.529707
4.450000 32.696479 33.169817 33.750539
4.500000 32.893592 33.380911 34.000519
4.550000 33.059740 33.575215 34.341602
4.600000 33.241131 33.830727 34.599553
4.650000 33.565835 34.037870 34.723233
4.700000 33.778429 34.258262 35.061019
4.750000 34.004043 34.491826 35.368365
4.800000 34.189238 34.745399 35.538679
4.850000 34.393895 34.982820 35.737311
4.900000 34.790502 35.182609 36.158468
4.950000 35.040454 35.517912 36.661173
5.000000 35.367187 35.946707 37.006352
5.050000 35.646843 36.405303 37.297034
5.100000 35.960981 36.950342 37.773668
5.150000 36.274023 37.438738 38.138192
5.200000 36.942702 37.856475 38.605736
5.250000 37.394334 38.365596 39.020887
5.300000 37.902208 38.811947 39.555905
5.350000 38.382895 39.291961 39.971948
5.400000 38.770100 39.793344 40.537690
5.450000 39.177814 40.130896 40.992870
5.500000 39.691909 40.496179 41.430792
5.550000 39.887255 40.842395 41.702098
5.600000 40.253242 41.163311 41.994873
5.650000 40.393291 41.449087 42.285473
5.700000 40.585444 41.703119 42.463197
5.750000 41.046203 41.986020 42.706556
5.800000 41.278609 42.214997 43.065622
5.850000 41.564024 42.468316 43.320081
5.900000 41.749850 42.726997 43.497560
5.950000 42.010313 42.990692 43.771820
6.000000 42.296267 43.245675 43.949668
6.050000 42.611555 43.485616 44.176651
6.150000 43.314790 43.962257 44.757345
6.200000 43.619176 44.236088 45.004839
6.250000 43.894965 44.571533 45.248715
6.300000 44.257015 44.970576 45.603746
6.350000 44.737725 45.357282 46.063692
6.400000 45.013821 45.801571 46.408146
6.450000 45.505464 46.214436 46.824193
6.500000 45.820220 46.629002 47.284089
6.550000 46.316174 47.042051 47.684961
6.600000 46.787834 47.496296 48.161324
6.650000 47.236745 47.902850 48.560448
6.700000 47.592381 48.287352 49.008900
6.750000 47.878456 48.697806 49.484350
6.800000 48.091577 49.072957 49.959584
