depth(m) lower_95(kyr) median(kyr) upper_95(kyr)
14.980000 106.236492 107.212048 107.874546
15.030000 106.620144 107.508644 108.276790
15.080000 106.903048 107.861240 108.712154
15.130000 107.366976 108.269043 109.074628
15.180000 107.758403 108.700426 109.539075
15.230000 108.313000 109.193110 109.981863
15.280000 108.785948 109.599553 110.418287
15.330000 109.176146 110.082541 110.837770
15.380000 109.643594 110.469310 111.492559
15.430000 110.109517 110.947518 111.890442
15.480000 110.556656 111.317860 112.149394
15.530000 110.884842 111.760925 112.497981
15.580000 111.310730 112.155398 112.841896
15.630000 111.897014 112.501959 113.195901
15.680000 112.146717 112.875265 113.499284
15.730000 112.580007 113.300507 113.981859
15.780000 112.914584 113.657071 114.591204
15.830000 113.187589 113.985750 114.919687
15.880000 113.665019 114.372517 115.180151
15.930000 113.949795 114.797966 115.634781
15.980000 114.194149 115.100301 115.867192
16.030000 114.590177 115.413936 116.351479
16.080000 114.754156 115.698243 116.739160
16.130000 114.893051 116.062761 117.216957
16.180000 115.201866 116.383055 117.638618
