depth(m) lower_95(kyr) median(kyr) upper_95(kyr)
0.140000 1.911081 3.939161 5.272775
0.160000 2.106035 4.028366 5.354143
0.240000 2.718339 4.485453 5.839288
0.320000 3.266588 4.946226 6.399898
0.360000 3.532896 5.259174 6.609998
0.420000 3.845331 5.621552 6.824488
0.480000 4.442036 5.966701 7.121773
0.560000 5.046958 6.346881 7.417455
0.640000 5.663783 6.846951 7.868254
0.720000 6.287795 7.311448 8.488637
0.790000 6.757269 7.818443 8.945518
0.800000 6.845644 7.889554 8.972847
0.840000 7.168043 8.227077 9.214328
0.940000 8.434442 9.157084 9.858961
0.980000 8.794540 9.506853 10.106155
1.000000 8.975886 9.640521 10.215300
1.020000 9.165415 9.796557 10.368655
1.040000 9.305983 9.950854 10.505378
1.060000 9.484711 10.129549 10.669986
1.100000 9.965065 10.544021 11.000639
1.120000 10.205431 10.682116 11.180480
1.130000 10.277646 10.757102 11.235329
1.140000 10.349359 10.849384 11.319354
1.160000 10.522572 10.994999 11.431924
1.180000 10.643878 11.135092 11.590323
1.200000 10.758593 11.292024 11.749513
1.220000 10.938001 11.442626 11.875167
1.260000 11.252347 11.762125 12.233480
1.300000 11.796391 12.148555 12.611433
1.320000 11.940201 12.305310 12.726087
1.340000 12.045035 12.459149 12.868228
1.360000 12.219477 12.599990 13.027587
1.380000 12.359161 12.778511 13.153828
1.400000 12.484424 12.904294 13.312624
1.460000 12.819007 13.237975 13.715541
1.480000 12.999937 13.352675 13.883306
1.500000 13.123197 13.487605 14.033074
1.540000 13.407438 13.773281 14.338102
1.560000 13.559970 13.902907 14.453271
1.620000 13.909609 14.289084 14.801232
1.660000 14.166278 14.529697 15.115926
1.680000 14.269589 14.698516 15.244618
1.700000 14.411254 14.852813 15.410332
1.720000 14.566599 15.032311 15.530413
1.780000 15.032941 15.453188 15.836651
1.820000 15.349706 15.745646 16.072790
1.840000 15.454925 15.867520 16.184660
1.860000 15.624653 16.004530 16.318370
1.900000 15.932377 16.259894 16.511988
1.940000 16.250343 16.478193 16.766010
1.980000 16.418565 16.682214 17.008352
2.020000 16.595877 16.868519 17.223483
2.060000 16.762770 17.067743 17.457259
2.100000 16.976400 17.250528 17.653820
2.180000 17.205011 17.615264 18.088793
2.220000 17.433126 17.790562 18.417378
2.260000 17.653206 17.986198 18.619718
2.300000 17.809294 18.189504 18.861800
2.340000 17.952271 18.419469 19.111857
2.420000 18.428145 18.819140 19.494974
2.440000 18.537770 18.940926 19.615007
2.460000 18.640834 19.044124 19.714394
2.480000 18.735036 19.153711 19.824476
2.500000 18.808830 19.256458 19.948348
2.520000 18.924801 19.374693 20.053819
2.620000 19.427223 19.844681 20.689919
2.640000 19.516491 19.955842 20.868059
2.660000 19.621318 20.052839 20.970724
2.780000 20.206341 20.716672 21.474442
2.860000 20.509490 21.079131 21.857180
2.900000 20.702866 21.262065 22.085390
2.980000 21.084735 21.638601 22.421645
3.060000 21.403153 22.054726 22.777735
3.100000 21.620083 22.267707 22.970543
3.120000 21.755488 22.371785 23.077255
3.140000 21.904454 22.469937 23.198689
3.180000 22.116571 22.821297 23.493575
3.220000 22.269547 23.088767 23.763125
3.260000 22.476249 23.401941 24.139280
3.300000 22.710745 23.647495 24.386725
3.320000 22.829760 23.790731 24.516160
3.340000 23.050998 23.924830 24.664823
3.360000 23.207658 24.055448 24.811079
3.400000 23.575113 24.286666 25.107176
3.420000 23.703985 24.393734 25.266654
3.440000 23.860278 24.532548 25.397523
3.460000 24.026083 24.685418 25.550335
3.480000 24.183274 24.831490 25.693772
3.500000 24.306684 24.960011 25.823020
3.520000 24.495957 25.099855 25.938952
3.540000 24.607074 25.288649 26.068611
3.580000 24.913185 25.667937 26.394609
3.620000 25.270142 25.989496 26.718403
3.660000 25.653505 26.326784 27.094704
3.700000 25.992959 26.606632 27.401644
3.720000 26.152043 26.780284 27.534415
3.780000 26.606573 27.313673 27.997214
3.840000 27.130634 27.809602 28.463620
3.860000 27.251098 27.996028 28.565477
3.880000 27.412944 28.104535 28.726651
3.900000 27.575147 28.232262 28.881814
3.940000 27.935568 28.489102 29.226138
3.980000 28.200348 28.804869 29.586696
4.020000 28.482271 29.090332 29.868262
4.060000 28.801633 29.400846 30.083980
4.100000 29.105740 29.695984 30.284685
4.140000 29.388842 30.004310 30.554606
4.160000 29.542247 30.156769 30.669765
4.200000 29.886109 30.444658 30.927821
4.220000 30.019015 30.552231 31.066994
4.240000 30.149275 30.698208 31.220993
4.300000 30.580280 31.051101 31.733670
4.380000 30.999978 31.535792 32.158978
4.460000 31.505474 32.003308 32.824727
4.480000 31.626368 32.136644 33.018162
4.500000 31.744322 32.272472 33.199484
4.520000 31.885701 32.368087 33.329473
4.580000 32.187818 32.739292 33.820299
4.620000 32.444376 33.000424 34.009259
4.660000 32.726300 33.306695 34.331770
