depth(m) lower_95(kyr) median(kyr) upper_95(kyr)
1.710000 6.292588 6.822208 7.213493
1.720000 6.328358 6.879479 7.254825
1.730000 6.363595 6.932878 7.304385
1.740000 6.392351 6.988859 7.351988
1.750000 6.421107 7.040036 7.393910
1.760000 6.449864 7.093604 7.438999
1.770000 6.478620 7.154728 7.481497
1.780000 6.507376 7.211055 7.521795
1.790000 6.536133 7.267891 7.562226
1.800000 6.564928 7.321016 7.601942
1.810000 6.595714 7.371051 7.641659
1.820000 6.625683 7.423441 7.687137
1.830000 6.655652 7.478640 7.747270
1.840000 6.685620 7.535720 7.806933
1.850000 6.710670 7.583727 7.867022
1.860000 6.737427 7.634496 7.928173
1.870000 6.766183 7.686990 7.989323
1.880000 6.794940 7.740164 8.050473
1.890000 6.823696 7.792085 8.111623
1.900000 6.837546 7.813506 8.127981
1.910000 6.873223 7.837031 8.151202
1.920000 6.897499 7.860022 8.171177
1.930000 6.918268 7.881001 8.198081
1.940000 6.939036 7.903827 8.228702
1.950000 6.959805 7.928996 8.259323
1.960000 6.980573 7.956720 8.289944
1.970000 7.001341 7.979272 8.336058
1.980000 7.022110 8.000487 8.375947
1.990000 7.042878 8.023634 8.408799
2.000000 7.099315 8.072454 8.449928
2.010000 7.155752 8.118423 8.491057
2.020000 7.212190 8.166480 8.532187
2.030000 7.268627 8.212956 8.573316
2.040000 7.325839 8.260347 8.611872
2.050000 7.392688 8.301998 8.650896
2.060000 7.459537 8.350525 8.695922
2.070000 7.526386 8.402439 8.737983
2.080000 7.593235 8.452634 8.783843
2.090000 7.660084 8.500018 8.824414
2.100000 7.726933 8.548302 8.865133
2.110000 7.793782 8.599046 8.915573
2.120000 7.860631 8.648062 8.966291
2.130000 7.927480 8.692970 9.019338
2.140000 7.994329 8.737998 9.070423
2.150000 8.061178 8.782108 9.121508
2.160000 8.128027 8.823122 9.172592
2.170000 8.194876 8.866845 9.222028
2.180000 8.261725 8.915030 9.271852
2.190000 8.328574 8.964526 9.325931
2.200000 8.395423 9.009195 9.380010
2.210000 8.462272 9.057188 9.434089
2.220000 8.529121 9.106657 9.488255
2.230000 8.595970 9.146328 9.542247
2.240000 8.653675 9.187295 9.596326
2.250000 8.709859 9.232294 9.643077
2.260000 8.766044 9.279706 9.689285
2.270000 8.822228 9.323138 9.742560
2.280000 8.878413 9.369400 9.795835
2.290000 8.924024 9.418150 9.849110
2.300000 8.964229 9.465615 9.902385
2.310000 9.004434 9.513859 9.955660
2.320000 9.044640 9.566028 10.008935
2.330000 9.084868 9.612263 10.062210
2.340000 9.134402 9.658102 10.115486
2.350000 9.183936 9.705290 10.168761
2.360000 9.238437 9.752477 10.222036
2.370000 9.294266 9.795896 10.275311
2.380000 9.354327 9.837329 10.328586
2.390000 9.405371 9.881561 10.381861
2.400000 9.456414 9.930720 10.435136
2.410000 9.507457 9.974458 10.488411
2.420000 9.558500 10.025940 10.544009
2.430000 9.599487 10.081085 10.600882
2.440000 9.632758 10.126396 10.657755
2.450000 9.666029 10.178062 10.714628
2.460000 9.699300 10.221991 10.771501
2.470000 9.734870 10.272420 10.828374
2.480000 9.773210 10.316675 10.885247
2.490000 9.812310 10.364546 10.942120
2.500000 9.850265 10.416294 10.998993
2.510000 9.888229 10.465805 11.055867
2.520000 9.926784 10.514834 11.112740
2.530000 9.968215 10.569410 11.169613
2.540000 10.009646 10.621473 11.226486
2.550000 10.051077 10.663961 11.283359
2.560000 10.091466 10.710692 11.340232
2.570000 10.127719 10.760607 11.398541
2.580000 10.163973 10.806853 11.460726
2.590000 10.200226 10.850966 11.522911
2.600000 10.236480 10.893297 11.585096
2.610000 10.268918 10.927340 11.624579
2.620000 10.297542 10.954242 11.641359
2.630000 10.326165 10.983831 11.658139
2.640000 10.354789 11.013420 11.674919
2.650000 10.379838 11.040093 11.694276
2.660000 10.406213 11.061599 11.715086
2.670000 10.436848 11.084549 11.735895
2.680000 10.467484 11.106165 11.756704
2.690000 10.498120 11.128645 11.777514
2.700000 10.528755 11.147834 11.798323
2.710000 10.559391 11.171793 11.819132
2.720000 10.590026 11.193367 11.839942
2.730000 10.620662 11.217761 11.860751
2.740000 10.651297 11.239546 11.881560
2.750000 10.678547 11.262064 11.901478
2.760000 10.701400 11.285231 11.917902
2.770000 10.724253 11.307520 11.934325
2.780000 10.747106 11.330551 11.950748
2.790000 10.769959 11.351849 11.967171
2.800000 10.800494 11.376321 11.983594
2.810000 10.832950 11.397511 12.000017
2.820000 10.865406 11.421747 12.016440
2.830000 10.897862 11.448366 12.032863
2.840000 10.930318 11.474695 12.049287
2.850000 10.962774 11.498612 12.065710
2.860000 10.988342 11.525877 12.084405
2.870000 11.013051 11.545213 12.106478
2.880000 11.037761 11.561936 12.128550
2.890000 11.062470 11.583044 12.150623
2.900000 11.087180 11.603508 12.172696
2.910000 11.111889 11.625259 12.194769
2.920000 11.136599 11.646367 12.216841
2.930000 11.161309 11.667475 12.238914
2.940000 11.186018 11.690741 12.260987
2.950000 11.210728 11.718484 12.283060
2.960000 11.237488 11.739484 12.305133
2.970000 11.266981 11.762971 12.327205
2.980000 11.296473 11.786612 12.349278
2.990000 11.325966 11.805118 12.371351
3.000000 11.355459 11.828464 12.393424
3.010000 11.384952 11.849390 12.415496
3.020000 11.413614 11.870316 12.437569
3.030000 11.440814 11.891242 12.459642
3.040000 11.468013 11.912168 12.481715
3.050000 11.493108 11.933095 12.503788
3.060000 11.515064 11.954021 12.525792
3.070000 11.535902 11.974035 12.547134
3.080000 11.556740 11.995809 12.568476
3.090000 11.577578 12.016556 12.589818
3.100000 11.598416 12.037302 12.611160
3.110000 11.619253 12.059391 12.632502
3.120000 11.640091 12.083249 12.653844
3.130000 11.661789 12.104239 12.675185
3.140000 11.685787 12.125229 12.696527
3.150000 11.709785 12.146219 12.717869
3.160000 11.732592 12.167209 12.739211
3.170000 11.752762 12.188199 12.760553
3.180000 11.772932 12.209189 12.781895
3.190000 11.793103 12.229896 12.803237
3.200000 11.813273 12.250398 12.824579
3.210000 11.833443 12.270900 12.845921
3.220000 11.853613 12.291402 12.867263
3.230000 11.873783 12.311904 12.888605
3.240000 11.893953 12.332406 12.909947
3.250000 11.914190 12.352908 12.931288
3.260000 11.934805 12.373410 12.952630
3.270000 11.955266 12.393770 12.973972
