age(kyr) mean(permil) sigma(permil)
21.200000 4.943967 0.105935
21.300000 4.943758 0.106559
21.400000 4.944896 0.106866
21.500000 4.946880 0.106810
21.600000 4.948871 0.106883
21.700000 4.950657 0.107061
21.800000 4.951770 0.107364
21.900000 4.952625 0.107761
22.000000 4.953122 0.108215
22.100000 4.952877 0.108938
22.200000 4.952091 0.109846
22.300000 4.950854 0.110851
22.400000 4.949069 0.111815
22.500000 4.946881 0.112666
22.600000 4.944692 0.113799
22.700000 4.942075 0.115119
22.800000 4.938543 0.116544
22.900000 4.934166 0.117855
23.000000 4.929159 0.119137
23.100000 4.922771 0.120625
23.200000 4.915860 0.122186
23.300000 4.908496 0.123480
23.400000 4.900598 0.124279
23.500000 4.892290 0.124226
23.600000 4.884766 0.123640
23.700000 4.877929 0.122702
23.800000 4.872402 0.121725
23.900000 4.868343 0.120748
24.000000 4.865699 0.119926
24.100000 4.864565 0.119611
24.200000 4.864369 0.120089
24.300000 4.864970 0.121277
24.400000 4.866227 0.123021
24.500000 4.867661 0.125159
24.600000 4.869103 0.127741
24.700000 4.870396 0.130474
24.800000 4.871361 0.132949
24.900000 4.872287 0.134809
25.000000 4.873181 0.135922
25.100000 4.873699 0.136376
25.200000 4.873368 0.136250
25.300000 4.872119 0.135388
25.400000 4.869181 0.133667
25.500000 4.864839 0.131230
25.600000 4.858359 0.128385
25.700000 4.850898 0.125469
25.800000 4.842680 0.122871
25.900000 4.834317 0.120858
26.000000 4.826015 0.119583
26.100000 4.818541 0.119542
26.200000 4.811223 0.120639
26.300000 4.804017 0.122677
26.400000 4.796999 0.125463
26.500000 4.789914 0.128742
26.600000 4.782357 0.132500
26.700000 4.774564 0.136507
26.800000 4.766733 0.140448
26.900000 4.758703 0.144012
27.000000 4.750809 0.146953
27.100000 4.743456 0.149470
27.200000 4.736726 0.151666
27.300000 4.730265 0.153772
27.400000 4.724103 0.156132
27.500000 4.718156 0.159050
27.600000 4.712226 0.162786
27.700000 4.706624 0.167409
27.800000 4.701604 0.172904
27.900000 4.697091 0.179045
28.000000 4.692958 0.185322
28.100000 4.689152 0.191379
28.200000 4.685436 0.196718
28.300000 4.681585 0.200965
28.400000 4.677525 0.203780
28.500000 4.673075 0.204860
28.600000 4.668589 0.204281
28.700000 4.663916 0.202223
28.800000 4.659264 0.199068
28.900000 4.654854 0.195227
29.000000 4.650964 0.191106
29.100000 4.648073 0.187326
29.200000 4.646400 0.184290
29.300000 4.645901 0.182177
29.400000 4.647001 0.180856
29.500000 4.649430 0.180170
29.600000 4.652546 0.180058
29.700000 4.656292 0.180504
29.800000 4.660127 0.181519
29.900000 4.662905 0.183169
30.000000 4.664561 0.185586
30.100000 4.665268 0.188941
30.200000 4.664401 0.193275
30.300000 4.662509 0.198443
30.400000 4.660396 0.204216
30.500000 4.658530 0.210267
30.600000 4.657015 0.216253
30.700000 4.656414 0.221788
30.800000 4.656535 0.226554
30.900000 4.657264 0.230290
31.000000 4.658270 0.232893
31.100000 4.659392 0.234347
31.200000 4.660671 0.234582
31.300000 4.661988 0.233571
31.400000 4.663175 0.231320
31.500000 4.663913 0.227852
31.600000 4.664349 0.223291
31.700000 4.664520 0.217759
31.800000 4.664391 0.211459
31.900000 4.663696 0.204604
32.000000 4.662544 0.197520
32.100000 4.660497 0.190594
32.200000 4.657684 0.183997
32.300000 4.654209 0.177862
32.400000 4.650242 0.172120
32.500000 4.646125 0.166690
32.600000 4.641852 0.161745
32.700000 4.637031 0.157446
32.800000 4.631545 0.153924
32.900000 4.625439 0.151187
33.000000 4.618785 0.149042
33.100000 4.611612 0.147698
33.200000 4.604151 0.147034
33.300000 4.596790 0.146765
33.400000 4.589721 0.146776
33.500000 4.582907 0.147115
33.600000 4.576454 0.147646
33.700000 4.569983 0.148546
33.800000 4.564044 0.149806
33.900000 4.558437 0.151258
34.000000 4.553257 0.152876
34.100000 4.548722 0.154791
34.200000 4.544782 0.157032
34.300000 4.541140 0.159485
34.400000 4.538164 0.162172
34.500000 4.535599 0.165098
34.600000 4.533272 0.168181
34.700000 4.531584 0.171376
34.800000 4.530187 0.174676
34.900000 4.528910 0.178047
35.000000 4.527747 0.181422
35.100000 4.526869 0.184841
35.200000 4.526181 0.188261
35.300000 4.525598 0.191669
35.400000 4.525017 0.195009
35.500000 4.524438 0.198282
35.600000 4.523859 0.201491
35.700000 4.523280 0.204639
35.800000 4.522702 0.207730
35.900000 4.522125 0.210767
36.000000 4.521549 0.213753
36.100000 4.520973 0.216690
36.200000 4.520398 0.219581
36.300000 4.519823 0.222428
36.400000 4.519249 0.225233
36.500000 4.518676 0.227999
36.600000 4.518103 0.230726
36.700000 4.517531 0.233418
36.800000 4.516959 0.236076
36.900000 4.516389 0.238702
37.000000 4.515818 0.241296
37.100000 4.515249 0.243859
