0	469	23	-56.7000000000000	2.70000000000000
5	464	23	-55.6000000000000	2.80000000000000
10	460	23	-54.5000000000000	2.80000000000000
15	457	23	-53.6000000000000	2.80000000000000
20	453	23	-52.5000000000000	2.70000000000000
25	451	23	-51.7000000000000	2.70000000000000
30	448	23	-50.8000000000000	2.70000000000000
35	448	23	-50.2000000000000	2.70000000000000
40	448	23	-49.7000000000000	2.70000000000000
45	449	23	-49.2000000000000	2.70000000000000
50	454	23	-49.2000000000000	2.70000000000000
55	460	23	-49.4000000000000	2.70000000000000
60	465	23	-49.4000000000000	2.70000000000000
65	468	23	-49.1000000000000	2.70000000000000
70	473	23	-49.2000000000000	2.70000000000000
75	475	23	-48.8000000000000	2.70000000000000
80	478	23	-48.6000000000000	2.70000000000000
85	480	23	-48.3000000000000	2.70000000000000
90	481	23	-47.8000000000000	2.70000000000000
95	483	23	-47.5000000000000	2.80000000000000
100	485	24	-47.1000000000000	2.80000000000000
105	488	23	-46.9000000000000	2.80000000000000
110	490	23	-46.6000000000000	2.80000000000000
115	491	23	-46.1000000000000	2.80000000000000
120	496	23	-46.1000000000000	2.70000000000000
125	502	23	-46.3000000000000	2.70000000000000
130	510	23	-46.6000000000000	2.70000000000000
135	519	23	-47.1000000000000	2.80000000000000
140	527	23	-47.5000000000000	2.80000000000000
145	535	23	-47.9000000000000	2.80000000000000
150	541	23	-48	2.70000000000000
155	543	23	-47.7000000000000	2.80000000000000
160	541	23	-46.9000000000000	2.80000000000000
165	536	23	-45.7000000000000	2.80000000000000
170	534	23	-44.9000000000000	2.70000000000000
175	536	23	-44.5000000000000	2.70000000000000
180	536	23	-44	2.80000000000000
185	536	23	-43.4000000000000	2.80000000000000
190	538	23	-43	2.80000000000000
195	540	23	-42.7000000000000	2.80000000000000
200	541	23	-42.2000000000000	2.80000000000000
205	541	23	-41.7000000000000	2.80000000000000
210	540	23	-41	2.80000000000000
215	539	23	-40.3000000000000	2.80000000000000
220	538	23	-39.6000000000000	2.80000000000000
225	540	23	-39.2000000000000	2.70000000000000
230	544	23	-39.1000000000000	2.70000000000000
235	551	23	-39.4000000000000	2.80000000000000
240	559	23	-39.7000000000000	2.70000000000000
245	567	23	-40.1000000000000	2.70000000000000
250	577	23	-40.7000000000000	2.70000000000000
255	587	23	-41.3000000000000	2.70000000000000
260	598	23	-42.1000000000000	2.70000000000000
265	609	23	-42.8000000000000	2.80000000000000
270	619	23	-43.4000000000000	2.80000000000000
275	628	23	-43.9000000000000	2.70000000000000
280	640	23	-44.8000000000000	2.80000000000000
285	650	23	-45.4000000000000	2.70000000000000
290	659	23	-45.9000000000000	2.70000000000000
295	668	23	-46.4000000000000	2.70000000000000
300	677	23	-46.9000000000000	2.70000000000000
305	686	23	-47.3000000000000	2.70000000000000
310	693	23	-47.6000000000000	2.70000000000000
315	699	23	-47.7000000000000	2.70000000000000
320	704	23	-47.8000000000000	2.80000000000000
325	708	23	-47.6000000000000	2.70000000000000
330	712	23	-47.5000000000000	2.70000000000000
335	715	23	-47.3000000000000	2.70000000000000
340	716	23	-46.9000000000000	2.80000000000000
345	715	23	-46.2000000000000	2.70000000000000
350	714	23	-45.5000000000000	2.70000000000000
355	715	23	-45	2.80000000000000
360	716	23	-44.6000000000000	2.80000000000000
365	719	23	-44.3000000000000	2.80000000000000
370	720	23	-43.9000000000000	2.80000000000000
375	722	23	-43.5000000000000	2.80000000000000
380	724	23	-43.2000000000000	2.80000000000000
385	727	23	-43	2.80000000000000
390	728	23	-42.5000000000000	2.80000000000000
395	731	23	-42.3000000000000	2.80000000000000
400	735	23	-42.2000000000000	2.80000000000000
405	739	23	-42.1000000000000	2.80000000000000
410	744	23	-42.1000000000000	2.80000000000000
415	751	23	-42.4000000000000	2.80000000000000
420	759	23	-42.7000000000000	2.80000000000000
425	767	23	-43.1000000000000	2.80000000000000
430	774	23	-43.4000000000000	2.80000000000000
435	780	23	-43.5000000000000	2.80000000000000
440	784	23	-43.4000000000000	2.80000000000000
445	790	24	-43.5000000000000	2.90000000000000
450	796	25	-43.7000000000000	2.90000000000000
455	803	25	-43.9000000000000	2.90000000000000
460	811	25	-44.3000000000000	3
465	818	25	-44.6000000000000	2.90000000000000
470	825	25	-44.8000000000000	3
475	833	25	-45.2000000000000	3
480	842	25	-45.7000000000000	3
485	851	25	-46.2000000000000	2.90000000000000
490	860	25	-46.7000000000000	2.90000000000000
495	872	25	-47.5000000000000	2.90000000000000
500	884	25	-48.4000000000000	3
505	896	25	-49.2000000000000	3
510	906	25	-49.8000000000000	3
515	915	25	-50.3000000000000	2.90000000000000
520	924	25	-50.8000000000000	3
525	933	25	-51.3000000000000	2.90000000000000
530	943	25	-51.9000000000000	3
535	952	25	-52.4000000000000	2.90000000000000
540	961	25	-52.9000000000000	3
545	969	25	-53.2000000000000	2.90000000000000
550	977	25	-53.6000000000000	3
555	985	25	-54	3
560	993	25	-54.3000000000000	3
565	998	25	-54.4000000000000	2.90000000000000
570	1000	25	-54	3
575	1000	25	-53.4000000000000	2.90000000000000
580	998	25	-52.6000000000000	3
585	998	25	-52.1000000000000	2.90000000000000
590	998	25	-51.5000000000000	3
595	999	25	-51	2.90000000000000
600	1001	25	-50.7000000000000	3
605	1004	25	-50.5000000000000	2.90000000000000
610	1010	25	-50.6000000000000	3
615	1017	25	-50.9000000000000	2.90000000000000
620	1026	25	-51.4000000000000	2.90000000000000
625	1035	25	-51.8000000000000	2.90000000000000
630	1045	25	-52.5000000000000	3
635	1054	25	-52.9000000000000	2.90000000000000
