depth(m) lower_95(kyr) median(kyr) upper_95(kyr)
7.980000 61.448193 62.748418 63.790129
8.030000 61.775367 63.082035 64.106313
8.080000 62.115558 63.391876 64.382075
8.130000 62.500882 63.695792 64.659496
8.180000 62.813859 63.997653 64.944003
8.230000 63.104900 64.270882 65.218670
8.280000 63.434997 64.551414 65.535590
8.330000 63.730619 64.862546 65.857097
8.380000 64.016175 65.138529 66.161648
8.430000 64.319688 65.431694 66.443906
8.480000 64.631379 65.742356 66.753528
8.580000 65.134584 66.350641 67.368493
8.630000 65.410387 66.665837 67.670346
8.680000 65.726308 67.004592 67.941225
8.730000 66.072743 67.329360 68.195651
8.780000 66.432361 67.644707 68.501617
8.830000 66.792699 67.948980 68.804026
8.880000 67.188101 68.276289 69.147188
8.930000 67.576431 68.593364 69.553227
8.980000 67.987958 68.933587 69.961048
9.030000 68.387582 69.270336 70.397647
9.080000 68.800856 69.651193 70.799177
9.130000 69.231472 70.041864 71.162142
9.180000 69.599943 70.429650 71.538653
9.230000 69.908515 70.814354 71.853748
9.280000 70.257539 71.200851 72.144732
9.330000 70.630518 71.565253 72.422707
9.380000 70.916379 71.913202 72.723969
9.430000 71.243539 72.227797 73.034666
9.480000 71.636352 72.542530 73.305671
9.530000 72.002026 72.850903 73.543872
9.580000 72.403829 73.136683 73.800465
9.630000 72.721639 73.417675 74.106661
9.680000 73.032350 73.689711 74.372240
9.730000 73.280814 73.981979 74.596747
9.780000 73.552997 74.280701 74.919543
9.830000 73.883940 74.550771 75.269470
9.880000 74.185731 74.843656 75.680997
9.930000 74.566302 75.170143 76.081989
9.980000 74.890125 75.523811 76.409766
10.030000 75.146509 75.863197 76.723228
10.080000 75.402140 76.201801 77.166498
10.130000 75.689363 76.530147 77.478914
10.180000 75.972578 76.850006 77.808585
10.230000 76.267200 77.195622 78.151071
10.280000 76.561184 77.550042 78.526245
10.330000 76.814597 77.890920 78.817315
10.380000 77.118285 78.254933 79.165895
10.430000 77.390753 78.579095 79.547413
10.480000 77.731172 78.892003 79.887249
10.530000 78.059825 79.226427 80.249182
10.580000 78.390099 79.529202 80.599275
10.630000 78.750889 79.833848 80.899759
10.680000 79.135628 80.111232 81.258634
10.730000 79.475933 80.422230 81.543159
10.780000 79.775223 80.733788 81.841087
10.830000 80.081061 81.079192 82.158698
10.880000 80.385056 81.412786 82.422281
10.930000 80.626965 81.736518 82.742250
10.980000 80.922025 82.060025 83.074959
11.030000 81.232208 82.356544 83.333228
11.080000 81.529828 82.620633 83.550789
11.130000 81.863649 82.886299 83.794885
11.180000 82.164302 83.166974 83.975828
11.230000 82.386461 83.430052 84.260931
11.280000 82.702418 83.663666 84.612955
11.330000 82.986275 83.926585 84.857038
11.380000 83.297300 84.187822 85.092303
