depth(m) lower_95(kyr) median(kyr) upper_95(kyr)
0.000000 2.176802 4.059242 5.525318
0.040000 2.253891 4.168053 5.609707
0.200000 2.892438 4.502856 5.919756
0.400000 3.437000 4.928805 6.322755
0.600000 3.861731 5.329128 6.703689
1.000000 4.627385 6.062431 7.419016
1.200000 5.073908 6.499453 7.833344
1.400000 5.491175 6.962428 8.194566
1.600000 5.974655 7.423218 8.601624
1.800000 6.538346 7.880461 8.982577
2.000000 7.056197 8.324118 9.376133
2.200000 7.618455 8.780630 9.805388
2.400000 8.142115 9.197913 10.239667
2.500000 8.377031 9.439631 10.442627
2.600000 8.643481 9.698756 10.658268
2.800000 9.385119 10.212801 10.986401
3.000000 9.948386 10.708351 11.422161
3.100000 10.254609 10.982705 11.670145
3.200000 10.522214 11.265835 11.968590
3.300000 10.806163 11.532826 12.250480
3.400000 11.067528 11.791708 12.458583
3.500000 11.377336 12.092490 12.712040
3.600000 11.655496 12.377732 13.025096
3.700000 11.945017 12.650186 13.345290
3.800000 12.260174 12.906381 13.686381
3.900000 12.589889 13.140760 13.958902
4.000000 12.859927 13.398808 14.205032
4.040000 12.986535 13.491309 14.307077
4.080000 13.089975 13.596885 14.391646
4.100000 13.135076 13.643611 14.441799
4.120000 13.194011 13.693908 14.486250
4.160000 13.326930 13.789947 14.560317
4.200000 13.454189 13.874872 14.639465
4.240000 13.574138 13.970173 14.709318
4.280000 13.697441 14.061476 14.786510
4.300000 13.757132 14.107759 14.831213
4.320000 13.791208 14.154991 14.862635
4.360000 13.911967 14.254127 14.948561
4.400000 13.999696 14.349348 15.015289
4.440000 14.123221 14.444338 15.086868
4.480000 14.197670 14.534989 15.172937
4.500000 14.254481 14.580559 15.209237
4.520000 14.303503 14.624275 15.249624
4.560000 14.393845 14.707482 15.322563
4.585000 14.449714 14.758032 15.371984
4.595000 14.475277 14.779215 15.395028
4.600000 14.492345 14.789644 15.408510
4.640000 14.612491 14.866877 15.543023
4.680000 14.730958 14.953632 15.687922
4.700000 14.788253 14.993937 15.753819
4.720000 14.846685 15.037519 15.821644
4.760000 14.947246 15.137167 15.943040
4.800000 15.026444 15.245170 16.071909
4.840000 15.115656 15.356280 16.170663
4.880000 15.206213 15.480594 16.274125
4.900000 15.256956 15.545290 16.325764
4.920000 15.300650 15.605737 16.369715
4.960000 15.408632 15.725748 16.455963
5.000000 15.551055 15.842929 16.531249
5.040000 15.678464 15.955494 16.610918
5.080000 15.798111 16.070794 16.687157
5.100000 15.860701 16.124920 16.734044
5.120000 15.911257 16.175614 16.772084
5.160000 16.035713 16.271923 16.849362
5.200000 16.147624 16.363819 16.936912
5.240000 16.241901 16.444577 17.026056
5.280000 16.360061 16.521902 17.093486
5.300000 16.412722 16.562846 17.133693
5.320000 16.479257 16.605407 17.174736
5.360000 16.584074 16.680607 17.259074
5.385000 16.642170 16.731361 17.317075
5.395000 16.670908 16.753014 17.344897
5.400000 16.679901 16.764393 17.354116
5.440000 16.752084 16.854242 17.482673
5.480000 16.825055 16.946871 17.625742
5.500000 16.865870 16.994361 17.681992
5.520000 16.905111 17.045034 17.739912
5.560000 16.981752 17.147184 17.855294
5.600000 17.053239 17.237804 17.957056
5.640000 17.131018 17.326947 18.067132
5.680000 17.216890 17.415538 18.176752
5.700000 17.254895 17.460925 18.234590
5.720000 17.300969 17.505724 18.286529
5.760000 17.388832 17.586158 18.368953
5.800000 17.465563 17.660318 18.449352
5.840000 17.545601 17.740421 18.523126
5.880000 17.623199 17.823115 18.620419
5.900000 17.661537 17.866854 18.671894
5.920000 17.700936 17.913478 18.706947
5.960000 17.774867 17.990216 18.787635
6.000000 17.850659 18.074969 18.876873
6.040000 17.929993 18.155631 18.965015
6.080000 18.001016 18.239392 19.047064
6.120000 18.079740 18.326551 19.122803
6.160000 18.150169 18.409605 19.205388
6.200000 18.218862 18.493339 19.276805
6.240000 18.295701 18.594877 19.353255
6.280000 18.364190 18.674406 19.427470
6.320000 18.442529 18.767512 19.511848
6.360000 18.516859 18.856761 19.597842
6.400000 18.587900 18.947264 19.681562
6.440000 18.678432 19.031093 19.785191
6.480000 18.747118 19.125332 19.894783
6.520000 18.838432 19.219271 19.993661
6.560000 18.915705 19.313610 20.099109
6.585000 18.979077 19.378271 20.166718
6.600000 19.018405 19.412268 20.202550
6.640000 19.096714 19.516983 20.313855
6.680000 19.203025 19.623316 20.445261
6.720000 19.293619 19.728477 20.566506
6.760000 19.418519 19.857840 20.688248
6.810000 19.554073 20.008490 20.853222
6.840000 19.614075 20.093437 20.952028
6.880000 19.733556 20.231270 21.041903
6.920000 19.839440 20.348698 21.134082
6.960000 19.929356 20.479233 21.236948
7.000000 20.051333 20.607310 21.334471
7.040000 20.158250 20.744327 21.413416
7.080000 20.267795 20.860375 21.515288
7.120000 20.386215 20.995858 21.600298
7.160000 20.477696 21.122347 21.696519
7.200000 20.545716 21.248512 21.780288
7.240000 20.646640 21.362325 21.869349
7.280000 20.751335 21.480072 21.943540
7.320000 20.829603 21.588700 22.013631
7.360000 20.921450 21.691287 22.101932
7.400000 21.004358 21.792772 22.185853
7.440000 21.083753 21.896904 22.262487
7.480000 21.184578 22.003986 22.344501
7.520000 21.288602 22.098724 22.426021
7.560000 21.405974 22.193679 22.497919
7.600000 21.502810 22.291400 22.574646
7.640000 21.615836 22.393383 22.660349
7.680000 21.736047 22.490854 22.743050
7.720000 21.870528 22.584588 22.829019
7.760000 21.985231 22.674413 22.906747
7.840000 22.215582 22.841427 23.038997
7.880000 22.331151 22.927852 23.119480
7.900000 22.391897 22.971144 23.156904
7.920000 22.460270 23.016133 23.199740
7.960000 22.617963 23.095921 23.267848
8.000000 22.762193 23.177438 23.352024
8.040000 22.883891 23.261656 23.432387
8.080000 22.973259 23.340628 23.517799
8.100000 23.018924 23.385943 23.567354
8.120000 23.078292 23.427403 23.601551
8.160000 23.209205 23.502450 23.683566
8.200000 23.331647 23.579299 23.768554
8.240000 23.423284 23.653139 23.866666
8.280000 23.520545 23.734700 23.977336
8.320000 23.607350 23.813147 24.066390
8.360000 23.693152 23.891445 24.179802
8.415000 23.816492 24.001108 24.288344
8.440000 23.857565 24.049028 24.363926
8.480000 23.923813 24.127111 24.462075
8.520000 24.011793 24.203722 24.542965
8.560000 24.100975 24.290019 24.627394
8.600000 24.177182 24.369963 24.702111
8.640000 24.257730 24.460962 24.796160
8.680000 24.341436 24.548648 24.868150
8.720000 24.422992 24.637723 24.950107
8.760000 24.520116 24.723690 25.019464
8.840000 24.677049 24.889275 25.163081
8.880000 24.763095 24.968854 25.249118
8.920000 24.849245 25.057772 25.331025
8.960000 24.926092 25.148616 25.410414
9.000000 25.026972 25.238963 25.488624
9.040000 25.126088 25.336539 25.571133
9.080000 25.232635 25.426847 25.648428
9.120000 25.331863 25.520731 25.743580
9.160000 25.425613 25.621147 25.816867
9.185000 25.495235 25.688269 25.869668
9.215000 25.568029 25.759606 25.943364
9.240000 25.640070 25.821017 26.007082
9.280000 25.726197 25.920038 26.117994
9.320000 25.810711 26.018995 26.233803
9.360000 25.902486 26.108501 26.334842
9.400000 25.980021 26.202146 26.442131
9.440000 26.073283 26.291727 26.535142
9.480000 26.152463 26.382822 26.625627
9.520000 26.233022 26.469004 26.714420
9.560000 26.307585 26.556792 26.816962
9.600000 26.418801 26.652184 26.913452
9.640000 26.503847 26.753437 27.028522
9.680000 26.601816 26.855662 27.147474
9.720000 26.686765 26.971166 27.257437
9.760000 26.784803 27.075899 27.353740
9.800000 26.879947 27.189264 27.456832
9.840000 26.977423 27.293570 27.542693
9.960000 27.305288 27.597393 27.783082
10.000000 27.407984 27.701729 27.872854
10.040000 27.529769 27.801607 27.956546
10.080000 27.663473 27.893485 28.045078
10.120000 27.810775 27.978994 28.134992
10.160000 27.926342 28.068985 28.213904
10.195000 28.032510 28.149887 28.293327
10.200000 28.046467 28.162839 28.308361
10.240000 28.135650 28.255596 28.423116
10.280000 28.213657 28.348045 28.547281
10.360000 28.348332 28.522367 28.746143
10.400000 28.445548 28.607869 28.860065
10.440000 28.532682 28.703912 28.947313
10.480000 28.613048 28.803593 29.030474
10.520000 28.702882 28.899838 29.123502
10.560000 28.792721 29.004622 29.218193
10.600000 28.884786 29.109122 29.320967
10.640000 28.999384 29.220172 29.405975
10.680000 29.113086 29.326462 29.497750
10.720000 29.233732 29.428077 29.587966
10.760000 29.387329 29.533264 29.679632
10.785000 29.474348 29.600223 29.754379
10.795000 29.504287 29.626547 29.787405
10.800000 29.519384 29.639479 29.803513
10.840000 29.607576 29.737843 29.928439
10.880000 29.688177 29.836171 30.068071
10.920000 29.771756 29.931315 30.198776
10.960000 29.851964 30.035016 30.325416
11.000000 29.939923 30.139281 30.477611
11.040000 30.025704 30.242223 30.591429
11.080000 30.094713 30.347364 30.706457
11.120000 30.198612 30.463249 30.819381
11.160000 30.295448 30.574139 30.917584
11.200000 30.400148 30.690918 31.041352
11.240000 30.479220 30.809370 31.153397
11.280000 30.597444 30.916508 31.251304
11.320000 30.697723 31.021009 31.384016
11.360000 30.806314 31.131528 31.468282
11.400000 30.912557 31.238992 31.568977
11.440000 31.020303 31.348883 31.668524
11.480000 31.126547 31.455243 31.758977
11.520000 31.242782 31.558076 31.860880
11.560000 31.347245 31.662418 31.970269
11.600000 31.457524 31.766020 32.102090
11.640000 31.579907 31.878810 32.217783
11.680000 31.687966 31.996790 32.352584
11.720000 31.818937 32.111668 32.445711
11.750000 31.892364 32.208372 32.544362
11.760000 31.926006 32.240451 32.578469
11.800000 32.021765 32.361440 32.745460
11.840000 32.117502 32.499183 32.858896
11.880000 32.197771 32.646419 33.013124
11.920000 32.292394 32.793491 33.126658
11.960000 32.378476 32.946884 33.263345
11.995000 32.485105 33.067766 33.382331
12.000000 32.497318 33.083607 33.396661
12.040000 32.589517 33.228491 33.567958
12.080000 32.688955 33.356796 33.737533
12.120000 32.778429 33.495070 33.896109
12.160000 32.876538 33.625519 34.046571
12.200000 32.995068 33.771952 34.195633
12.240000 33.126287 33.916960 34.356900
12.280000 33.249581 34.068706 34.491976
12.320000 33.358726 34.206574 34.654681
12.360000 33.486962 34.348927 34.795724
12.400000 33.615290 34.497796 34.933342
12.440000 33.728376 34.637095 35.057819
12.480000 33.862268 34.781246 35.194080
12.500000 33.903459 34.845909 35.249776
12.520000 33.979403 34.905245 35.318092
12.560000 34.120086 35.052351 35.407400
12.600000 34.248562 35.193493 35.498275
12.640000 34.391355 35.332827 35.588430
12.670000 34.486488 35.434492 35.666337
12.680000 34.521699 35.464707 35.691953
12.700000 34.588411 35.525257 35.737073
12.720000 34.649538 35.588190 35.790985
12.760000 34.778174 35.697165 35.896523
12.795000 34.875463 35.797105 36.002169
12.800000 34.892847 35.812635 36.018430
12.840000 35.004176 35.924895 36.190280
12.880000 35.115332 36.030281 36.342805
12.920000 35.235135 36.135439 36.517765
12.960000 35.349733 36.241055 36.653019
13.000000 35.478338 36.346147 36.836000
13.040000 35.610529 36.465198 36.986921
13.080000 35.740680 36.592136 37.158050
13.120000 35.902447 36.713137 37.322263
13.160000 36.079969 36.832079 37.487942
13.200000 36.243740 36.954323 37.645725
13.240000 36.403516 37.088287 37.762528
13.280000 36.555950 37.209658 37.905800
13.320000 36.731042 37.335912 38.030868
13.360000 36.907558 37.483172 38.145727
13.400000 37.093781 37.612980 38.275248
13.440000 37.254476 37.750121 38.379882
13.480000 37.419404 37.885922 38.510453
13.520000 37.573967 38.026470 38.657900
13.560000 37.730177 38.161699 38.814589
13.600000 37.899551 38.298619 38.975250
13.615000 37.963813 38.351958 39.031561
13.640000 38.048613 38.438686 39.093664
13.680000 38.208389 38.590019 39.226001
13.720000 38.351708 38.744652 39.368623
13.760000 38.495369 38.903743 39.522671
13.785000 38.588489 39.004657 39.615578
13.800000 38.645736 39.064439 39.666175
13.840000 38.786107 39.232393 39.796772
13.880000 38.966998 39.412867 39.934831
13.920000 39.143417 39.588803 40.070295
13.960000 39.278903 39.750962 40.221556
14.000000 39.470466 39.904889 40.380040
14.040000 39.620974 40.053888 40.530171
14.080000 39.800347 40.200482 40.710857
14.120000 39.960091 40.345196 40.893731
14.160000 40.095896 40.485643 41.082629
14.200000 40.252116 40.635599 41.274465
14.240000 40.410386 40.777967 41.514066
14.280000 40.548940 40.928281 41.743043
14.320000 40.693739 41.071948 41.978009
14.360000 40.848608 41.224758 42.170146
14.390000 40.958838 41.348050 42.324391
14.400000 40.999420 41.389001 42.367844
14.440000 41.135197 41.576295 42.610334
14.480000 41.262553 41.755947 42.864893
14.520000 41.409005 41.948132 43.115879
14.560000 41.584708 42.137575 43.351191
14.600000 41.743580 42.334740 43.641101
14.640000 41.888799 42.531673 43.850414
14.680000 42.070826 42.724092 44.072431
14.720000 42.208412 42.938901 44.285708
14.760000 42.375516 43.147428 44.469900
14.800000 42.535122 43.388539 44.635080
14.830000 42.635660 43.530616 44.754061
14.840000 42.679197 43.576185 44.788130
14.880000 42.856841 43.759188 44.915863
14.920000 43.037899 43.957702 45.039088
14.960000 43.247796 44.132195 45.161473
15.000000 43.459793 44.311634 45.270665
15.040000 43.686717 44.471463 45.378407
15.080000 43.843162 44.656289 45.500684
15.120000 44.067885 44.838303 45.638072
15.160000 44.245211 45.002773 45.758170
15.200000 44.423030 45.177805 45.902896
15.240000 44.605454 45.350470 46.078208
15.280000 44.796140 45.501109 46.268880
15.320000 44.992868 45.666626 46.429401
15.360000 45.207809 45.856948 46.627746
15.400000 45.397417 46.048194 46.800547
15.440000 45.591168 46.247864 46.994489
15.480000 45.780891 46.450429 47.124867
15.520000 45.973087 46.637599 47.280064
15.560000 46.172501 46.842651 47.394003
15.600000 46.365147 47.018848 47.587917
15.640000 46.577630 47.204429 47.750474
15.680000 46.808973 47.394694 47.914047
15.720000 47.022839 47.585138 48.092320
15.760000 47.211602 47.770452 48.256823
15.800000 47.403163 47.969021 48.454646
15.815000 47.461487 48.033295 48.521792
15.840000 47.566079 48.149163 48.624792
15.880000 47.762534 48.335496 48.819072
15.920000 47.995144 48.544591 49.035008
15.960000 48.214457 48.750749 49.266368
16.000000 48.398778 48.956941 49.497481
16.040000 48.637717 49.149288 49.706889
16.080000 48.841080 49.352185 49.928932
16.120000 49.009712 49.561596 50.194298
16.160000 49.227321 49.782126 50.398317
16.200000 49.402366 50.007400 50.632192
16.240000 49.595726 50.252137 50.863825
16.280000 49.811933 50.496549 51.094391
16.320000 50.030223 50.731745 51.330422
16.360000 50.279842 50.971840 51.551965
16.400000 50.524450 51.205220 51.803825
16.440000 50.745760 51.420833 52.053609
16.480000 50.975604 51.648796 52.326696
16.520000 51.183322 51.888241 52.579398
16.560000 51.401076 52.126486 52.832463
16.600000 51.595177 52.364552 53.107540
16.640000 51.848063 52.604198 53.360964
16.720000 52.424636 53.249800 53.934187
16.760000 52.659851 53.507459 54.171925
16.800000 52.889805 53.744990 54.425898
16.840000 53.136252 53.986627 54.666682
16.880000 53.364574 54.231983 54.912909
16.920000 53.599464 54.459305 55.178618
16.960000 53.859747 54.710322 55.402607
17.000000 54.091751 54.941523 55.632466
17.040000 54.327938 55.191587 55.873316
17.080000 54.548559 55.433235 56.086463
17.120000 54.808289 55.684854 56.319501
17.160000 55.055102 55.912104 56.497377
17.200000 55.298634 56.153309 56.712526
17.240000 55.503630 56.390104 56.919007
17.270000 55.670097 56.538815 57.067414
17.300000 55.804255 56.699216 57.233878
17.330000 55.948816 56.846113 57.393939
17.360000 56.117946 57.008101 57.603141
17.400000 56.320028 57.221062 57.806475
17.440000 56.566118 57.436199 58.013561
17.470000 56.733853 57.602958 58.194457
17.500000 56.933948 57.777842 58.376578
17.530000 57.088557 57.942334 58.504052
17.570000 57.342810 58.147338 58.727146
17.600000 57.573439 58.297428 58.877890
17.640000 57.822220 58.505418 59.079446
17.680000 58.081322 58.713471 59.295097
17.720000 58.314432 58.928360 59.496130
17.760000 58.527547 59.160433 59.719228
17.800000 58.748547 59.367179 59.958604
17.830000 58.872427 59.523010 60.143178
17.860000 58.997818 59.671917 60.352145
17.900000 59.214445 59.865063 60.606577
17.930000 59.393566 60.013319 60.790164
17.970000 59.673292 60.218130 61.018556
18.000000 59.792941 60.385909 61.220814
18.030000 59.942413 60.546414 61.386273
18.060000 60.118059 60.704817 61.532580
18.100000 60.342484 60.923011 61.785165
18.130000 60.472696 61.091474 61.911347
18.170000 60.701081 61.344192 62.165252
18.200000 60.818711 61.507282 62.320169
18.230000 60.993965 61.672430 62.480579
18.270000 61.244502 61.897744 62.695172
18.300000 61.434039 62.055860 62.863648
18.330000 61.597850 62.216261 63.039760
18.370000 61.814540 62.432918 63.286244
18.400000 61.976358 62.600894 63.466012
18.440000 62.194418 62.823406 63.732402
18.480000 62.364081 63.036845 63.998646
18.520000 62.559880 63.267996 64.204528
18.560000 62.738356 63.493070 64.409315
18.600000 62.981381 63.690998 64.585915
18.640000 63.213621 63.907772 64.800140
18.680000 63.424691 64.098003 65.005671
18.720000 63.641975 64.277118 65.218418
18.760000 63.831902 64.481045 65.432771
18.800000 64.014609 64.679811 65.737793
18.840000 64.201160 64.880968 65.995863
18.880000 64.387586 65.097987 66.240740
18.920000 64.568524 65.309509 66.464015
18.960000 64.763226 65.549317 66.699871
19.000000 64.929812 65.783621 66.904976
19.030000 65.091440 65.971672 67.114741
19.080000 65.396550 66.326505 67.431451
19.120000 65.593384 66.577126 67.707106
19.160000 65.832770 66.817468 67.908069
19.200000 66.073182 67.097534 68.078380
19.240000 66.320616 67.343073 68.316023
19.280000 66.524278 67.599285 68.540341
19.320000 66.776505 67.823969 68.743967
19.360000 67.053980 68.051198 68.889707
19.400000 67.324716 68.304487 69.086668
19.430000 67.490298 68.475477 69.253244
19.480000 67.878570 68.761866 69.578404
19.500000 68.015987 68.872347 69.701725
19.530000 68.172601 69.047688 69.910377
19.570000 68.453740 69.305195 70.147835
19.600000 68.642131 69.504503 70.339136
19.640000 68.923984 69.797013 70.610983
19.670000 69.174294 70.017127 70.817085
19.700000 69.374063 70.228112 71.058839
19.730000 69.593326 70.430456 71.255665
19.770000 69.871209 70.691984 71.569343
19.800000 70.119954 70.917807 71.822869
19.830000 70.403665 71.141353 72.032083
19.870000 70.743792 71.470422 72.302897
19.930000 71.409414 71.980644 72.804995
19.970000 71.788676 72.328888 73.127845
20.000000 72.050330 72.584140 73.315604
20.030000 72.333354 72.827615 73.491492
20.070000 72.648279 73.208541 73.809900
20.110000 73.003849 73.565108 74.116967
20.140000 73.249866 73.854838 74.351324
20.170000 73.476289 74.122988 74.607033
20.200000 73.782158 74.394797 74.839980
20.230000 74.021567 74.665119 75.152553
20.270000 74.418291 75.034389 75.600996
