depth(m) lower_95(kyr) median(kyr) upper_95(kyr)
0.030000 0.228307 1.826281 3.613449
0.250000 1.792698 3.354976 4.784965
0.350000 2.577767 4.021513 5.373556
0.400000 3.032815 4.360276 5.667519
0.450000 3.429563 4.722664 5.919313
0.500000 3.820943 5.091368 6.174503
0.550000 4.274935 5.404691 6.462808
0.600000 4.729289 5.738907 6.788746
0.650000 5.224302 6.073866 7.058291
0.700000 5.748050 6.418313 7.361476
0.750000 6.292497 6.823242 7.708312
0.800000 6.786122 7.423606 8.387092
0.850000 7.294562 8.037240 8.974882
0.900000 7.882205 8.666021 9.548152
0.950000 8.474818 9.261222 10.142461
1.000000 9.143965 9.896031 10.665283
1.050000 9.776895 10.531173 11.236444
1.100000 10.358286 11.152758 11.758048
1.150000 11.011313 11.717159 12.314594
1.200000 11.633656 12.294017 12.819795
1.250000 12.228599 12.841859 13.238964
1.300000 12.707818 13.294570 13.746886
1.350000 13.176794 13.727885 14.193310
1.400000 13.591314 14.113209 14.560110
1.450000 13.884840 14.429189 14.916237
1.500000 14.164809 14.703793 15.245784
1.550000 14.453942 14.977991 15.606753
1.600000 14.743489 15.249540 15.891985
1.650000 14.995331 15.528706 16.181943
1.700000 15.279688 15.824217 16.463332
1.750000 15.543243 16.094529 16.742909
1.800000 15.878690 16.377424 17.051943
1.850000 16.119607 16.639505 17.379571
1.900000 16.385753 16.940910 17.671395
1.950000 16.643329 17.234869 18.092198
2.000000 16.914122 17.515737 18.442631
2.050000 17.171897 17.765679 18.823449
2.100000 17.426257 18.054357 19.282184
2.150000 17.793217 18.538168 19.718311
2.200000 18.224277 19.044693 20.214432
2.250000 18.665470 19.564168 20.708472
2.300000 19.117796 20.081513 21.230805
2.350000 19.616147 20.602986 21.737674
2.400000 20.089733 21.126310 22.144098
2.450000 20.589904 21.606715 22.587115
2.500000 21.141996 22.097467 23.004593
2.550000 21.541202 22.593048 23.400936
2.600000 22.018330 23.108595 23.785481
2.650000 22.521225 23.567256 24.163286
2.700000 22.846753 23.916551 24.614505
2.750000 23.088892 24.265302 25.049987
2.800000 23.416734 24.596580 25.461027
2.850000 23.700788 24.890192 25.823007
2.900000 23.971766 25.218239 26.128132
2.950000 24.225366 25.506562 26.504084
3.000000 24.550054 25.833366 26.854068
3.050000 24.815538 26.152029 27.166317
3.100000 25.124149 26.460605 27.486894
3.150000 25.536986 26.757090 27.770754
3.200000 25.877346 27.086697 28.071251
3.250000 26.168334 27.415908 28.334471
3.300000 26.481848 27.733015 28.570966
3.350000 26.842788 28.058582 28.842047
3.400000 27.168593 28.322855 29.138380
3.450000 27.554956 28.607034 29.394874
3.500000 27.918285 28.904258 29.699189
3.550000 28.256972 29.207562 29.987979
3.600000 28.611517 29.481824 30.202807
3.650000 28.990140 29.761749 30.427264
3.700000 29.241791 30.037637 30.727674
3.750000 29.518783 30.295002 31.019457
3.800000 29.804722 30.565428 31.290284
3.850000 30.040325 30.830429 31.612874
3.900000 30.340733 31.090881 31.865059
3.950000 30.623136 31.357108 32.204873
4.000000 30.876122 31.598338 32.522661
4.050000 31.169887 31.839830 32.811039
4.100000 31.397892 32.088709 33.051424
4.150000 31.625227 32.332973 33.273607
4.200000 31.859917 32.576786 33.530327
4.250000 32.118858 32.807832 33.811938
4.300000 32.356820 33.066879 34.144164
4.350000 32.606181 33.321845 34.428773
4.400000 32.823669 33.566208 34.721256
4.450000 33.072225 33.807614 35.038168
4.500000 33.326719 34.056215 35.237282
4.550000 33.607702 34.294588 35.478230
4.600000 33.845014 34.558861 35.746906
4.650000 34.076148 34.812831 36.039111
4.700000 34.296551 35.078164 36.385569
4.750000 34.542132 35.339724 36.680848
4.800000 34.792265 35.622903 36.997639
4.850000 35.045622 35.881635 37.287383
4.900000 35.286177 36.163590 37.568408
4.950000 35.556061 36.440472 37.860881
5.000000 35.835884 36.758965 38.117415
5.050000 36.153569 37.094886 38.370033
5.100000 36.455272 37.441750 38.632907
5.150000 36.792234 37.765779 38.886666
5.200000 37.127975 38.122794 39.122887
5.250000 37.434014 38.474549 39.435226
5.300000 37.792692 38.798682 39.715656
5.350000 38.078128 39.137565 40.032511
5.400000 38.374213 39.468847 40.351489
5.450000 38.641860 39.791518 40.608234
5.500000 38.960921 40.077349 40.954060
5.550000 39.259779 40.368076 41.265775
5.600000 39.576944 40.629427 41.594478
5.650000 39.853361 40.909248 42.019624
5.700000 40.190231 41.206695 42.364617
5.750000 40.480406 41.498821 42.696167
5.800000 40.741989 41.837320 43.082464
5.850000 41.030364 42.171442 43.531632
5.900000 41.340926 42.534813 43.888580
5.950000 41.717862 42.882123 44.115843
6.000000 42.107321 43.246602 44.444312
6.050000 42.451967 43.620573 44.739886
6.150000 43.246256 44.353883 45.362703
6.200000 43.543147 44.691385 45.696533
6.250000 43.934372 45.040158 46.119031
6.300000 44.321434 45.370370 46.543027
6.350000 44.717110 45.667043 46.780554
6.400000 45.050774 46.016548 47.155490
6.450000 45.401101 46.390992 47.452701
6.500000 45.748552 46.743855 47.767257
6.550000 46.030350 47.074636 48.124772
6.600000 46.269105 47.396581 48.465123
6.650000 46.693145 47.710609 48.801352
6.700000 46.964926 48.026352 49.221114
6.750000 47.222078 48.383369 49.530049
6.800000 47.500117 48.681935 49.875648
