age(kyr) mean(permil) sigma(permil)
30.600000 4.655648 0.100214
30.700000 4.656219 0.099987
30.800000 4.656337 0.099822
30.900000 4.656023 0.099725
31.000000 4.655307 0.099693
31.100000 4.654221 0.099721
31.200000 4.652787 0.099799
31.300000 4.651007 0.099912
31.400000 4.648885 0.100039
31.500000 4.646426 0.100163
31.600000 4.643651 0.100266
31.700000 4.640584 0.100341
31.800000 4.637265 0.100383
31.900000 4.633749 0.100393
32.000000 4.630100 0.100371
32.100000 4.626382 0.100317
32.200000 4.622646 0.100233
32.300000 4.618928 0.100121
32.400000 4.615251 0.099990
32.500000 4.611636 0.099852
32.600000 4.608190 0.099926
32.700000 4.604967 0.099984
32.800000 4.602103 0.100394
32.900000 4.599925 0.101067
33.000000 4.597676 0.101221
33.100000 4.595530 0.101459
33.200000 4.593664 0.101667
33.300000 4.591804 0.101791
33.400000 4.589788 0.101947
33.500000 4.588237 0.101670
33.600000 4.586155 0.101902
33.700000 4.584498 0.101758
33.800000 4.582227 0.101939
33.900000 4.579744 0.102517
34.000000 4.578040 0.101956
34.100000 4.575033 0.102686
34.200000 4.571618 0.103002
34.300000 4.568945 0.103107
34.400000 4.566355 0.103144
34.500000 4.563514 0.103244
34.600000 4.559989 0.103661
34.700000 4.554591 0.104826
34.800000 4.547724 0.105833
34.900000 4.543171 0.105733
35.000000 4.538927 0.105547
35.100000 4.534756 0.105539
35.200000 4.530134 0.105449
35.300000 4.525098 0.105423
35.400000 4.519409 0.104691
35.500000 4.513190 0.104758
35.600000 4.506414 0.104714
35.700000 4.499067 0.104855
35.800000 4.491145 0.105207
35.900000 4.482682 0.105240
36.000000 4.473891 0.105534
36.100000 4.464751 0.105754
36.200000 4.455393 0.105787
36.300000 4.445919 0.105837
36.400000 4.436418 0.106005
36.500000 4.426960 0.106073
36.600000 4.417708 0.106044
36.700000 4.408859 0.105927
36.800000 4.400617 0.105740
36.900000 4.393182 0.105508
37.000000 4.386746 0.105259
37.100000 4.381487 0.105028
37.200000 4.377558 0.104847
37.300000 4.375081 0.104748
37.400000 4.374151 0.104759
37.500000 4.374833 0.104898
37.600000 4.377162 0.105172
37.700000 4.381148 0.105574
37.800000 4.386768 0.106085
37.900000 4.393966 0.106666
38.000000 4.402653 0.107275
38.100000 4.412703 0.107862
38.200000 4.423948 0.108379
38.300000 4.436189 0.108787
38.400000 4.449200 0.109057
38.500000 4.462743 0.109175
38.600000 4.476573 0.109141
38.700000 4.490452 0.108964
38.800000 4.504155 0.108661
38.900000 4.517482 0.108254
39.000000 4.530256 0.107765
39.100000 4.542329 0.107217
39.200000 4.553577 0.106631
39.300000 4.563897 0.106033
39.400000 4.573203 0.105446
39.500000 4.581431 0.104897
39.600000 4.588537 0.104406
39.700000 4.594512 0.103989
39.800000 4.599385 0.103651
39.900000 4.603212 0.103389
40.000000 4.606085 0.103195
40.100000 4.608111 0.103056
40.200000 4.609417 0.102955
40.300000 4.610137 0.102874
40.400000 4.610403 0.102798
40.500000 4.610340 0.102717
40.600000 4.610054 0.102630
40.700000 4.609630 0.102536
40.800000 4.609129 0.102438
40.900000 4.608589 0.102341
41.000000 4.608031 0.102248
41.100000 4.607459 0.102163
41.200000 4.606858 0.102090
41.300000 4.606197 0.102033
41.400000 4.605437 0.101997
41.500000 4.604540 0.101987
41.600000 4.603466 0.102004
41.700000 4.602175 0.102052
41.800000 4.600638 0.102128
41.900000 4.598833 0.102233
42.000000 4.596755 0.102362
42.100000 4.594408 0.102513
42.200000 4.591813 0.102678
42.300000 4.589003 0.102854
42.400000 4.586021 0.103035
42.500000 4.582920 0.103214
42.600000 4.579757 0.103384
42.700000 4.576588 0.103536
42.800000 4.573462 0.103659
42.900000 4.570419 0.103743
43.000000 4.567481 0.103782
43.100000 4.564651 0.103778
43.200000 4.561905 0.103736
43.300000 4.559196 0.103664
43.400000 4.556463 0.103570
43.500000 4.553641 0.103465
43.600000 4.550653 0.103353
43.700000 4.547402 0.103246
43.800000 4.543774 0.103159
43.900000 4.539639 0.103118
44.000000 4.534866 0.103150
44.100000 4.529341 0.103276
44.200000 4.522976 0.103505
44.300000 4.515704 0.103834
44.400000 4.507480 0.104251
44.500000 4.498282 0.104738
44.600000 4.488115 0.105271
44.700000 4.477019 0.105820
44.800000 4.465064 0.106358
44.900000 4.452338 0.106858
45.000000 4.438952 0.107295
45.100000 4.425039 0.107642
45.200000 4.410761 0.107872
45.300000 4.396320 0.107962
45.400000 4.381945 0.107900
45.500000 4.367881 0.107683
45.600000 4.354373 0.107319
45.700000 4.341653 0.106829
45.800000 4.329944 0.106245
45.900000 4.319452 0.105608
46.000000 4.310373 0.104968
46.100000 4.302882 0.104381
46.200000 4.297130 0.103902
46.300000 4.293236 0.103584
46.400000 4.291294 0.103469
46.500000 4.291356 0.103581
46.600000 4.293421 0.103921
46.700000 4.297447 0.104467
46.800000 4.303349 0.105179
46.900000 4.311011 0.106007
47.000000 4.320286 0.106894
47.100000 4.331014 0.107786
47.200000 4.343016 0.108632
47.300000 4.356102 0.109393
47.400000 4.370082 0.110040
47.500000 4.384767 0.110551
47.600000 4.399973 0.110917
47.700000 4.415523 0.111132
47.800000 4.431248 0.111200
