depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
1.130000 11.138545 11.319341 11.448452 11.464756 11.615085 11.860881
1.140000 11.211609 11.384743 11.510768 11.529253 11.678341 11.924003
1.145000 11.251569 11.416448 11.545990 11.560350 11.711233 11.945267
1.160000 11.361253 11.513426 11.631426 11.649630 11.798290 12.025202
1.180000 11.502864 11.627210 11.747977 11.771048 11.932359 12.121273
1.200000 11.611592 11.730471 11.864765 11.884128 12.056059 12.236076
1.215000 11.688456 11.809440 11.951997 11.971832 12.152443 12.302885
1.220000 11.720398 11.838174 11.983652 12.001118 12.183740 12.330393
1.255000 11.912396 12.030841 12.195167 12.204761 12.387077 12.526877
1.260000 11.942681 12.057301 12.226190 12.235446 12.416045 12.552529
1.300000 12.190803 12.326703 12.499910 12.498400 12.654444 12.833557
1.315000 12.262428 12.423722 12.594360 12.590549 12.746518 12.932283
1.320000 12.291929 12.453142 12.628027 12.623708 12.777429 12.962513
1.340000 12.387883 12.587489 12.774782 12.769719 12.939782 13.137431
1.360000 12.515043 12.742377 12.927161 12.931844 13.130381 13.350995
1.380000 12.647762 12.879375 13.082635 13.088732 13.296691 13.548772
1.400000 12.762623 13.009113 13.233252 13.237653 13.460582 13.726047
1.460000 13.137220 13.407044 13.687142 13.682472 13.958866 14.264899
1.480000 13.253139 13.548784 13.838750 13.832483 14.109316 14.422291
1.500000 13.410455 13.711031 14.000998 13.994973 14.278635 14.566023
1.540000 13.891565 14.153170 14.409663 14.404021 14.650391 14.858644
1.545000 13.922939 14.187235 14.450740 14.439045 14.687225 14.888086
1.560000 14.047534 14.304248 14.547637 14.536721 14.770491 14.965820
1.620000 14.469395 14.701626 14.926124 14.907001 15.099760 15.242606
1.625000 14.502915 14.727309 14.958567 14.935647 15.130703 15.268659
1.660000 14.730812 14.937715 15.125778 15.111961 15.288686 15.421789
1.680000 14.861595 15.055524 15.230021 15.220349 15.382185 15.520523
1.700000 14.979127 15.171638 15.332608 15.320519 15.474785 15.604425
1.730000 15.150877 15.311889 15.460110 15.454400 15.606267 15.714944
1.780000 15.332736 15.488048 15.644367 15.633166 15.772078 15.895832
1.820000 15.501430 15.639823 15.792346 15.780201 15.913936 16.026729
1.840000 15.577883 15.738447 15.878213 15.868482 15.997597 16.119730
1.860000 15.675106 15.829747 15.962850 15.957862 16.083704 16.197770
1.865000 15.693903 15.851033 15.985272 15.979569 16.106305 16.224496
1.900000 15.813628 15.981601 16.115974 16.107850 16.237055 16.344794
1.940000 15.956301 16.114107 16.251185 16.245554 16.375239 16.503652
1.980000 16.085012 16.248245 16.379179 16.375763 16.506234 16.643908
2.015000 16.220048 16.360887 16.497585 16.494748 16.625033 16.768323
2.020000 16.236146 16.385026 16.517057 16.516004 16.642160 16.787568
2.060000 16.384375 16.538014 16.676348 16.675049 16.808995 16.964302
2.100000 16.503681 16.669589 16.828565 16.826425 16.980028 17.127041
2.180000 16.762351 16.908344 17.088555 17.082530 17.245944 17.394093
2.220000 16.883354 17.060974 17.237865 17.229400 17.389229 17.531884
2.260000 17.039180 17.217385 17.389859 17.380032 17.542424 17.678052
2.265000 17.059534 17.240912 17.415122 17.402389 17.559975 17.697421
2.300000 17.213365 17.394811 17.565236 17.554427 17.705784 17.846787
2.315000 17.286535 17.468501 17.638997 17.625378 17.774623 17.922022
2.340000 17.444131 17.598793 17.754373 17.748440 17.893390 18.041464
2.405000 17.772675 17.918339 18.046312 18.048288 18.181025 18.330133
2.420000 17.860115 17.996428 18.130686 18.134953 18.267606 18.427336
2.440000 17.974497 18.119761 18.253751 18.257890 18.396183 18.570257
2.465000 18.124594 18.267371 18.395259 18.404171 18.544783 18.718092
2.480000 18.203457 18.341123 18.479240 18.482920 18.627156 18.801618
2.500000 18.301217 18.425807 18.575328 18.580921 18.733287 18.919559
2.520000 18.390645 18.516758 18.669383 18.675566 18.832501 19.004306
2.565000 18.593141 18.716340 18.866918 18.879831 19.047885 19.239647
2.620000 18.795514 18.975315 19.177153 19.199651 19.432516 19.726403
2.640000 18.895974 19.071139 19.298400 19.317519 19.571626 19.856745
2.660000 19.009830 19.193911 19.420532 19.438072 19.693202 19.961107
2.785000 19.722137 19.944721 20.145617 20.143460 20.346819 20.549756
2.860000 20.028935 20.242145 20.448897 20.455903 20.667805 20.855769
2.865000 20.058215 20.273231 20.477867 20.480892 20.695021 20.873467
2.900000 20.256883 20.448161 20.672027 20.674035 20.893022 21.111359
2.980000 20.644569 20.861533 21.102153 21.097848 21.314781 21.523015
3.060000 21.147256 21.336122 21.532980 21.529393 21.731290 21.890192
3.065000 21.165651 21.366760 21.565689 21.558665 21.759486 21.917670
3.100000 21.392187 21.579784 21.790421 21.780944 21.963204 22.166853
3.120000 21.511762 21.715692 21.921043 21.910841 22.094341 22.297238
3.140000 21.633420 21.849096 22.054632 22.045268 22.227670 22.448020
3.145000 21.663185 21.885665 22.085813 22.077499 22.265879 22.471657
3.180000 21.850651 22.098625 22.300744 22.303729 22.522293 22.807513
3.220000 22.046664 22.325357 22.549726 22.567985 22.814586 23.183158
3.260000 22.283214 22.540784 22.820124 22.840935 23.149185 23.473140
3.300000 22.505541 22.794193 23.121799 23.129082 23.471498 23.784260
3.320000 22.657177 22.926641 23.267590 23.273681 23.628582 23.929510
3.340000 22.783476 23.074298 23.419978 23.419490 23.768073 24.079351
3.360000 22.963728 23.242831 23.571955 23.572149 23.899310 24.194584
3.400000 23.369666 23.607833 23.901981 23.894190 24.175758 24.435824
3.420000 23.548360 23.772913 24.051415 24.045371 24.303198 24.569682
3.440000 23.745383 23.961708 24.193763 24.194140 24.424147 24.698269
3.465000 23.953391 24.160050 24.368894 24.370715 24.579570 24.826798
3.480000 24.058130 24.255074 24.459834 24.471581 24.696246 24.942733
3.500000 24.203437 24.379871 24.594396 24.610545 24.845438 25.095689
3.520000 24.323347 24.509897 24.729473 24.745928 24.993609 25.248265
3.540000 24.441581 24.642895 24.878493 24.887116 25.133927 25.429329
3.580000 24.681493 24.925297 25.185794 25.196831 25.459758 25.761209
3.620000 24.929078 25.225816 25.487153 25.495110 25.768312 26.075439
3.660000 25.243695 25.532683 25.789364 25.797175 26.073483 26.365788
3.700000 25.642399 25.852170 26.096563 26.114283 26.377781 26.674123
3.705000 25.668017 25.888557 26.136671 26.149570 26.414253 26.709598
3.720000 25.747299 26.005054 26.253720 26.264392 26.541330 26.808200
3.780000 26.204336 26.500793 26.812201 26.811258 27.102268 27.456876
3.840000 26.773337 27.098637 27.350451 27.363151 27.643412 27.948977
3.860000 26.987488 27.258389 27.505998 27.518579 27.784407 28.079115
3.880000 27.181302 27.416728 27.643138 27.661902 27.917001 28.214788
3.900000 27.323599 27.576168 27.779030 27.802962 28.051022 28.372459
3.905000 27.358516 27.617161 27.814524 27.836147 28.087586 28.392920
3.940000 27.604229 27.843596 28.086952 28.107394 28.378444 28.687243
3.980000 27.829784 28.130668 28.403252 28.414758 28.704288 29.017765
4.020000 28.145398 28.467416 28.766992 28.758176 29.045038 29.369353
4.060000 28.471722 28.816421 29.119715 29.097781 29.366132 29.609145
4.100000 28.935861 29.208487 29.450438 29.440962 29.665166 29.890449
4.140000 29.363010 29.603539 29.799983 29.791560 29.972967 30.145811
4.145000 29.388709 29.635610 29.834667 29.827246 30.005628 30.181323
4.160000 29.509507 29.749392 29.937549 29.935890 30.121219 30.319298
4.200000 29.764881 30.017777 30.212932 30.218135 30.433112 30.629662
4.225000 29.940890 30.177385 30.395159 30.402908 30.643076 30.857629
4.240000 30.044732 30.260772 30.513032 30.512059 30.767364 30.982904
4.300000 30.362886 30.691128 31.012619 31.030440 31.356529 31.906141
4.380000 30.948734 31.359471 31.783294 31.793615 32.238809 32.716933
4.460000 31.628713 32.087375 32.571425 32.548974 32.997820 33.389801
4.480000 31.772057 32.219348 32.730849 32.702592 33.128754 33.579422
4.500000 31.945862 32.343263 32.878420 32.842616 33.276181 33.714587
4.505000 31.967857 32.370100 32.910021 32.874473 33.308053 33.749978
4.520000 32.037568 32.459328 32.988373 32.966919 33.395335 33.859552
4.580000 32.342548 32.833305 33.357190 33.340114 33.809724 34.289341
4.620000 32.542941 33.031027 33.613405 33.592150 34.109294 34.570835
4.660000 32.716630 33.259290 33.860180 33.842217 34.398696 34.854643
