depth(m) lower_95(kyr) median(kyr) upper_95(kyr)
0.000000 2.274729 4.815911 5.655097
0.040000 2.352190 4.900350 5.735315
0.200000 2.686274 5.169413 5.976579
0.400000 3.189451 5.485428 6.363175
0.600000 3.709956 5.843650 6.716159
1.000000 4.645486 6.542959 7.312953
1.200000 5.169154 6.846372 7.601466
1.400000 5.710605 7.237119 7.957344
1.600000 6.168044 7.599908 8.393572
1.800000 6.538034 8.010517 8.674325
2.000000 7.167615 8.359107 9.023132
2.200000 7.630744 8.734335 9.388271
2.400000 8.208474 9.149739 9.876978
2.500000 8.448063 9.381602 10.046355
2.600000 8.760642 9.615521 10.272028
2.800000 9.431818 10.049447 10.693435
3.000000 10.015114 10.447820 11.050707
3.100000 10.251399 10.736625 11.313294
3.200000 10.546324 11.024844 11.553291
3.300000 10.759502 11.318970 11.778717
3.400000 11.098166 11.555532 12.041025
3.500000 11.363806 11.824723 12.273388
3.600000 11.645819 12.115412 12.577723
3.700000 11.977159 12.403324 12.833970
3.800000 12.346867 12.718644 13.089588
3.900000 12.651238 13.003739 13.259762
4.000000 12.944639 13.239119 13.417200
4.040000 13.085723 13.343174 13.502417
4.080000 13.201055 13.438423 13.579318
4.100000 13.255466 13.496471 13.634073
4.120000 13.295232 13.546811 13.702157
4.160000 13.394930 13.647775 13.839613
4.200000 13.481715 13.741077 13.939863
4.240000 13.560355 13.832808 14.038194
4.280000 13.647447 13.925498 14.118987
4.300000 13.692284 13.987248 14.167696
4.320000 13.770931 14.046628 14.210412
4.360000 13.943904 14.163577 14.331033
4.400000 14.097662 14.285591 14.442959
4.440000 14.236553 14.414278 14.565153
4.480000 14.385358 14.532667 14.640887
4.500000 14.422141 14.583055 14.688914
4.520000 14.487315 14.643204 14.735911
4.560000 14.652190 14.739077 14.815246
4.585000 14.732045 14.799499 14.879640
4.595000 14.757097 14.826993 14.914545
4.600000 14.776201 14.841413 14.932699
4.640000 14.875868 15.014544 15.197780
4.680000 15.020003 15.211060 15.392062
4.700000 15.075526 15.298512 15.462529
4.720000 15.165475 15.368512 15.561143
4.760000 15.301917 15.530050 15.722519
4.800000 15.471742 15.670465 15.857736
4.840000 15.579124 15.802275 15.993905
4.880000 15.679418 15.925853 16.091099
4.900000 15.722739 15.983538 16.147056
4.920000 15.782705 16.047801 16.181031
4.960000 15.894376 16.160697 16.278168
5.000000 16.027783 16.257297 16.372291
5.040000 16.129773 16.340449 16.456898
5.080000 16.267256 16.418294 16.551378
5.100000 16.312171 16.456602 16.596181
5.120000 16.354250 16.495463 16.652202
5.160000 16.445621 16.562281 16.766669
5.200000 16.511951 16.631068 16.843283
5.240000 16.584792 16.689686 16.953834
5.280000 16.675855 16.757058 17.066838
5.300000 16.707499 16.794847 17.106013
5.320000 16.751176 16.832742 17.142065
5.360000 16.813520 16.899252 17.220196
5.385000 16.867483 16.933866 17.283259
5.395000 16.891212 16.957605 17.308930
5.400000 16.900471 16.971395 17.323364
5.440000 17.011010 17.145300 17.460277
5.480000 17.106763 17.312859 17.613607
5.500000 17.153774 17.385865 17.676818
5.520000 17.223979 17.461545 17.727294
5.560000 17.359707 17.590550 17.907064
5.600000 17.478976 17.733076 18.068051
5.640000 17.584424 17.874827 18.229444
5.680000 17.724363 17.998393 18.375446
5.700000 17.777943 18.067195 18.435689
5.720000 17.826728 18.137681 18.475093
5.760000 17.906021 18.257860 18.602367
5.800000 17.994451 18.378322 18.739334
5.840000 18.090753 18.477325 18.833559
5.880000 18.221058 18.594267 18.921403
5.900000 18.276529 18.647503 18.954073
5.920000 18.309735 18.700321 18.988557
5.960000 18.448824 18.820482 19.100747
6.000000 18.614806 18.928125 19.201738
6.040000 18.729106 19.036184 19.320091
6.080000 18.814303 19.161836 19.389151
6.120000 18.959232 19.275231 19.488476
6.160000 19.056260 19.371724 19.564682
6.200000 19.141536 19.474831 19.624084
6.240000 19.219694 19.572558 19.702506
6.280000 19.359112 19.671402 19.771349
6.320000 19.443840 19.745050 19.860410
6.360000 19.505970 19.820265 19.947265
6.400000 19.597472 19.894535 20.023103
6.440000 19.756781 19.973765 20.076058
6.480000 19.834320 20.048534 20.136222
6.520000 19.984559 20.122281 20.211121
6.560000 20.084408 20.200530 20.293206
6.585000 20.149759 20.245608 20.354150
6.600000 20.182769 20.277685 20.397540
6.640000 20.253850 20.357436 20.524908
6.680000 20.306844 20.433421 20.607064
6.720000 20.377479 20.512107 20.686645
6.760000 20.437262 20.592604 20.756858
6.810000 20.521585 20.679809 20.864957
6.840000 20.622013 20.749371 20.915036
6.880000 20.682531 20.829758 21.021225
6.920000 20.752633 20.914651 21.116337
6.960000 20.843706 20.995793 21.200501
7.000000 20.925562 21.091767 21.282645
7.040000 21.013677 21.171490 21.373190
7.080000 21.103035 21.265995 21.491482
7.120000 21.186495 21.354577 21.547679
7.160000 21.266516 21.450801 21.642958
7.200000 21.327595 21.536184 21.717521
7.240000 21.392299 21.624989 21.796580
7.280000 21.461354 21.711653 21.878486
7.320000 21.565345 21.796905 21.951808
7.360000 21.652670 21.885209 22.073428
7.400000 21.762619 21.972836 22.133197
7.440000 21.822915 22.066960 22.213262
7.480000 21.976142 22.148488 22.293642
7.520000 22.063202 22.234026 22.402357
7.560000 22.166039 22.314132 22.473856
7.600000 22.261168 22.394308 22.590324
7.640000 22.334126 22.479763 22.679991
7.680000 22.413242 22.566965 22.762282
7.720000 22.486231 22.648580 22.847744
7.760000 22.588726 22.725101 22.967078
7.840000 22.762587 22.878990 23.169521
7.880000 22.842253 22.967556 23.261879
7.900000 22.884745 23.016450 23.301403
7.920000 22.930522 23.069723 23.357074
7.960000 23.017100 23.165321 23.473379
8.000000 23.105725 23.259750 23.571837
8.040000 23.185633 23.345305 23.704637
8.080000 23.267728 23.437224 23.830083
8.100000 23.314348 23.489295 23.851693
8.120000 23.355488 23.540368 23.909894
8.160000 23.490780 23.650955 23.994304
8.200000 23.550569 23.755440 24.095630
8.240000 23.647796 23.870899 24.189351
8.280000 23.754879 23.973478 24.285860
8.320000 23.855236 24.070989 24.362025
8.360000 23.977604 24.160937 24.468576
8.415000 24.098478 24.317789 24.559511
8.440000 24.146131 24.383062 24.605737
8.480000 24.229278 24.481537 24.683371
8.520000 24.302468 24.573948 24.753972
8.560000 24.404560 24.670091 24.848854
8.600000 24.481042 24.756256 24.916783
8.640000 24.581705 24.835091 24.985957
8.680000 24.658309 24.918084 25.038742
8.720000 24.750095 24.988476 25.112761
8.760000 24.852198 25.059212 25.175432
8.840000 25.000753 25.190307 25.300633
8.880000 25.101015 25.268179 25.375827
8.920000 25.189574 25.341092 25.440126
8.960000 25.291744 25.410983 25.503156
9.000000 25.363991 25.475195 25.571157
9.040000 25.437691 25.545433 25.629687
9.080000 25.511535 25.616482 25.701476
9.120000 25.584775 25.686014 25.779344
9.160000 25.652453 25.759449 25.856626
9.185000 25.696702 25.806652 25.895555
9.215000 25.748169 25.860984 25.957665
9.240000 25.795849 25.907740 26.011269
9.280000 25.884293 25.982142 26.094803
9.320000 25.949298 26.056065 26.163092
9.360000 26.027397 26.126650 26.238432
9.400000 26.094775 26.206773 26.312275
9.440000 26.157910 26.285447 26.391613
9.480000 26.236729 26.353388 26.468719
9.520000 26.311303 26.429058 26.580763
9.560000 26.387439 26.501087 26.690599
9.600000 26.452621 26.580341 26.803633
9.640000 26.525968 26.659291 26.943612
9.680000 26.607679 26.751074 27.075408
9.720000 26.674754 26.832195 27.209543
9.760000 26.777726 26.941164 27.358822
9.800000 26.860250 27.065315 27.463644
9.840000 26.943965 27.185619 27.535542
9.960000 27.263446 27.540584 27.812267
10.000000 27.358076 27.659196 27.897776
10.040000 27.454034 27.776513 27.979484
10.080000 27.627648 27.888585 28.086185
10.120000 27.786529 27.987280 28.205198
10.160000 27.913198 28.075844 28.293185
10.195000 28.017735 28.162422 28.403577
10.200000 28.027639 28.174747 28.416288
10.240000 28.126871 28.259059 28.494362
10.280000 28.208125 28.355514 28.598498
10.360000 28.350992 28.528260 28.801258
10.400000 28.447301 28.618764 28.955537
10.440000 28.541770 28.714722 29.071074
10.480000 28.625353 28.814928 29.185212
10.520000 28.734519 28.930007 29.274371
10.560000 28.822855 29.050897 29.366581
10.600000 28.914772 29.147875 29.487759
10.640000 28.993701 29.261386 29.558171
10.680000 29.122909 29.391647 29.663048
10.720000 29.234571 29.512913 29.776697
10.760000 29.310647 29.635817 29.891644
10.785000 29.366829 29.713203 29.952042
10.795000 29.393039 29.740551 29.984015
10.800000 29.404138 29.754739 29.993107
10.840000 29.516047 29.901570 30.128852
10.880000 29.640166 30.034512 30.271097
10.920000 29.731559 30.160165 30.421795
10.960000 29.819823 30.285846 30.541392
11.000000 29.931666 30.392076 30.635485
11.040000 30.010556 30.535566 30.729935
11.080000 30.110077 30.639986 30.825973
11.120000 30.208556 30.758324 30.971140
11.160000 30.320355 30.843506 31.146926
