depth(m) lower_95(kyr) median(kyr) upper_95(kyr)
0.030000 0.318639 2.137175 3.995334
0.250000 2.025350 3.692778 4.935539
0.350000 2.679045 4.441454 5.355877
0.400000 3.124190 4.720666 5.596524
0.450000 3.692500 5.057874 5.885509
0.500000 4.143532 5.361204 6.183308
0.550000 4.637634 5.642384 6.571502
0.600000 5.062233 5.957239 6.806831
0.650000 5.584245 6.270426 7.032137
0.700000 5.951556 6.552434 7.320041
0.750000 6.452191 6.930233 7.627836
0.800000 6.990784 7.549518 8.251840
0.850000 7.462898 8.135419 8.939283
0.900000 8.014144 8.745006 9.511290
0.950000 8.587187 9.291931 10.080173
1.000000 9.404977 9.968073 10.662876
1.050000 9.992363 10.539404 11.155467
1.100000 10.550964 11.246203 11.793594
1.150000 11.279090 11.771704 12.317078
1.200000 11.788769 12.310871 12.696126
1.250000 12.391039 12.809251 13.185128
1.300000 12.783073 13.199749 13.604281
1.350000 13.177161 13.586951 14.029823
1.400000 13.621703 14.038467 14.391404
1.450000 13.900125 14.371636 14.721314
1.500000 14.264115 14.680112 15.070826
1.550000 14.553243 14.980772 15.459087
1.600000 14.804411 15.238139 15.699656
1.650000 15.149914 15.498085 15.916747
1.700000 15.458967 15.829315 16.187167
1.750000 15.746795 16.104055 16.458329
1.800000 15.998760 16.370155 16.757659
1.850000 16.273859 16.641484 17.017753
1.900000 16.531807 16.893836 17.352475
1.950000 16.821823 17.166273 17.680739
2.000000 17.062170 17.428543 18.051529
2.050000 17.291139 17.680411 18.359560
2.100000 17.533561 17.955337 18.767556
2.150000 17.874459 18.388614 19.290595
2.200000 18.233367 18.937439 19.814790
2.250000 18.627087 19.402782 20.478362
2.300000 19.108395 19.936241 20.961478
2.350000 19.614019 20.474705 21.490042
2.400000 20.147057 21.000017 21.936791
2.450000 20.646846 21.521404 22.467130
2.500000 21.107708 22.021005 22.763279
2.550000 21.754256 22.509309 23.166832
2.600000 22.289908 22.951850 23.557281
2.650000 22.647950 23.337285 24.015443
2.700000 22.943490 23.672445 24.286189
2.750000 23.199159 23.938062 24.642284
2.800000 23.512309 24.187075 24.966771
2.850000 23.863952 24.474687 25.287006
2.900000 24.081163 24.729871 25.680173
2.950000 24.377380 25.005716 25.936353
3.000000 24.633084 25.357297 26.224264
3.050000 24.882019 25.647899 26.666989
3.100000 25.142255 25.958393 26.915761
3.150000 25.412915 26.270783 27.264522
3.200000 25.711695 26.554406 27.530122
3.250000 25.983209 26.844371 27.850704
3.300000 26.250804 27.183238 28.153791
3.350000 26.536307 27.532483 28.430150
3.400000 26.920564 27.851878 28.690678
3.450000 27.229481 28.147564 28.969795
3.500000 27.649550 28.484172 29.403058
3.550000 28.012027 28.789650 29.710258
3.600000 28.246619 29.163698 29.992673
3.650000 28.521312 29.479890 30.274036
3.700000 28.818006 29.772836 30.458384
3.750000 29.015958 30.010137 30.692392
3.800000 29.258004 30.272451 31.050257
3.850000 29.476538 30.585501 31.286168
3.900000 29.703576 30.822883 31.505613
3.950000 29.908875 31.077119 31.703494
4.000000 30.127570 31.327185 31.969988
4.050000 30.480600 31.561399 32.170727
4.100000 30.746416 31.829388 32.446657
4.150000 31.001986 32.069958 32.649840
4.200000 31.289407 32.311820 32.887817
4.250000 31.462254 32.543769 33.150224
4.300000 31.696908 32.741159 33.381606
4.350000 31.976811 32.966852 33.631292
4.400000 32.136337 33.185837 33.838410
4.450000 32.386017 33.413680 34.091370
4.500000 32.629449 33.599108 34.284619
4.550000 33.064403 33.786037 34.513404
4.600000 33.295038 34.009463 34.693459
4.650000 33.652438 34.233332 34.953343
4.700000 33.895990 34.457796 35.223478
4.750000 34.170874 34.709940 35.465353
4.800000 34.357609 34.933754 35.730603
4.850000 34.638525 35.147128 36.003714
4.900000 34.879197 35.393616 36.209217
4.950000 35.164120 35.650533 36.484143
5.000000 35.416924 35.972528 36.856669
5.050000 35.712708 36.388832 37.182925
5.100000 36.110803 36.793460 37.587124
5.150000 36.529153 37.252025 37.900026
5.200000 37.045960 37.676749 38.255292
5.250000 37.512470 38.107809 38.674520
5.300000 38.015039 38.567741 39.234571
5.350000 38.371220 39.030493 39.621836
5.400000 38.741493 39.434604 40.156344
5.450000 38.978017 39.809952 40.518869
5.500000 39.312316 40.171513 40.878076
5.550000 39.572548 40.477210 41.278713
5.600000 39.903747 40.842559 41.650029
5.650000 40.307406 41.202532 42.103803
5.700000 40.621892 41.526160 42.448744
5.750000 41.000975 41.869963 42.778812
5.800000 41.338708 42.265957 43.124117
5.850000 41.666921 42.638162 43.452033
5.900000 42.017970 43.024396 43.738264
5.950000 42.289935 43.392904 44.019314
6.000000 42.693637 43.689832 44.310135
6.050000 42.953047 43.987727 44.615314
6.150000 43.677814 44.510831 45.064104
6.200000 44.120351 44.786482 45.369608
6.250000 44.452213 45.116662 45.728727
6.300000 44.808280 45.479325 46.130827
6.350000 45.297821 45.834374 46.456969
6.400000 45.709260 46.197883 46.811622
6.450000 46.099242 46.560818 47.148317
6.500000 46.401363 46.898770 47.443854
6.550000 46.684303 47.214816 47.736506
6.600000 46.990372 47.585419 48.049736
6.650000 47.308294 47.914536 48.427249
6.700000 47.687006 48.253826 48.889427
6.750000 47.874786 48.623814 49.558169
6.800000 48.187923 48.944751 49.929137
