depth(m) lower_95(kyr) median(kyr) upper_95(kyr)
7.980000 62.279911 62.883006 63.504246
8.030000 62.624245 63.231494 63.878796
8.080000 63.024019 63.573757 64.211315
8.130000 63.238198 63.928427 64.550347
8.180000 63.528562 64.279674 64.912638
8.230000 63.725828 64.601079 65.317190
8.280000 64.041278 64.940924 65.711197
8.330000 64.429400 65.232117 66.072641
8.380000 64.733548 65.534129 66.529454
8.430000 64.987972 65.911966 66.847490
8.480000 65.192620 66.211784 67.121088
8.580000 65.671126 66.836910 67.594328
8.630000 66.087319 67.174120 67.907881
8.680000 66.553357 67.481172 68.092164
8.730000 66.837052 67.763541 68.450119
8.780000 67.142514 68.072593 68.859522
8.830000 67.479155 68.379630 69.048218
8.880000 67.905232 68.671508 69.335915
8.930000 68.371321 68.956294 69.645376
8.980000 68.837269 69.354449 69.937365
9.030000 69.183976 69.711550 70.191739
9.080000 69.663399 70.119314 70.522775
9.130000 70.110276 70.586449 70.941442
9.180000 70.387331 70.900322 71.378002
9.230000 70.745838 71.183443 71.615892
9.280000 71.008566 71.448722 71.873201
9.330000 71.368136 71.714901 72.082102
9.380000 71.601935 72.006015 72.353974
9.430000 71.902616 72.279139 72.644912
9.480000 72.215620 72.578959 72.916139
9.530000 72.489619 72.851472 73.234321
9.580000 72.666932 73.105455 73.547025
9.630000 72.972058 73.360646 73.742179
9.680000 73.251747 73.650680 74.041664
9.730000 73.566745 73.916977 74.344213
9.780000 73.853564 74.186112 74.601163
9.830000 74.121846 74.474274 74.834957
9.880000 74.406900 74.776908 75.146473
9.930000 74.745465 75.097831 75.500023
9.980000 75.065310 75.443154 75.810876
10.030000 75.302640 75.720534 76.138115
10.080000 75.526059 75.985370 76.479342
10.130000 75.729057 76.254477 76.783242
10.180000 76.009427 76.545836 77.095923
10.230000 76.287389 76.850351 77.471721
10.280000 76.579360 77.196242 77.775071
10.330000 76.929434 77.522025 78.174879
10.380000 77.277001 77.837669 78.469221
10.430000 77.573219 78.202681 78.911378
10.480000 77.857249 78.521344 79.210137
10.530000 78.124763 78.882111 79.601970
10.580000 78.472122 79.283050 79.920524
10.630000 78.970482 79.636917 80.235416
10.680000 79.384455 80.006458 80.566959
10.730000 79.681116 80.367782 80.957711
10.780000 80.116255 80.690490 81.285728
10.830000 80.493641 80.993783 81.513534
10.880000 80.757266 81.314086 81.875620
10.930000 81.002764 81.627906 82.257034
10.980000 81.249624 81.917519 82.626076
11.030000 81.458361 82.181283 82.843174
