age(kyr) mean(permil) sigma(permil)
36.800000 4.385308 0.105761
36.900000 4.374953 0.105741
37.000000 4.364414 0.105627
37.100000 4.353973 0.104814
37.200000 4.345756 0.103731
37.300000 4.341934 0.102663
37.400000 4.342622 0.102147
37.500000 4.346727 0.102119
37.600000 4.353772 0.102665
37.700000 4.364422 0.103733
37.800000 4.378090 0.105214
37.900000 4.393224 0.106130
38.000000 4.408970 0.106682
38.100000 4.425009 0.107200
38.200000 4.441193 0.107601
38.300000 4.457447 0.107515
38.400000 4.473434 0.106741
38.500000 4.488654 0.106009
38.600000 4.502837 0.105512
38.700000 4.515888 0.104920
38.800000 4.528499 0.103825
38.900000 4.540272 0.102304
39.000000 4.551116 0.101300
39.100000 4.560720 0.100299
39.200000 4.569382 0.098951
39.300000 4.577081 0.098608
39.400000 4.583763 0.098698
39.500000 4.589544 0.098460
39.600000 4.594414 0.097985
39.700000 4.599017 0.098445
39.800000 4.602908 0.099508
39.900000 4.604853 0.099346
40.000000 4.606113 0.099475
40.100000 4.606266 0.100113
40.200000 4.605924 0.100476
40.300000 4.606089 0.100715
40.400000 4.605809 0.100892
40.500000 4.604895 0.101042
40.600000 4.603490 0.101175
40.700000 4.601639 0.101526
40.800000 4.599980 0.101857
40.900000 4.598718 0.102138
41.000000 4.596960 0.102539
41.100000 4.594443 0.102734
41.200000 4.592351 0.102116
41.300000 4.590595 0.101364
41.400000 4.589296 0.100472
41.500000 4.589405 0.099107
41.600000 4.589523 0.098285
41.700000 4.590523 0.098311
41.800000 4.591537 0.098955
41.900000 4.594370 0.098953
42.000000 4.598049 0.099138
42.100000 4.602729 0.099095
42.200000 4.607066 0.099119
42.300000 4.611752 0.098811
42.400000 4.615891 0.098596
42.500000 4.618047 0.098943
42.600000 4.616347 0.099655
42.700000 4.610278 0.100762
42.800000 4.601482 0.101526
42.900000 4.591372 0.102072
43.000000 4.579876 0.103650
43.100000 4.568691 0.104643
43.200000 4.558556 0.104753
43.300000 4.549442 0.104824
43.400000 4.542437 0.104516
43.500000 4.536108 0.104536
43.600000 4.530954 0.104604
43.700000 4.526489 0.104379
43.800000 4.522871 0.103354
43.900000 4.520504 0.102143
44.000000 4.519903 0.101569
44.100000 4.520515 0.101274
44.200000 4.523067 0.100662
44.300000 4.526117 0.100063
44.400000 4.529826 0.099152
44.500000 4.532688 0.098284
44.600000 4.533705 0.097972
44.700000 4.532141 0.098201
44.800000 4.527021 0.098954
44.900000 4.519947 0.100181
45.000000 4.510503 0.101752
45.100000 4.497924 0.103339
45.200000 4.482771 0.105018
45.300000 4.467555 0.106160
45.400000 4.452504 0.107174
45.500000 4.437232 0.108320
45.600000 4.421327 0.109815
45.700000 4.404398 0.111209
45.800000 4.386575 0.111244
45.900000 4.369404 0.110315
46.000000 4.352194 0.109023
46.100000 4.336015 0.107464
46.200000 4.321370 0.105326
46.300000 4.309984 0.103018
46.400000 4.300334 0.100633
46.500000 4.291880 0.099056
46.600000 4.284711 0.097861
46.700000 4.279453 0.097086
46.800000 4.276429 0.096577
46.900000 4.276140 0.096475
47.000000 4.278262 0.096717
47.100000 4.283143 0.097255
47.200000 4.290886 0.098397
47.300000 4.301177 0.099104
47.400000 4.313937 0.100542
47.500000 4.329345 0.102433
47.600000 4.347780 0.105909
47.700000 4.368058 0.109448
47.800000 4.389436 0.111662
47.900000 4.410399 0.112760
48.000000 4.428817 0.112392
48.100000 4.446488 0.111343
48.200000 4.463268 0.110112
48.300000 4.479743 0.108132
48.400000 4.495519 0.106804
48.500000 4.510823 0.104948
48.600000 4.525599 0.104437
48.700000 4.536695 0.104453
48.800000 4.547072 0.103508
48.900000 4.556126 0.103546
49.000000 4.564725 0.103199
49.100000 4.574682 0.101968
49.200000 4.584567 0.099983
49.300000 4.592447 0.098476
49.400000 4.598314 0.096984
49.500000 4.599611 0.096739
49.600000 4.598544 0.096170
49.700000 4.595596 0.095174
49.800000 4.590359 0.094113
49.900000 4.584056 0.093606
50.000000 4.578969 0.092782
50.100000 4.574749 0.093168
50.200000 4.572938 0.093161
50.300000 4.574133 0.093486
50.400000 4.576411 0.094305
50.500000 4.579054 0.095065
50.600000 4.579335 0.096361
50.700000 4.578146 0.098366
50.800000 4.574855 0.100046
50.900000 4.569507 0.100636
51.000000 4.561321 0.100608
51.100000 4.551322 0.100756
51.200000 4.541040 0.099651
51.300000 4.531418 0.097876
51.400000 4.523176 0.096165
51.500000 4.514718 0.095657
51.600000 4.506097 0.095836
51.700000 4.499556 0.095911
51.800000 4.492237 0.096332
51.900000 4.481623 0.097083
52.000000 4.468947 0.098079
52.100000 4.455998 0.099070
52.200000 4.445946 0.099602
52.300000 4.437143 0.099506
52.400000 4.428658 0.098885
52.500000 4.419877 0.098309
52.600000 4.409114 0.097470
52.700000 4.397942 0.096941
52.800000 4.387184 0.096260
52.900000 4.376514 0.095563
53.000000 4.367497 0.094807
53.100000 4.359598 0.094563
53.200000 4.353626 0.094599
53.300000 4.346438 0.095354
53.400000 4.340096 0.095951
53.500000 4.334552 0.096494
53.600000 4.329699 0.097168
53.700000 4.324821 0.098607
53.800000 4.320921 0.100151
53.900000 4.319149 0.101541
54.000000 4.318841 0.102472
54.100000 4.318738 0.103339
54.200000 4.319452 0.104052
54.300000 4.321538 0.104406
54.400000 4.326666 0.104422
54.500000 4.335084 0.104632
54.600000 4.346736 0.105556
54.700000 4.359686 0.107297
54.800000 4.371185 0.108985
54.900000 4.382071 0.110427
55.000000 4.393323 0.110691
55.100000 4.402538 0.109790
55.200000 4.410268 0.108197
55.300000 4.418286 0.105448
55.400000 4.426880 0.103111
55.500000 4.435096 0.100774
55.600000 4.439515 0.099258
55.700000 4.442356 0.098248
55.800000 4.443607 0.097918
55.900000 4.444904 0.098254
56.000000 4.446309 0.098680
56.100000 4.446820 0.097965
56.200000 4.447077 0.096994
56.300000 4.447807 0.096570
