1.50000000000000	5340	120	580	200	2
9.50000000000000	6660	110	580	200	2
25.5000000000000	8900	130	580	200	2
35.5000000000000	10050	180	580	200	2
45.5000000000000	9800	150	580	200	2
55.5000000000000	10640	160	580	200	2
65.5000000000000	12020	170	580	200	2
75.5000000000000	13440	250	580	200	2
83.5000000000000	14600	180	580	200	2
87.5000000000000	14920	220	580	200	2
99.5000000000000	15660	200	580	200	2
114.500000000000	16700	260	580	200	2
130.500000000000	17780	220	580	200	2
154.500000000000	20160	300	580	200	2
165.500000000000	21540	370	580	200	2
166.500000000000	22060	280	580	200	2
175.500000000000	21470	360	580	200	2
176.500000000000	22030	250	580	200	2
199.500000000000	24510	320	580	200	2
225.500000000000	26270	460	580	200	2
252.500000000000	29270	600	580	200	2
