age(kyr) mean(permil) sigma(permil)
66.000000 4.632116 0.103478
66.100000 4.630215 0.103293
66.200000 4.628244 0.103186
66.300000 4.625966 0.103047
66.400000 4.623621 0.103012
66.500000 4.620945 0.103091
66.600000 4.617768 0.103230
66.700000 4.614086 0.103460
66.800000 4.610379 0.103757
66.900000 4.606627 0.104216
67.000000 4.603109 0.104818
67.100000 4.599456 0.105491
67.200000 4.595900 0.106318
67.300000 4.592170 0.107314
67.400000 4.588104 0.108546
67.500000 4.583540 0.110001
67.600000 4.578858 0.111579
67.700000 4.574009 0.113491
67.800000 4.568904 0.115569
67.900000 4.563212 0.117924
68.000000 4.557145 0.120608
68.100000 4.550851 0.123428
68.200000 4.544226 0.126589
68.300000 4.537222 0.129918
68.400000 4.529913 0.133480
68.500000 4.522295 0.137316
68.600000 4.514622 0.141342
68.700000 4.506539 0.145479
68.800000 4.498253 0.149711
68.900000 4.489754 0.154099
69.000000 4.480825 0.158491
69.100000 4.471532 0.162785
69.200000 4.461799 0.167035
69.300000 4.451828 0.171191
69.400000 4.441599 0.175268
69.500000 4.431056 0.179128
69.600000 4.420060 0.182758
69.700000 4.408844 0.185998
69.800000 4.397650 0.188842
69.900000 4.386296 0.191323
70.000000 4.374864 0.193526
70.100000 4.363315 0.195430
70.200000 4.352010 0.196997
70.300000 4.340709 0.198247
70.400000 4.329188 0.199149
70.500000 4.317339 0.199765
70.600000 4.305475 0.200079
70.700000 4.293752 0.200213
70.800000 4.282218 0.200144
70.900000 4.271198 0.199863
71.000000 4.260768 0.199320
71.100000 4.251040 0.198440
71.200000 4.241772 0.197306
71.300000 4.233000 0.195989
71.400000 4.225672 0.194462
71.500000 4.220064 0.192793
71.600000 4.215744 0.190932
71.700000 4.213415 0.189056
71.800000 4.212642 0.187119
71.900000 4.213778 0.185124
72.000000 4.217067 0.183113
72.100000 4.221899 0.181006
72.200000 4.228159 0.178954
72.300000 4.235330 0.176879
72.400000 4.243134 0.174862
72.500000 4.251051 0.172884
72.600000 4.258665 0.170864
72.700000 4.265385 0.168877
72.800000 4.271164 0.166946
72.900000 4.275185 0.165130
73.000000 4.277319 0.163465
73.100000 4.277756 0.161911
73.200000 4.276114 0.160523
73.300000 4.272804 0.159310
73.400000 4.267630 0.158282
73.500000 4.260604 0.157390
73.600000 4.252477 0.156569
73.700000 4.243122 0.155870
73.800000 4.232792 0.155285
73.900000 4.221018 0.154916
74.000000 4.207903 0.154712
74.100000 4.193826 0.154591
74.200000 4.178549 0.154560
74.300000 4.162287 0.154620
74.400000 4.144671 0.154805
74.500000 4.126100 0.154844
74.600000 4.106789 0.154739
74.700000 4.086851 0.154372
74.800000 4.066980 0.153766
74.900000 4.047713 0.152694
75.000000 4.028864 0.151265
75.100000 4.010815 0.149585
75.200000 3.994190 0.147791
75.300000 3.979087 0.145797
75.400000 3.966566 0.143644
75.500000 3.956772 0.141600
75.600000 3.948965 0.139639
75.700000 3.943820 0.137888
75.800000 3.940566 0.136281
75.900000 3.940154 0.134823
76.000000 3.942199 0.133677
76.100000 3.945915 0.132636
76.200000 3.951895 0.131782
76.300000 3.959276 0.130968
76.400000 3.967891 0.130211
76.500000 3.978212 0.129412
76.600000 3.989617 0.128514
76.700000 4.001907 0.127643
76.800000 4.014885 0.126675
76.900000 4.028132 0.125605
77.000000 4.041252 0.124428
77.100000 4.054133 0.123110
77.200000 4.066082 0.121613
77.300000 4.077219 0.120020
77.400000 4.087166 0.118394
77.500000 4.095435 0.116848
77.600000 4.102701 0.115416
77.700000 4.108734 0.114189
77.800000 4.113702 0.113063
77.900000 4.117199 0.112097
78.000000 4.119418 0.111311
78.100000 4.120676 0.110601
78.200000 4.120725 0.110086
78.300000 4.119600 0.109757
78.400000 4.117354 0.109681
78.500000 4.114484 0.109846
78.600000 4.110992 0.110075
78.700000 4.106985 0.110470
78.800000 4.102617 0.110972
78.900000 4.097811 0.111645
79.000000 4.092663 0.112408
79.100000 4.087071 0.113240
79.200000 4.081124 0.114079
79.300000 4.075242 0.114843
79.400000 4.068999 0.115625
79.500000 4.062139 0.116461
79.600000 4.055585 0.117230
79.700000 4.049267 0.118041
79.800000 4.043029 0.118761
79.900000 4.037103 0.119540
80.000000 4.031485 0.120337
80.100000 4.025838 0.121113
80.200000 4.020173 0.121894
80.300000 4.014543 0.122607
80.400000 4.009060 0.123302
80.500000 4.003957 0.123973
80.600000 3.998755 0.124557
80.700000 3.993519 0.125125
80.800000 3.988495 0.125658
80.900000 3.983946 0.126137
81.000000 3.979344 0.126555
81.100000 3.974758 0.126938
81.200000 3.970219 0.127271
81.300000 3.965591 0.127437
81.400000 3.960765 0.127542
81.500000 3.955954 0.127709
81.600000 3.950916 0.127766
81.700000 3.945540 0.127763
81.800000 3.939904 0.127704
81.900000 3.933838 0.127704
82.000000 3.927476 0.127676
82.100000 3.921044 0.127556
82.200000 3.914454 0.127395
82.300000 3.907664 0.127119
82.400000 3.900487 0.126851
82.500000 3.892871 0.126658
82.600000 3.885107 0.126462
82.700000 3.877331 0.126402
82.800000 3.869433 0.126403
82.900000 3.861614 0.126523
83.000000 3.853869 0.126701
83.100000 3.846536 0.126841
83.200000 3.839281 0.127036
83.300000 3.831992 0.127261
83.400000 3.824685 0.127510
83.500000 3.817287 0.127810
83.600000 3.809580 0.128132
83.700000 3.801634 0.128559
83.800000 3.793662 0.128917
83.900000 3.785570 0.129353
84.000000 3.777298 0.129867
84.100000 3.768793 0.130299
84.200000 3.759672 0.130798
84.300000 3.750223 0.131261
84.400000 3.740217 0.131727
84.500000 3.729957 0.132154
84.600000 3.719589 0.132344
84.700000 3.709329 0.132350
84.800000 3.699233 0.132035
84.900000 3.689757 0.131488
85.000000 3.681189 0.130648
85.100000 3.673676 0.129665
85.200000 3.668845 0.128673
85.300000 3.666168 0.127741
85.400000 3.666557 0.126907
85.500000 3.670384 0.126140
85.600000 3.676637 0.125567
85.700000 3.685948 0.125298
85.800000 3.697885 0.125093
85.900000 3.713204 0.124780
86.000000 3.731332 0.124507
86.100000 3.751220 0.124204
86.200000 3.772795 0.123982
86.300000 3.795301 0.123753
86.400000 3.818574 0.123442
86.500000 3.842280 0.123072
86.600000 3.866210 0.122593
86.700000 3.889767 0.122181
86.800000 3.912792 0.121877
86.900000 3.935094 0.121891
87.000000 3.956160 0.122188
87.100000 3.976342 0.122632
87.200000 3.995604 0.123302
87.300000 4.014267 0.124103
87.400000 4.032140 0.125133
87.500000 4.049421 0.126355
87.600000 4.066366 0.127619
87.700000 4.083115 0.128901
87.800000 4.099483 0.129995
87.900000 4.114987 0.130850
88.000000 4.130006 0.131645
88.100000 4.144299 0.132256
88.200000 4.157255 0.132573
88.300000 4.169026 0.132625
88.400000 4.179066 0.132443
88.500000 4.187651 0.132322
88.600000 4.195019 0.132119
88.700000 4.200300 0.131837
88.800000 4.204181 0.131576
88.900000 4.206263 0.131422
89.000000 4.206381 0.131341
89.100000 4.205307 0.131226
89.200000 4.202422 0.131200
89.300000 4.198339 0.131194
89.400000 4.192981 0.131200
89.500000 4.185976 0.131192
89.600000 4.177844 0.130988
89.700000 4.168808 0.130744
89.800000 4.159049 0.130469
89.900000 4.148377 0.130393
90.000000 4.136747 0.130137
90.100000 4.124505 0.129674
90.200000 4.112297 0.129141
90.300000 4.099897 0.128500
90.400000 4.087463 0.127644
90.500000 4.075304 0.126640
90.600000 4.063439 0.125592
90.700000 4.051758 0.124555
90.800000 4.040374 0.123438
90.900000 4.029699 0.122289
91.000000 4.019966 0.121335
91.100000 4.010780 0.120519
91.200000 4.002186 0.119700
91.300000 3.994116 0.118807
91.400000 3.986920 0.117895
91.500000 3.980078 0.116985
91.600000 3.973429 0.116055
91.700000 3.967185 0.115245
91.800000 3.961391 0.114450
91.900000 3.956160 0.113735
92.000000 3.951477 0.113028
92.100000 3.947379 0.112332
92.200000 3.944023 0.111747
92.300000 3.941111 0.111236
92.400000 3.937999 0.110915
92.500000 3.935100 0.110783
92.600000 3.932436 0.110650
92.700000 3.930191 0.110584
92.800000 3.928070 0.110535
