depth(m) lower_95(kyr) median(kyr) upper_95(kyr)
0.030000 0.129654 1.485632 3.641880
0.250000 1.585393 3.011168 4.953873
0.350000 2.150395 3.662285 5.476662
0.400000 2.504499 4.063767 5.771389
0.450000 3.108102 4.447255 6.030945
0.500000 3.710010 4.828451 6.125508
0.550000 4.229954 5.273056 6.334908
0.600000 4.782697 5.734610 6.574973
0.650000 5.357286 6.125671 6.930848
0.700000 5.975578 6.531775 7.319551
0.750000 6.563086 6.961224 7.730182
0.800000 7.105920 7.552679 8.303669
0.850000 7.639324 8.156174 8.871709
0.900000 8.186630 8.747956 9.362386
0.950000 8.829303 9.385040 9.971618
1.000000 9.323708 9.998935 10.601329
1.050000 9.916413 10.577344 11.123744
1.100000 10.593128 11.228620 11.742419
1.150000 11.296103 11.780051 12.130253
1.200000 11.930769 12.282564 12.805432
1.250000 12.485535 12.830163 13.187726
1.300000 12.810624 13.282020 13.653929
1.350000 13.275139 13.716112 14.113134
1.400000 13.656950 14.135619 14.448552
1.450000 13.882035 14.414282 14.741706
1.500000 14.205554 14.693066 15.098129
1.550000 14.482104 14.977613 15.420325
1.600000 14.838152 15.241607 15.643649
1.650000 15.062329 15.497927 15.834223
1.700000 15.366487 15.782514 16.036668
1.750000 15.681207 16.040054 16.384037
1.800000 15.995397 16.283903 16.643427
1.850000 16.197838 16.546854 16.889684
1.900000 16.457527 16.749688 17.289820
1.950000 16.786472 17.005303 17.819912
2.000000 16.993064 17.256724 18.053896
2.050000 17.154871 17.502320 18.422474
2.100000 17.360180 17.841481 18.906869
2.150000 17.662395 18.366199 19.322525
2.200000 18.078810 18.893916 20.050024
2.250000 18.444936 19.471506 20.437210
2.300000 18.807343 20.012998 20.903198
2.350000 19.783491 20.574049 21.604184
2.400000 20.195784 21.039789 22.000708
2.450000 20.677952 21.573261 22.509256
2.500000 21.286794 22.067155 22.911424
2.550000 21.821054 22.593599 23.237503
2.600000 22.385520 23.087179 23.705146
2.650000 22.915556 23.521365 24.133127
2.700000 23.152103 23.817411 24.586207
2.750000 23.352343 24.111639 25.043828
2.800000 23.588645 24.419812 25.234781
2.850000 23.781076 24.608260 25.651734
2.900000 24.092202 24.929042 25.851061
2.950000 24.353448 25.169148 26.148721
3.000000 24.617102 25.481053 26.382812
3.050000 24.735141 25.764836 26.617779
3.100000 24.949325 26.046367 26.929946
3.150000 25.221672 26.326165 27.093768
3.200000 25.532835 26.548638 27.400329
3.250000 25.858125 26.886452 27.677491
3.300000 26.105370 27.186996 28.020690
3.350000 26.325160 27.447588 28.357361
3.400000 26.655840 27.739082 28.608729
3.450000 27.108075 28.017371 29.035553
3.500000 27.571003 28.367193 29.206796
3.550000 27.825886 28.614786 29.623476
3.600000 28.064249 28.880953 29.860497
3.650000 28.277909 29.124780 30.036147
3.700000 28.611003 29.387524 30.305691
3.750000 28.887527 29.601687 30.600285
3.800000 29.134832 29.812604 30.856289
3.850000 29.342947 30.049554 31.015200
3.900000 29.536945 30.299419 31.195598
3.950000 29.765436 30.617462 31.765546
4.000000 30.032283 30.836244 32.140401
4.050000 30.168057 31.107299 32.318105
4.100000 30.391791 31.348064 32.517711
4.150000 30.613025 31.590620 32.736893
4.200000 30.785063 31.863510 32.908268
4.250000 31.026129 32.064713 33.058306
4.300000 31.267152 32.345361 33.252619
4.350000 31.488436 32.547933 33.414108
4.400000 31.716765 32.799996 33.477362
4.450000 31.943424 33.071724 33.718312
4.500000 32.120775 33.317067 33.878253
4.550000 32.266557 33.541604 34.065055
4.600000 32.535356 33.757037 34.407420
4.650000 32.757164 34.012850 34.703492
4.700000 32.974565 34.228163 34.997607
4.750000 33.231568 34.439225 35.193952
4.800000 33.585247 34.682335 35.500359
4.850000 33.991646 34.887622 35.655653
4.900000 34.218089 35.111116 35.871251
4.950000 34.567549 35.409194 36.113043
5.000000 35.071766 35.781030 36.617377
5.050000 35.545020 36.203864 36.956149
5.100000 35.830667 36.609366 37.405856
5.150000 36.347373 37.116547 37.863937
5.200000 36.761472 37.605139 38.201253
5.250000 37.437538 38.097881 38.767426
5.300000 37.810891 38.553644 39.165844
5.350000 38.207711 39.002076 39.609953
5.400000 38.734889 39.443687 40.062078
5.450000 39.027590 39.830908 40.584423
5.500000 39.228407 40.213141 41.010045
5.550000 39.588773 40.605388 41.600703
5.600000 39.903535 40.944196 41.866397
5.650000 40.414685 41.318070 42.136943
5.700000 40.581936 41.672059 42.548804
5.750000 40.905320 41.943305 42.819238
5.800000 41.083413 42.363826 43.142959
5.850000 41.335340 42.645870 43.501081
5.900000 41.633959 42.960365 43.814869
5.950000 41.996962 43.255469 44.125099
6.000000 42.467477 43.563636 44.410651
6.050000 42.700078 43.828753 44.861404
6.150000 43.590465 44.363402 45.329644
6.200000 44.035840 44.702026 45.461312
6.250000 44.392423 45.052211 45.842226
6.300000 44.821152 45.357185 46.035795
6.350000 45.185992 45.737070 46.414303
6.400000 45.559552 46.144012 46.921600
6.450000 45.743767 46.505569 47.290090
6.500000 46.070984 46.921936 47.477433
6.550000 46.545567 47.257488 47.902022
6.600000 47.114300 47.701012 48.266668
6.650000 47.347379 48.039072 48.733214
6.700000 47.769829 48.402000 49.166127
6.750000 48.063584 48.847552 49.615967
6.800000 48.299041 49.163363 50.155197
