age(kyr) mean(permil) sigma(permil)
33.100000 4.603757 0.107440
33.200000 4.601024 0.107509
33.300000 4.598658 0.107495
33.400000 4.596411 0.107453
33.500000 4.593916 0.107971
33.600000 4.591773 0.107206
33.700000 4.589210 0.106995
33.800000 4.586874 0.106465
33.900000 4.584236 0.106188
34.000000 4.581698 0.105100
34.100000 4.577596 0.105691
34.200000 4.574082 0.105692
34.300000 4.570372 0.105573
34.400000 4.566277 0.105618
34.500000 4.562207 0.105376
34.600000 4.556952 0.105893
34.700000 4.550426 0.106775
34.800000 4.544283 0.107376
34.900000 4.536723 0.108221
35.000000 4.528522 0.109199
35.100000 4.519485 0.109151
35.200000 4.511244 0.109184
35.300000 4.502481 0.109103
35.400000 4.493948 0.108834
35.500000 4.485056 0.108524
35.600000 4.476277 0.108011
35.700000 4.467637 0.108120
35.800000 4.458843 0.107846
35.900000 4.450138 0.107671
36.000000 4.441646 0.107618
36.100000 4.433497 0.107705
36.200000 4.425731 0.107714
36.300000 4.418454 0.107647
36.400000 4.411771 0.107512
36.500000 4.405785 0.107320
36.600000 4.400592 0.107086
36.700000 4.396278 0.106828
36.800000 4.392921 0.106563
36.900000 4.390586 0.106312
37.000000 4.389323 0.106092
37.100000 4.389168 0.105921
37.200000 4.390143 0.105811
37.300000 4.392252 0.105771
37.400000 4.395485 0.105804
37.500000 4.399819 0.105908
37.600000 4.405212 0.106073
37.700000 4.411610 0.106285
37.800000 4.418946 0.106524
37.900000 4.427135 0.106768
38.000000 4.436082 0.106996
38.100000 4.445680 0.107187
38.200000 4.455815 0.107323
38.300000 4.466363 0.107393
38.400000 4.477201 0.107391
38.500000 4.488202 0.107313
38.600000 4.499243 0.107164
38.700000 4.510206 0.106952
38.800000 4.520978 0.106686
38.900000 4.531455 0.106381
39.000000 4.541542 0.106048
39.100000 4.551155 0.105702
39.200000 4.560219 0.105354
39.300000 4.568672 0.105018
39.400000 4.576466 0.104700
39.500000 4.583564 0.104409
39.600000 4.589942 0.104149
39.700000 4.595592 0.103921
39.800000 4.600516 0.103726
39.900000 4.604728 0.103560
40.000000 4.608255 0.103421
40.100000 4.611130 0.103304
40.200000 4.613394 0.103204
40.300000 4.615093 0.103116
40.400000 4.616276 0.103036
40.500000 4.616991 0.102962
40.600000 4.617289 0.102892
40.700000 4.617216 0.102826
40.800000 4.616817 0.102765
40.900000 4.616130 0.102711
41.000000 4.615192 0.102668
41.100000 4.614034 0.102639
41.200000 4.612683 0.102627
41.300000 4.611164 0.102635
41.400000 4.609496 0.102665
41.500000 4.607696 0.102718
41.600000 4.605779 0.102795
41.700000 4.603758 0.102893
41.800000 4.601645 0.103010
41.900000 4.599451 0.103142
42.000000 4.597184 0.103286
42.100000 4.594853 0.103435
42.200000 4.592465 0.103585
42.300000 4.590026 0.103731
42.400000 4.587538 0.103868
42.500000 4.585003 0.103992
42.600000 4.582417 0.104099
42.700000 4.579773 0.104189
42.800000 4.577061 0.104261
42.900000 4.574264 0.104313
43.000000 4.571364 0.104349
43.100000 4.568333 0.104369
43.200000 4.565143 0.104378
43.300000 4.561756 0.104380
43.400000 4.558134 0.104382
43.500000 4.554232 0.104389
43.600000 4.550005 0.104411
43.700000 4.545403 0.104456
43.800000 4.540377 0.104534
43.900000 4.534882 0.104653
44.000000 4.528872 0.104821
44.100000 4.522310 0.105043
44.200000 4.515166 0.105322
44.300000 4.507418 0.105655
44.400000 4.499057 0.106037
44.500000 4.490087 0.106458
44.600000 4.480526 0.106904
44.700000 4.470408 0.107356
44.800000 4.459782 0.107794
44.900000 4.448709 0.108198
45.000000 4.437267 0.108546
45.100000 4.425546 0.108818
45.200000 4.413647 0.108998
45.300000 4.401683 0.109072
45.400000 4.389773 0.109032
45.500000 4.378047 0.108874
45.600000 4.366638 0.108602
45.700000 4.355683 0.108225
45.800000 4.345322 0.107760
45.900000 4.335696 0.107229
46.000000 4.326941 0.106660
46.100000 4.319190 0.106083
46.200000 4.312569 0.105532
46.300000 4.307191 0.105040
46.400000 4.303158 0.104639
46.500000 4.300555 0.104353
46.600000 4.299445 0.104203
46.700000 4.299874 0.104199
46.800000 4.301860 0.104344
46.900000 4.305399 0.104630
47.000000 4.310463 0.105041
47.100000 4.317001 0.105556
47.200000 4.324939 0.106147
47.300000 4.334187 0.106783
47.400000 4.344636 0.107434
47.500000 4.356168 0.108072
47.600000 4.368650 0.108671
47.700000 4.381945 0.109210
47.800000 4.395909 0.109674
47.900000 4.410395 0.110052
48.000000 4.425253 0.110340
48.100000 4.439669 0.110716
48.200000 4.454765 0.110797
48.300000 4.469384 0.110926
48.400000 4.483914 0.110972
48.500000 4.497136 0.111524
48.600000 4.510422 0.111367
48.700000 4.522973 0.111268
48.800000 4.534708 0.110589
48.900000 4.545753 0.109706
49.000000 4.555806 0.109092
49.100000 4.564925 0.107984
49.200000 4.572956 0.107056
49.300000 4.579990 0.105737
49.400000 4.585772 0.105000
49.500000 4.590360 0.104412
49.600000 4.593921 0.103449
49.700000 4.596168 0.102976
49.800000 4.597301 0.102230
49.900000 4.597215 0.101795
50.000000 4.596002 0.101397
50.100000 4.593630 0.101491
50.200000 4.590231 0.101628
50.300000 4.585854 0.101801
50.400000 4.580556 0.102002
50.500000 4.574396 0.102222
50.600000 4.567432 0.102451
50.700000 4.559733 0.102685
50.800000 4.551430 0.102617
50.900000 4.542465 0.102847
51.000000 4.532971 0.103067
51.100000 4.523017 0.103274
51.200000 4.512675 0.103464
51.300000 4.502017 0.103637
51.400000 4.491114 0.103790
51.500000 4.480039 0.103923
51.600000 4.468863 0.104032
51.700000 4.457660 0.104116
51.800000 4.446506 0.104172
51.900000 4.435475 0.104198
52.000000 4.424646 0.104191
52.100000 4.414095 0.104152
52.200000 4.403899 0.104079
52.300000 4.394136 0.103976
52.400000 4.384878 0.103845
52.500000 4.376198 0.103691
52.600000 4.368162 0.103522
52.700000 4.360834 0.103344
52.800000 4.354271 0.103168
52.900000 4.348525 0.103003
53.000000 4.343639 0.102857
53.100000 4.339653 0.102739
53.200000 4.336596 0.102660
53.300000 4.334490 0.102624
53.400000 4.333346 0.102638
53.500000 4.333168 0.102703
53.600000 4.333946 0.102821
53.700000 4.335657 0.102987
53.800000 4.338266 0.103194
53.900000 4.341723 0.103433
54.000000 4.345962 0.103690
54.100000 4.350905 0.103952
54.200000 4.356461 0.104202
54.300000 4.362527 0.104426
54.400000 4.368995 0.104610
54.500000 4.375750 0.104744
54.600000 4.382676 0.104819
54.700000 4.389656 0.104831
54.800000 4.396578 0.104782
54.900000 4.403335 0.104674
55.000000 4.409823 0.104515
55.100000 4.415951 0.104314
55.200000 4.421630 0.104085
55.300000 4.426784 0.103839
55.400000 4.431344 0.103590
55.500000 4.435249 0.103352
55.600000 4.438450 0.103135
55.700000 4.440904 0.102950
55.800000 4.442580 0.102805
55.900000 4.443456 0.102707
56.000000 4.443519 0.102657
56.100000 4.442768 0.102660
56.200000 4.441211 0.102714
56.300000 4.438865 0.102819
56.400000 4.435755 0.102973
56.500000 4.431913 0.103172
56.600000 4.427379 0.103414
56.700000 4.422195 0.103697
56.800000 4.416408 0.104018
56.900000 4.410070 0.104378
57.000000 4.403234 0.104776
57.100000 4.395958 0.105211
57.200000 4.389629 0.106524
57.300000 4.382227 0.107686
57.400000 4.374982 0.109505
57.500000 4.368810 0.112194
57.600000 4.361914 0.113331
57.700000 4.355426 0.114026
57.800000 4.348256 0.113897
57.900000 4.340379 0.113599
58.000000 4.332927 0.113092
58.100000 4.326153 0.112255
58.200000 4.319617 0.111689
58.300000 4.313398 0.110126
58.400000 4.307559 0.108684
58.500000 4.302341 0.107811
58.600000 4.296746 0.106317
58.700000 4.292219 0.105348
58.800000 4.288700 0.105085
58.900000 4.286051 0.104669
59.000000 4.284382 0.103708
59.100000 4.283700 0.103163
59.200000 4.284113 0.102275
59.300000 4.285380 0.102296
59.400000 4.287750 0.101972
59.500000 4.291126 0.101711
59.600000 4.295283 0.101939
59.700000 4.300328 0.102209
59.800000 4.306219 0.102507
59.900000 4.312908 0.102817
60.000000 4.320342 0.103128
60.100000 4.328467 0.103431
60.200000 4.337225 0.103722
60.300000 4.346561 0.104000
60.400000 4.356418 0.104265
60.500000 4.366743 0.104520
60.600000 4.377482 0.104771
60.700000 4.388586 0.105023
60.800000 4.400005 0.105279
60.900000 4.411692 0.105544
61.000000 4.423601 0.105819
61.100000 4.435688 0.106102
61.200000 4.447909 0.106389
61.300000 4.460223 0.106674
61.400000 4.472585 0.106948
61.500000 4.484953 0.107198
61.600000 4.497283 0.107413
61.700000 4.509532 0.107578
61.800000 4.521652 0.107682
61.900000 4.533597 0.107712
62.000000 4.545319 0.107660
62.100000 4.556765 0.107520
62.200000 4.567885 0.107289
62.300000 4.578627 0.106968
62.400000 4.588936 0.106560
62.500000 4.598762 0.106073
62.600000 4.608056 0.105519
62.700000 4.616772 0.104912
62.800000 4.624871 0.104266
62.900000 4.632318 0.103601
63.000000 4.639090 0.102936
63.100000 4.645170 0.102287
63.200000 4.650550 0.101674
63.300000 4.655234 0.101110
63.400000 4.659233 0.100608
63.500000 4.662569 0.100174
63.600000 4.665272 0.099811
63.700000 4.667378 0.099520
63.800000 4.668928 0.099295
63.900000 4.669971 0.099131
64.000000 4.670553 0.099019
64.100000 4.670727 0.098950
64.200000 4.670542 0.098916
64.300000 4.670047 0.098910
64.400000 4.669291 0.098926
64.500000 4.668316 0.098960
64.600000 4.667164 0.099008
64.700000 4.665871 0.099067
64.800000 4.664467 0.099134
64.900000 4.662981 0.099207
65.000000 4.661433 0.099283
65.100000 4.659843 0.099359
65.200000 4.658222 0.099433
65.300000 4.656583 0.099500
65.400000 4.654930 0.099560
65.500000 4.653268 0.099610
65.600000 4.651596 0.099649
65.700000 4.649913 0.099680
65.800000 4.648213 0.099702
65.900000 4.646489 0.099720
66.000000 4.644729 0.099738
66.100000 4.642920 0.099759
66.200000 4.641043 0.099789
66.300000 4.639078 0.099832
66.400000 4.637001 0.099894
66.500000 4.634784 0.099976
66.600000 4.632399 0.100084
66.700000 4.629814 0.100219
66.800000 4.626994 0.100382
66.900000 4.623902 0.100574
67.000000 4.620500 0.100796
67.100000 4.616745 0.101047
67.200000 4.612596 0.101327
67.300000 4.608006 0.101634
67.400000 4.602928 0.101967
67.500000 4.597314 0.102328
67.600000 4.591115 0.102716
67.700000 4.584283 0.103131
67.800000 4.576772 0.103573
67.900000 4.568542 0.104045
68.000000 4.559554 0.104544
68.100000 4.549781 0.105072
68.200000 4.539200 0.105626
68.300000 4.527801 0.106205
68.400000 4.515583 0.106803
68.500000 4.502557 0.107418
68.600000 4.488746 0.108041
68.700000 4.474184 0.108665
68.800000 4.458917 0.109280
68.900000 4.442999 0.109875
69.000000 4.426496 0.110438
69.100000 4.409482 0.110952
69.200000 4.392037 0.111404
69.300000 4.374252 0.111775
69.400000 4.356223 0.112048
69.500000 4.338055 0.112210
69.600000 4.319859 0.112244
69.700000 4.301759 0.112141
69.800000 4.283890 0.111894
69.900000 4.266400 0.111503
70.000000 4.249455 0.110975
70.100000 4.233235 0.110325
70.200000 4.217935 0.109576
70.300000 4.203760 0.108758
70.400000 4.190918 0.107911
70.500000 4.179611 0.107076
70.600000 4.170022 0.106296
70.700000 4.162304 0.105612
70.800000 4.156567 0.105058
70.900000 4.152873 0.104657
71.000000 4.151228 0.104419
71.100000 4.151583 0.104337
71.200000 4.153838 0.104393
71.300000 4.157849 0.104556
71.400000 4.163437 0.104784
71.500000 4.170404 0.105036
71.600000 4.178535 0.105267
71.700000 4.187609 0.105440
71.800000 4.197407 0.105523
71.900000 4.207710 0.105495
72.000000 4.218301 0.105344
72.100000 4.228963 0.105071
72.200000 4.239480 0.104686
72.300000 4.249630 0.104212
72.400000 4.259190 0.103678
72.500000 4.267935 0.103123
72.600000 4.275644 0.102585
72.700000 4.282105 0.102106
72.800000 4.287124 0.101723
72.900000 4.290535 0.101466
73.000000 4.292203 0.101352
73.100000 4.292033 0.101391
73.200000 4.289970 0.101581
73.300000 4.285998 0.101909
73.400000 4.280136 0.102359
73.500000 4.272435 0.102910
73.600000 4.262971 0.103540
73.700000 4.251841 0.104226
73.800000 4.239159 0.104949
73.900000 4.225055 0.105687
74.000000 4.209671 0.106423
74.100000 4.193160 0.107135
74.200000 4.175685 0.107804
74.300000 4.157418 0.108409
74.400000 4.138537 0.108930
74.500000 4.119226 0.109346
74.600000 4.099671 0.109640
74.700000 4.080062 0.109796
74.800000 4.060588 0.109803
74.900000 4.041437 0.109655
75.000000 4.022797 0.109352
75.100000 4.004855 0.108901
75.200000 3.987793 0.108317
75.300000 3.971793 0.107625
75.400000 3.957030 0.106855
75.500000 3.943676 0.106045
75.600000 3.931887 0.105241
75.700000 3.921808 0.104489
75.800000 3.913558 0.103833
75.900000 3.907225 0.103313
76.000000 3.902863 0.102960
76.100000 3.900484 0.102791
76.200000 3.900057 0.102811
76.300000 3.901510 0.103007
76.400000 3.904738 0.103358
76.500000 3.909603 0.103830
76.600000 3.915948 0.104386
76.700000 3.923602 0.104985
76.800000 3.932385 0.105590
76.900000 3.942115 0.106164
77.000000 3.952613 0.106677
77.100000 3.963702 0.107103
77.200000 3.975212 0.107424
77.300000 3.986982 0.107627
77.400000 3.998856 0.107704
77.500000 4.010687 0.107654
77.600000 4.022339 0.107479
77.700000 4.033683 0.107188
77.800000 4.044603 0.106793
77.900000 4.054990 0.106309
78.000000 4.064747 0.105753
78.100000 4.073788 0.105147
78.200000 4.082037 0.104512
78.300000 4.089432 0.103869
78.400000 4.095917 0.103240
78.500000 4.101450 0.102645
78.600000 4.105999 0.102103
78.700000 4.109540 0.101627
78.800000 4.112061 0.101230
78.900000 4.113559 0.100919
79.000000 4.114039 0.100697
79.100000 4.113516 0.100563
79.200000 4.112014 0.100516
79.300000 4.109559 0.100548
79.400000 4.106188 0.100652
79.500000 4.101940 0.100821
79.600000 4.096855 0.101047
79.700000 4.090978 0.101321
79.800000 4.084354 0.101636
79.900000 4.077027 0.101986
80.000000 4.069041 0.102363
80.100000 4.060441 0.102760
80.200000 4.051271 0.103169
80.300000 4.041576 0.103580
80.400000 4.031399 0.103981
80.500000 4.020785 0.104362
80.600000 4.009779 0.104709
80.700000 3.998426 0.105011
80.800000 3.986770 0.105258
80.900000 3.974855 0.105441
81.000000 3.962728 0.105553
81.100000 3.950433 0.105590
81.200000 3.938016 0.105550
81.300000 3.925524 0.105435
81.400000 3.913001 0.105247
81.500000 3.900492 0.104994
81.600000 3.888042 0.104682
81.700000 3.875691 0.104324
81.800000 3.863478 0.103930
81.900000 3.851435 0.103515
82.000000 3.839588 0.103094
82.100000 3.827956 0.102682
82.200000 3.816548 0.102292
82.300000 3.805363 0.101938
82.400000 3.794393 0.101628
82.500000 3.783624 0.101367
82.600000 3.773036 0.101159
82.700000 3.762611 0.100999
82.800000 3.752332 0.100884
82.900000 3.742188 0.100805
83.000000 3.732176 0.100753
83.100000 3.722305 0.100718
83.200000 3.712594 0.100690
83.300000 3.703077 0.100658
83.400000 3.693798 0.100617
83.500000 3.684818 0.100558
83.600000 3.676208 0.100479
83.700000 3.668050 0.100379
83.800000 3.660439 0.100261
83.900000 3.653479 0.100130
84.000000 3.647281 0.099997
84.100000 3.641962 0.099875
84.200000 3.637642 0.099777
84.300000 3.634439 0.099722
84.400000 3.632469 0.099726
84.500000 3.631839 0.099805
84.600000 3.632645 0.099971
84.700000 3.634966 0.100234
84.800000 3.638862 0.100595
84.900000 3.644368 0.101052
85.000000 3.651492 0.101593
85.100000 3.660219 0.102203
85.200000 3.670502 0.102863
85.300000 3.682276 0.103548
85.400000 3.695455 0.104238
85.500000 3.709938 0.104912
85.600000 3.725616 0.105554
85.700000 3.742373 0.106155
85.800000 3.760091 0.106710
85.900000 3.778656 0.107222
86.000000 3.797951 0.107698
86.100000 3.817867 0.108148
86.200000 3.838294 0.108584
86.300000 3.859129 0.109017
86.400000 3.880270 0.109453
86.500000 3.901619 0.109894
86.600000 3.923084 0.110337
86.700000 3.944576 0.110773
86.800000 3.966009 0.111187
86.900000 3.987304 0.111560
87.000000 4.008389 0.111874
87.100000 4.029192 0.112108
87.200000 4.049650 0.112241
87.300000 4.069700 0.112258
87.400000 4.089278 0.112146
87.500000 4.108320 0.111897
87.600000 4.126758 0.111508
87.700000 4.144518 0.110983
87.800000 4.161516 0.110329
87.900000 4.177660 0.109562
88.000000 4.192850 0.108701
88.100000 4.206975 0.107772
88.200000 4.219919 0.106806
88.300000 4.231562 0.105836
88.400000 4.241785 0.104903
88.500000 4.250473 0.104047
88.600000 4.257524 0.103310
88.700000 4.262859 0.102729
88.800000 4.266422 0.102337
88.900000 4.268193 0.102157
89.000000 4.268189 0.102199
89.100000 4.266466 0.102460
89.200000 4.263116 0.102921
89.300000 4.258261 0.103554
89.400000 4.252045 0.104320
89.500000 4.244623 0.105173
89.600000 4.236152 0.106068
89.700000 4.226782 0.106961
89.800000 4.216653 0.107810
89.900000 4.205891 0.108582
90.000000 4.194606 0.109246
90.100000 4.182898 0.109780
90.200000 4.170859 0.110166
90.300000 4.158571 0.110391
90.400000 4.146118 0.110448
90.500000 4.133582 0.110334
90.600000 4.121050 0.110054
90.700000 4.108610 0.109616
90.800000 4.096358 0.109036
90.900000 4.084389 0.108336
91.000000 4.072801 0.107545
91.100000 4.061690 0.106693
91.200000 4.051142 0.105815
91.300000 4.041233 0.104948
91.400000 4.032022 0.104122
91.500000 4.023547 0.103368
91.600000 4.015825 0.102708
91.700000 4.008849 0.102156
91.800000 4.002594 0.101719
91.900000 3.997016 0.101398
92.000000 3.992059 0.101186
92.100000 3.987660 0.101073
92.200000 3.983749 0.101044
92.300000 3.980254 0.101083
92.400000 3.977106 0.101175
92.500000 3.974236 0.101304
92.600000 3.971580 0.101456
92.700000 3.969074 0.101621
92.800000 3.966659 0.101790
92.900000 3.964275 0.101957
