depth(m) lower_95(kyr) median(kyr) upper_95(kyr)
0.030000 0.052568 1.801138 4.081536
0.250000 1.719133 3.391844 5.377014
0.350000 2.588595 4.190296 5.936972
0.400000 2.869516 4.492920 6.192593
0.450000 3.389249 4.869163 6.413052
0.500000 3.860154 5.250297 6.601113
0.550000 4.314522 5.602688 6.847367
0.600000 4.975653 5.938425 7.154124
0.650000 5.430737 6.266374 7.385171
0.700000 5.947235 6.680854 7.638928
0.750000 6.540081 7.127751 7.982930
0.800000 6.993598 7.721854 8.406491
0.850000 7.712863 8.297470 8.838095
0.900000 8.400164 8.927435 9.368006
0.950000 8.914911 9.531755 10.072971
1.000000 9.557218 10.063482 10.693444
1.050000 10.090887 10.679499 11.166725
1.100000 10.744304 11.332122 11.685043
1.150000 11.329960 11.843429 12.226561
1.200000 11.886687 12.385354 12.653719
1.250000 12.440617 12.862890 13.188974
1.300000 12.824409 13.298702 13.734889
1.350000 13.228333 13.788031 14.133643
1.400000 13.688442 14.179975 14.559534
1.450000 14.093668 14.535871 14.956181
1.500000 14.337983 14.867122 15.307339
1.550000 14.593662 15.189992 15.613376
1.600000 14.804599 15.401493 15.848210
1.650000 15.077020 15.624523 16.046986
1.700000 15.521507 15.870333 16.291887
1.750000 15.714329 16.101395 16.487687
1.800000 15.961486 16.347680 16.693345
1.850000 16.233431 16.588514 17.028575
1.900000 16.432751 16.821034 17.353780
1.950000 16.749688 17.068161 17.709963
2.000000 16.980432 17.315527 17.958257
2.050000 17.147308 17.559787 18.313026
2.100000 17.334470 17.861845 18.659974
2.150000 17.806749 18.334815 19.163205
2.200000 18.127022 18.911412 19.683567
2.250000 18.758523 19.499547 20.302102
2.300000 19.158103 20.058445 20.895711
2.350000 19.741648 20.601041 21.435052
2.400000 20.132811 21.145152 21.937843
2.450000 20.733014 21.698725 22.628899
2.500000 21.289272 22.167798 22.959788
2.550000 21.850259 22.668676 23.373109
2.600000 22.364001 23.098197 23.704141
2.650000 22.888561 23.607288 24.089208
2.700000 23.198869 23.952713 24.527606
2.750000 23.506379 24.240849 24.949091
2.800000 23.684050 24.509144 25.493833
2.850000 24.005037 24.833572 25.731540
2.900000 24.213861 25.099977 26.016016
2.950000 24.587790 25.376966 26.415719
3.000000 24.751410 25.685129 26.618334
3.050000 24.962344 25.903552 26.908372
3.100000 25.261764 26.147832 27.232083
3.150000 25.499391 26.380470 27.348868
3.200000 25.819428 26.693234 27.553158
3.250000 26.181936 27.009037 27.834253
3.300000 26.486914 27.332621 28.137096
3.350000 26.727547 27.606038 28.524246
3.400000 27.021116 27.943882 28.905563
3.450000 27.182716 28.257431 29.337887
3.500000 27.698391 28.525962 29.675955
3.550000 28.008938 28.836203 29.969223
3.600000 28.229916 29.165328 30.220851
3.650000 28.578943 29.402031 30.333297
3.700000 28.783750 29.602865 30.712947
3.750000 29.006682 29.883876 30.933501
3.800000 29.213904 30.075329 31.198436
3.850000 29.326674 30.288737 31.408461
3.900000 29.605577 30.503802 31.692199
3.950000 29.858528 30.704310 32.027683
4.000000 30.116351 30.925105 32.343259
4.050000 30.384544 31.122976 32.468343
4.100000 30.549293 31.348706 32.844005
4.150000 30.863362 31.572133 33.074761
4.200000 31.097529 31.756508 33.253225
4.250000 31.303787 31.991803 33.355625
4.300000 31.548180 32.318785 33.569859
4.350000 31.861564 32.494599 33.748830
4.400000 32.091896 32.777276 33.955033
4.450000 32.356874 32.994411 34.236298
4.500000 32.569382 33.198855 34.526541
4.550000 32.776403 33.362160 34.687653
4.600000 32.970059 33.584982 34.835570
4.650000 33.164586 33.842164 35.072734
4.700000 33.279248 34.038955 35.248001
4.750000 33.524401 34.242158 35.402930
4.800000 33.676507 34.446917 35.636707
4.850000 33.924560 34.685029 35.929711
4.900000 34.186989 34.926912 36.376895
4.950000 34.364352 35.306880 36.677789
5.000000 34.659970 35.650287 36.980079
5.050000 34.976375 36.070736 37.626144
5.100000 35.605002 36.505878 37.933885
5.150000 35.981130 36.949270 38.116991
5.200000 36.633592 37.494266 38.363046
5.250000 37.136732 37.963115 38.682362
5.300000 37.672813 38.371778 39.162997
5.350000 38.017763 38.809172 39.506310
5.400000 38.460429 39.189731 40.123454
5.450000 38.769809 39.528664 40.471209
5.500000 39.203988 39.808279 41.125118
5.550000 39.514067 40.223722 41.389486
5.600000 39.717141 40.450646 41.707063
5.650000 39.941648 40.689689 42.011177
5.700000 40.190513 41.029941 42.298071
5.750000 40.400902 41.384589 42.677264
5.800000 40.734683 41.778771 42.942561
5.850000 40.945530 42.082988 43.288721
5.900000 41.203698 42.493710 43.516440
5.950000 41.337383 42.770358 43.775373
6.000000 41.623884 43.012558 44.096235
6.050000 42.041275 43.313042 44.335561
6.150000 43.009400 43.919742 44.845257
6.200000 43.376583 44.261242 45.091956
6.250000 43.804899 44.645612 45.539241
6.300000 44.309434 45.040065 45.858144
6.350000 44.652395 45.435674 46.188548
6.400000 45.220826 45.859265 46.660892
6.450000 45.569094 46.248368 47.109651
6.500000 45.939837 46.622699 47.389352
6.550000 46.399627 47.047177 47.725127
6.600000 46.860941 47.480377 48.183040
6.650000 47.345150 47.866498 48.916923
6.700000 47.706228 48.305526 49.134118
6.750000 47.932705 48.748917 49.584570
6.800000 48.216612 49.086622 49.906514
