depth(m) lower_95(kyr) median(kyr) upper_95(kyr)
0.000000 2.474891 4.825254 5.998346
0.040000 2.575202 4.862532 6.099445
0.200000 2.965461 5.143040 6.395323
0.400000 3.255228 5.468003 6.642514
0.600000 3.422074 5.809694 6.908712
1.000000 4.877908 6.432023 7.651262
1.200000 5.324615 6.773717 8.030032
1.400000 5.935085 7.092178 8.305766
1.600000 6.161249 7.429945 8.682337
1.800000 6.644525 7.782533 8.929273
2.000000 7.123124 8.109932 9.403356
2.200000 7.466772 8.490884 9.720515
2.400000 8.019480 8.905486 10.171602
2.500000 8.216557 9.119818 10.312175
2.600000 8.436984 9.404365 10.559624
2.800000 9.158067 9.901619 10.879222
3.000000 9.709175 10.421125 11.289164
3.100000 10.109740 10.750903 11.423882
3.200000 10.581412 11.087597 11.693044
3.300000 10.907310 11.395750 11.977510
3.400000 11.179811 11.685063 12.186447
3.500000 11.504988 12.006459 12.435078
3.600000 11.781654 12.292130 12.793360
3.700000 12.137130 12.625132 13.053927
3.800000 12.435652 12.939450 13.309878
3.900000 12.674796 13.196112 13.506827
4.000000 12.846560 13.377614 13.677411
4.040000 13.007433 13.470157 13.739430
4.080000 13.124689 13.568029 13.839093
4.100000 13.175419 13.610035 13.891669
4.120000 13.268373 13.655689 13.928216
4.160000 13.333109 13.759870 14.013901
4.200000 13.517350 13.842068 14.136393
4.240000 13.666914 13.937730 14.238516
4.280000 13.731216 14.021022 14.315171
4.300000 13.807122 14.054188 14.418575
4.320000 13.862376 14.121294 14.453249
4.360000 13.963289 14.244166 14.529345
4.400000 14.059553 14.366458 14.685883
4.440000 14.198078 14.491945 14.845555
4.480000 14.294326 14.625589 14.923495
4.500000 14.360919 14.701080 14.981860
4.520000 14.427079 14.761593 15.036892
4.560000 14.562643 14.932057 15.210581
4.585000 14.669671 15.014783 15.318376
4.595000 14.693459 15.050198 15.374546
4.600000 14.706325 15.064798 15.389638
4.640000 14.860363 15.183227 15.451852
4.680000 15.026570 15.309466 15.594429
4.700000 15.116956 15.387920 15.666048
4.720000 15.169867 15.453966 15.722492
4.760000 15.262925 15.588580 15.826406
4.800000 15.370597 15.709429 15.929212
4.840000 15.467059 15.798798 16.031805
4.880000 15.580267 15.892388 16.181054
4.900000 15.617251 15.947725 16.275429
4.920000 15.668821 15.989312 16.311848
4.960000 15.818520 16.081599 16.385723
5.000000 15.927434 16.158581 16.454085
5.040000 16.047036 16.239965 16.519617
5.080000 16.166624 16.335959 16.603588
5.100000 16.220423 16.366701 16.641942
5.120000 16.249448 16.407591 16.671721
5.160000 16.326987 16.489554 16.741721
5.200000 16.418963 16.550760 16.794405
5.240000 16.502605 16.627947 16.854359
5.280000 16.575623 16.702065 16.928301
5.300000 16.617098 16.752708 16.960355
5.320000 16.661197 16.788704 17.004653
5.360000 16.776061 16.873177 17.089309
5.385000 16.838352 16.924371 17.115384
5.395000 16.869421 16.952141 17.125581
5.400000 16.891330 16.971072 17.145074
5.440000 16.989800 17.115754 17.269018
5.480000 17.063305 17.263589 17.415820
5.500000 17.122998 17.344526 17.491414
5.520000 17.186493 17.392820 17.553160
5.560000 17.290836 17.471694 17.649298
5.600000 17.382095 17.561938 17.722621
5.640000 17.497711 17.652513 17.817241
5.680000 17.581188 17.734413 17.902555
5.700000 17.631992 17.778910 17.931743
5.720000 17.660747 17.823112 17.977981
5.760000 17.707316 17.905251 18.072955
5.800000 17.827165 17.990256 18.191755
5.840000 17.885441 18.076411 18.314948
5.880000 17.961864 18.160624 18.374411
5.900000 17.986194 18.205434 18.403999
5.920000 18.052562 18.246081 18.450310
5.960000 18.120393 18.335602 18.586001
6.000000 18.169081 18.431473 18.666522
6.040000 18.239204 18.516394 18.746330
6.080000 18.342494 18.604687 18.807962
6.120000 18.408127 18.730672 18.895418
6.160000 18.476081 18.810765 18.983580
6.200000 18.557543 18.885380 19.072810
6.240000 18.594821 18.969044 19.154989
6.280000 18.717133 19.058282 19.239404
6.320000 18.876004 19.140924 19.334840
6.360000 18.967397 19.220424 19.391226
6.400000 19.044289 19.291184 19.457025
6.440000 19.131177 19.362066 19.518974
6.480000 19.248458 19.449924 19.604020
6.520000 19.361274 19.516292 19.721555
