depth(m) lower_95(kyr) median(kyr) upper_95(kyr)
0.030000 0.013981 0.269916 0.592529
0.080000 0.322490 0.687851 1.332761
0.130000 0.577298 1.072136 1.866023
0.180000 0.836556 1.487196 2.325253
0.230000 1.020990 1.876706 2.882907
0.280000 1.401095 2.300992 3.234500
0.330000 1.748695 2.734621 3.584118
0.380000 2.273720 3.138191 4.005484
0.430000 2.404831 3.497402 4.373173
0.480000 2.969367 3.912792 4.754947
0.530000 3.378521 4.309190 5.031583
0.580000 3.774931 4.663107 5.458104
0.630000 4.012580 4.980411 5.822242
0.680000 4.335726 5.337113 6.231240
0.730000 4.667106 5.710648 6.515574
0.780000 5.034746 6.144405 6.776193
0.830000 5.497517 6.499673 7.094280
0.880000 5.998833 6.803502 7.371136
0.930000 6.396968 7.087339 7.613827
0.980000 6.717283 7.373568 7.808418
1.030000 7.242482 7.699260 8.070070
1.080000 7.508510 7.973671 8.445201
1.130000 7.714183 8.241699 8.639381
1.180000 7.989085 8.524598 8.901995
1.230000 8.241010 8.736231 9.165638
1.280000 8.494184 8.974093 9.456768
1.330000 8.854743 9.297817 9.712107
1.380000 9.122618 9.591731 10.061159
1.430000 9.360236 9.837403 10.311393
1.480000 9.625779 10.095826 10.586177
1.530000 9.869051 10.363048 10.812862
1.580000 10.123320 10.621806 11.171125
1.630000 10.334973 10.899488 11.453701
1.680000 10.683560 11.186448 11.749898
1.730000 10.977107 11.476816 12.111172
1.780000 11.354604 11.900706 12.442646
1.830000 11.803825 12.344174 12.821511
1.880000 12.230096 12.697537 13.104997
1.930000 12.623861 13.015895 13.410291
1.980000 12.926940 13.303372 13.691211
2.030000 13.143642 13.534884 13.973180
2.080000 13.317778 13.820891 14.271290
2.130000 13.606940 14.084195 14.537615
2.180000 14.042651 14.407788 14.834145
2.230000 14.298054 14.776556 15.335129
2.280000 14.594437 15.139946 15.843132
2.330000 15.097051 15.680920 16.319227
2.380000 15.938483 16.357291 16.900959
2.430000 16.429937 16.966521 17.477577
2.480000 16.954987 17.486701 17.978959
2.530000 17.591468 18.019950 18.518539
2.580000 18.006873 18.484746 19.013070
2.630000 18.515353 18.937653 19.499857
2.680000 18.976068 19.467833 20.072622
2.730000 19.452036 20.055566 20.823606
2.780000 20.097129 20.714310 21.411955
2.830000 20.742393 21.322375 22.141594
2.880000 21.360073 21.926912 22.644510
2.930000 21.995671 22.515375 23.172950
2.980000 22.607708 23.120774 23.662892
3.030000 23.009346 23.617173 24.338899
3.080000 23.436555 24.138539 24.868537
3.130000 23.822199 24.708957 25.661794
3.180000 24.143244 25.219149 26.131592
3.230000 24.652301 25.673511 26.693842
3.280000 25.078478 26.226056 27.313572
3.330000 25.425612 26.714607 27.841963
3.380000 25.887413 27.181985 28.376110
3.430000 26.438644 27.698945 28.969103
3.480000 26.995273 28.308006 29.304699
3.530000 27.566764 28.827771 29.747191
3.580000 27.970698 29.364063 30.464528
3.630000 28.433809 29.798872 30.959396
3.680000 28.807752 30.268380 31.563533
3.730000 29.301391 30.788112 32.062832
3.780000 29.507405 31.256158 32.560826
3.830000 30.098566 31.765512 33.046731
3.880000 30.628824 32.249171 33.800518
3.930000 31.140123 32.688509 34.110353
3.980000 31.508618 33.072530 34.296911
4.030000 32.012525 33.584253 34.715559
4.080000 32.763431 34.080352 35.117962
4.130000 33.259282 34.477187 35.671400
4.180000 33.674221 34.965354 35.976615
4.230000 34.144795 35.363453 36.333318
4.280000 34.588089 35.701388 36.781254
4.330000 35.203777 36.087212 37.008645
4.380000 35.573237 36.469550 37.352928
4.430000 36.059719 36.848953 37.586011
4.480000 36.551404 37.272472 37.847569
4.530000 36.943944 37.681466 38.269589
4.630000 37.681635 38.455227 39.117980
4.680000 38.009800 38.856249 39.667932
4.730000 38.234189 39.205432 40.199802
4.780000 38.631657 39.471615 40.605093
4.830000 38.956099 39.767442 41.365929
4.880000 39.327696 40.073644 41.673364
4.930000 39.625493 40.426427 41.969944
4.980000 39.997282 40.810169 42.255587
5.030000 40.307091 41.217072 42.480547
5.080000 40.637635 41.610669 42.773167
5.130000 41.025873 42.001216 43.073847
5.180000 41.289787 42.403104 43.526582
5.230000 41.544997 42.761324 43.972006
5.280000 41.971335 43.168137 44.574693
5.330000 42.417532 43.544487 44.782412
5.380000 43.115515 43.955297 45.044614
5.430000 43.437188 44.459333 45.262186
5.480000 44.043153 44.850519 45.692911
5.530000 44.420654 45.320845 46.010671
5.580000 44.779300 45.884939 46.520813
5.630000 45.420635 46.333869 46.907378
5.680000 46.026715 46.821330 47.406979
5.730000 46.504311 47.298759 47.889591
5.780000 47.050434 47.782459 48.319517
5.830000 47.688392 48.308895 48.801806
5.880000 47.987666 48.736534 49.186149
5.930000 48.404128 49.156559 49.604847
5.980000 48.753547 49.448604 50.039971
6.030000 49.084020 49.695699 50.225770
6.080000 49.325608 49.998960 50.512663
6.130000 49.476809 50.225490 50.735076
6.180000 49.759680 50.486613 51.031575
6.230000 50.094342 50.732340 51.324089
6.280000 50.407908 50.984468 51.490545
6.330000 50.632095 51.243928 51.757019
6.380000 50.862759 51.507536 52.062497
6.430000 51.171741 51.767726 52.313301
6.480000 51.487958 52.033008 52.630312
6.530000 51.710892 52.286389 52.835594
6.580000 51.978526 52.589732 53.182239
6.630000 52.239569 52.859981 53.585703
6.680000 52.445663 53.135895 54.174477
6.730000 52.810301 53.463514 54.371870
6.780000 53.135694 53.798694 54.643192
6.830000 53.449631 54.201246 55.222977
6.880000 53.812117 54.599315 55.736966
6.930000 54.066138 55.024384 56.065582
6.980000 54.457565 55.438887 56.398042
7.030000 54.877619 55.854140 56.916038
7.080000 55.119607 56.240239 57.256078
7.130000 55.352933 56.562751 57.628814
7.180000 55.609539 56.876704 57.853076
7.230000 56.125098 57.262670 58.248638
7.280000 56.530209 57.645469 58.730546
7.330000 56.943139 58.056125 59.027363
7.380000 57.145710 58.428937 59.261894
7.430000 57.575673 58.775362 59.551761
7.480000 58.215544 59.141062 59.854507
7.530000 58.352890 59.457198 60.021366
7.580000 58.708624 59.722187 60.333181
7.630000 59.097710 60.026347 60.736109
7.680000 59.370592 60.314598 61.127098
7.730000 59.748183 60.639112 61.417664
7.780000 60.254746 60.944864 61.825228
7.830000 60.605235 61.312198 62.083356
7.880000 61.102963 61.661569 62.397468
7.930000 61.384824 62.031685 62.913844
7.980000 61.671556 62.432281 63.440688
8.030000 61.919338 62.773388 63.824072
8.080000 62.213253 63.123444 64.071206
8.130000 62.536436 63.456139 64.354137
8.180000 62.700424 63.694831 64.608883
8.230000 62.939100 64.014205 64.832446
8.280000 63.200510 64.267634 65.376411
8.330000 63.445485 64.454263 65.597156
8.380000 63.717331 64.658340 65.809254
8.430000 63.911253 64.949069 66.119699
8.480000 64.329278 65.233981 66.373133
8.580000 64.928225 65.822775 66.852085
8.630000 65.291766 66.112371 67.068834
8.680000 65.543924 66.399079 67.282809
8.730000 65.808381 66.719771 67.615330
8.780000 66.065572 67.038849 67.966235
8.830000 66.529785 67.397178 68.243293
8.880000 66.912650 67.797261 68.632151
8.930000 67.395450 68.216920 68.831922
8.980000 67.925808 68.623666 69.150535
9.030000 68.265530 69.105174 69.564939
9.080000 68.957136 69.539736 70.161457
9.130000 69.373174 69.989123 70.752512
9.180000 69.869872 70.380872 71.128435
9.230000 70.322443 70.819103 71.446626
9.280000 70.553351 71.177088 71.693169
9.330000 70.868939 71.496253 72.066268
9.380000 71.123112 71.848739 72.398444
9.430000 71.470606 72.132874 72.697683
9.480000 71.693352 72.435810 73.037323
9.530000 72.040055 72.732968 73.366478
9.580000 72.265053 72.973318 73.669152
9.630000 72.509804 73.226080 73.847015
9.680000 72.694355 73.470524 74.032950
9.730000 73.117260 73.754392 74.396360
9.780000 73.582538 74.030187 74.604886
9.830000 73.858860 74.362278 74.964850
9.880000 74.253341 74.807635 75.358663
9.930000 74.747385 75.206635 75.933420
9.980000 74.914686 75.617974 76.351174
10.030000 75.146054 75.925348 76.725848
10.080000 75.459879 76.250245 77.032873
10.130000 75.776720 76.601032 77.399461
10.180000 76.112604 76.949452 77.800062
10.230000 76.511359 77.294914 78.162647
10.280000 76.932480 77.673057 78.699550
10.330000 77.274412 78.025532 78.968651
10.380000 77.514689 78.437806 79.271657
