Age(kyr) mean(permil) sigma(permil)
0	3.15	0.28
0.5	3.36	0.11
1	3.21	0.23
1.5	3.31	0.24
2	3.28	0.18
2.5	3.18	0.25
3	3.31	0.19
3.5	3.26	0.2
4	3.21	0.2
4.5	3.31	0.21
5	3.34	0.26
5.5	3.27	0.22
6	3.28	0.24
6.5	3.36	0.21
7	3.39	0.21
7.5	3.36	0.19
8	3.34	0.25
8.5	3.36	0.24
9	3.36	0.19
9.5	3.49	0.27
10	3.52	0.23
10.5	3.49	0.25
11	3.55	0.28
11.5	3.79	0.29
12	3.83	0.37
12.5	3.91	0.32
13	4.15	0.26
13.5	4.04	0.29
14	4.16	0.25
14.5	4.17	0.22
15	4.31	0.28
15.5	4.18	0.36
16	4.47	0.47
16.5	4.66	0.36
17	4.68	0.43
17.5	4.87	0.26
18	5.04	0.22
18.5	5.04	0.19
19	5.06	0.19
19.5	5.02	0.24
20	4.95	0.27
20.5	4.97	0.26
21	4.98	0.22
21.5	4.99	0.2
22	4.99	0.19
22.5	4.93	0.24
23	4.94	0.22
23.5	4.84	0.24
24	4.85	0.24
24.5	4.73	0.27
25	4.8	0.22
25.5	4.83	0.23
26	4.86	0.2
26.5	4.8	0.18
27	4.76	0.28
27.5	4.83	0.28
28	4.74	0.21
28.5	4.69	0.19
29	4.67	0.26
29.5	4.59	0.28
30	4.62	0.21
30.5	4.69	0.27
31	4.65	0.23
31.5	4.69	0.19
32	4.69	0.22
32.5	4.6	0.22
33	4.66	0.22
33.5	4.61	0.23
34	4.59	0.2
34.5	4.56	0.2
35	4.46	0.22
35.5	4.46	0.2
36	4.53	0.26
36.5	4.46	0.25
37	4.35	0.26
37.5	4.31	0.26
38	4.37	0.25
38.5	4.45	0.21
39	4.44	0.24
39.5	4.47	0.31
40	4.57	0.24
40.5	4.61	0.25
41	4.58	0.27
41.5	4.44	0.35
42	4.54	0.35
42.5	4.52	0.34
43	4.38	0.4
43.5	4.39	0.42
44	4.53	0.32
44.5	4.48	0.24
45	4.44	0.24
45.5	4.45	0.21
46	4.29	0.3
46.5	4.23	0.33
47	4.29	0.22
47.5	4.35	0.19
48	4.4	0.21
48.5	4.46	0.23
49	4.52	0.22
49.5	4.54	0.23
50	4.52	0.33
50.5	4.48	0.34
51	4.46	0.27
51.5	4.42	0.25
52	4.37	0.3
52.5	4.36	0.27
53	4.25	0.36
53.5	4.29	0.28
54	4.36	0.3
54.5	4.36	0.27
55	4.44	0.26
55.5	4.38	0.29
56	4.4	0.26
56.5	4.46	0.25
57	4.47	0.21
57.5	4.4	0.29
58	4.35	0.26
58.5	4.37	0.21
59	4.27	0.25
59.5	4.17	0.27
60	4.38	0.25
60.5	4.44	0.21
61	4.43	0.25
61.5	4.44	0.24
62	4.47	0.2
62.5	4.53	0.24
63	4.62	0.22
63.5	4.61	0.25
64	4.69	0.18
64.5	4.63	0.19
65	4.66	0.22
65.5	4.65	0.22
66	4.51	0.29
66.5	4.53	0.25
67	4.51	0.27
67.5	4.56	0.24
68	4.55	0.2
68.5	4.44	0.18
69	4.5	0.23
69.5	4.35	0.28
70	4.26	0.18
70.5	4.29	0.21
71	4.23	0.24
71.5	4.09	0.31
72	4.09	0.19
72.5	4.23	0.25
73	4.22	0.24
73.5	4.25	0.25
74	4.11	0.21
74.5	4.19	0.21
75	3.91	0.22
75.5	3.89	0.23
76	3.91	0.24
76.5	3.93	0.19
77	4.07	0.19
77.5	4	0.25
78	4	0.25
78.5	4.02	0.21
79	3.98	0.31
79.5	4.05	0.26
80	4.01	0.27
80.5	3.89	0.18
81	3.92	0.22
81.5	3.96	0.22
82	3.88	0.26
82.5	3.88	0.17
83	3.88	0.18
83.5	3.86	0.17
84	3.78	0.25
84.5	3.74	0.25
85	3.76	0.21
85.5	3.69	0.26
86	3.78	0.24
86.5	4.01	0.35
87	4.16	0.29
87.5	4.19	0.23
88	4.16	0.27
88.5	4.24	0.18
89	4.18	0.21
89.5	4.13	0.17
90	4.12	0.18
90.5	4.13	0.16
91	4.02	0.24
91.5	4.02	0.2
92	3.9	0.2
92.5	3.95	0.23
93	3.95	0.16
93.5	3.91	0.28
94	3.97	0.18
94.5	3.89	0.24
95	3.83	0.28
95.5	3.88	0.17
96	3.88	0.23
96.5	3.86	0.21
97	3.76	0.17
97.5	3.82	0.24
98	3.64	0.24
98.5	3.79	0.17
99	3.89	0.17
99.5	3.74	0.23
100	3.82	0.21
100.5	3.71	0.21
101	3.74	0.19
101.5	3.81	0.16
102	3.73	0.24
102.5	3.84	0.25
103	3.77	0.26
103.5	3.68	0.25
104	3.79	0.18
104.5	3.95	0.27
105	3.94	0.19
105.5	3.97	0.18
106	3.9	0.22
106.5	3.88	0.22
107	3.92	0.16
107.5	3.88	0.21
108	3.9	0.18
108.5	3.99	0.21
109	4.08	0.18
109.5	4.07	0.23
110	4.11	0.24
110.5	4.13	0.26
111	4.08	0.24
111.5	4.02	0.24
112	4.01	0.22
112.5	4	0.14
113	3.93	0.25
113.5	3.85	0.25
114	3.79	0.26
114.5	3.75	0.21
115	3.72	0.24
115.5	3.69	0.26
116	3.65	0.23
116.5	3.59	0.27
117	3.56	0.31
117.5	3.47	0.19
118	3.42	0.23
118.5	3.42	0.22
119	3.37	0.22
119.5	3.33	0.19
120	3.35	0.21
120.5	3.28	0.14
121	3.25	0.21
121.5	3.29	0.12
122	3.19	0.18
122.5	3.19	0.21
123	3.2	0.21
123.5	3.17	0.22
124	3.2	0.18
124.5	3.16	0.16
125	3.13	0.19
125.5	3.09	0.23
126	3.1	0.23
