Age(kyr) mean(permil) sigma(permil)
0	3.18	0.25
0.5	3.21	0.22
1	3.25	0.17
1.5	3.28	0.23
2	3.29	0.22
2.5	3.25	0.2
3	3.22	0.18
3.5	3.23	0.16
4	3.25	0.17
4.5	3.17	0.16
5	3.22	0.25
5.5	3.26	0.25
6	3.27	0.25
6.5	3.27	0.25
7	3.27	0.19
7.5	3.27	0.18
8	3.27	0.18
8.5	3.25	0.24
9	3.3	0.29
9.5	3.45	0.23
10	3.42	0.2
10.5	3.44	0.23
11	3.58	0.34
11.5	3.62	0.37
12	3.68	0.34
12.5	3.88	0.3
13	3.96	0.3
13.5	3.96	0.35
14	4.06	0.32
14.5	4.21	0.25
15	4.29	0.2
15.5	4.37	0.24
16	4.52	0.31
16.5	4.59	0.36
17	4.63	0.41
17.5	4.8	0.39
18	4.97	0.24
18.5	4.97	0.22
19	4.97	0.23
19.5	4.99	0.22
20	4.99	0.25
20.5	4.97	0.23
21	4.93	0.24
21.5	4.91	0.25
22	4.86	0.23
22.5	4.88	0.2
23	4.87	0.19
23.5	4.82	0.22
24	4.75	0.29
24.5	4.7	0.29
25	4.74	0.17
25.5	4.8	0.18
26	4.83	0.24
26.5	4.8	0.22
27	4.73	0.21
27.5	4.68	0.23
28	4.74	0.24
28.5	4.7	0.21
29	4.64	0.21
29.5	4.65	0.21
30	4.57	0.2
30.5	4.51	0.2
31	4.56	0.2
31.5	4.62	0.18
32	4.65	0.19
32.5	4.61	0.2
33	4.54	0.22
33.5	4.55	0.18
34	4.55	0.2
34.5	4.54	0.2
35	4.53	0.19
35.5	4.49	0.2
36	4.49	0.2
36.5	4.46	0.2
37	4.33	0.25
37.5	4.38	0.27
38	4.45	0.23
38.5	4.49	0.22
39	4.42	0.22
39.5	4.53	0.18
40	4.52	0.23
40.5	4.49	0.23
41	4.48	0.23
41.5	4.46	0.21
42	4.49	0.18
42.5	4.51	0.2
43	4.45	0.19
43.5	4.43	0.21
44	4.46	0.19
44.5	4.5	0.33
45	4.53	0.4
45.5	4.41	0.23
46	4.35	0.26
46.5	4.29	0.3
47	4.25	0.31
47.5	4.38	0.26
48	4.43	0.17
48.5	4.43	0.19
49	4.45	0.24
49.5	4.56	0.29
50	4.56	0.24
50.5	4.43	0.14
51	4.42	0.18
51.5	4.43	0.19
52	4.47	0.19
52.5	4.5	0.19
53	4.39	0.23
53.5	4.33	0.2
54	4.35	0.19
54.5	4.33	0.22
55	4.35	0.26
55.5	4.42	0.27
56	4.49	0.24
56.5	4.47	0.22
57	4.42	0.22
57.5	4.46	0.23
58	4.46	0.29
58.5	4.37	0.27
59	4.35	0.26
59.5	4.38	0.26
60	4.42	0.25
60.5	4.48	0.28
61	4.51	0.28
61.5	4.53	0.28
62	4.58	0.28
62.5	4.56	0.24
63	4.61	0.26
63.5	4.65	0.23
64	4.64	0.18
64.5	4.63	0.18
65	4.59	0.21
65.5	4.58	0.25
66	4.56	0.24
66.5	4.53	0.24
67	4.53	0.27
67.5	4.48	0.23
68	4.47	0.2
68.5	4.49	0.23
69	4.39	0.22
69.5	4.37	0.21
70	4.33	0.19
70.5	4.26	0.26
71	4.26	0.31
71.5	4.24	0.35
72	4.25	0.34
72.5	4.2	0.31
73	4.25	0.35
73.5	4.37	0.35
74	4.2	0.28
74.5	4.09	0.31
75	4.06	0.35
75.5	4.05	0.33
76	3.98	0.34
76.5	4	0.38
77	4.04	0.35
77.5	4.12	0.3
78	4.15	0.3
78.5	4.11	0.28
79	4.05	0.23
79.5	4.08	0.26
80	4.1	0.27
80.5	4.06	0.32
81	4.02	0.33
81.5	4.01	0.33
82	4	0.32
82.5	3.98	0.34
83	3.94	0.31
83.5	3.89	0.32
84	3.89	0.32
84.5	3.89	0.32
85	3.86	0.27
85.5	3.9	0.29
86	3.96	0.28
86.5	4	0.26
87	4.09	0.29
87.5	4.13	0.28
88	4.17	0.25
88.5	4.2	0.26
89	4.27	0.29
89.5	4.2	0.31
90	4.11	0.28
90.5	4.15	0.26
91	4.16	0.26
91.5	4.09	0.27
92	4	0.26
92.5	3.99	0.27
93	4.08	0.27
93.5	4.05	0.25
94	4.01	0.25
94.5	4.05	0.29
95	3.96	0.33
95.5	3.94	0.34
96	3.98	0.25
96.5	3.94	0.2
97	3.85	0.21
97.5	3.81	0.31
98	3.87	0.41
98.5	3.84	0.28
99	3.89	0.3
99.5	3.95	0.34
100	3.81	0.25
100.5	3.71	0.27
101	3.77	0.24
101.5	3.91	0.3
102	3.85	0.26
102.5	3.85	0.22
103	3.81	0.24
103.5	3.85	0.3
104	3.98	0.29
104.5	3.98	0.25
105	3.98	0.17
105.5	3.96	0.18
106	4.02	0.28
106.5	4.04	0.33
107	3.95	0.31
107.5	3.97	0.23
108	4.05	0.27
108.5	4.04	0.33
109	4.12	0.28
109.5	4.17	0.26
110	4.12	0.22
110.5	4.13	0.3
111	4.15	0.36
111.5	4.11	0.36
112	4.1	0.33
112.5	4.1	0.32
113	4.04	0.33
113.5	4.01	0.3
114	4.03	0.24
114.5	4	0.25
115	3.89	0.31
115.5	3.78	0.45
116	3.77	0.46
116.5	3.7	0.3
117	3.67	0.3
117.5	3.57	0.27
118	3.51	0.36
118.5	3.53	0.43
119	3.55	0.43
119.5	3.5	0.41
120	3.39	0.27
120.5	3.3	0.2
121	3.3	0.34
121.5	3.24	0.37
122	3.11	0.16
122.5	3.25	0.39
123	3.24	0.36
123.5	3.21	0.33
124	3.23	0.36
124.5	3.26	0.36
125	3.26	0.37
125.5	3.25	0.43
126	3.24	0.43
