age(kyr) mean(permil) sigma(permil)
21.200000 4.259207 0.153528
21.300000 4.245625 0.159148
21.400000 4.234276 0.166200
21.500000 4.224894 0.175328
21.600000 4.217032 0.184496
21.700000 4.210795 0.191908
21.800000 4.206367 0.196342
21.900000 4.203431 0.197513
22.000000 4.201475 0.196038
22.100000 4.200211 0.193875
22.200000 4.199281 0.192218
22.300000 4.198856 0.190872
22.400000 4.199115 0.189022
22.500000 4.199732 0.187027
22.600000 4.200834 0.185459
22.700000 4.202255 0.184413
22.800000 4.204021 0.183438
22.900000 4.205093 0.182431
23.000000 4.205275 0.180965
23.100000 4.205213 0.178726
23.200000 4.204563 0.175198
23.300000 4.202562 0.171016
23.400000 4.199592 0.166946
23.500000 4.196821 0.162654
23.600000 4.193233 0.158201
23.700000 4.189367 0.154172
23.800000 4.185725 0.150931
23.900000 4.183143 0.148337
24.000000 4.180896 0.146032
24.100000 4.179235 0.144111
24.200000 4.178309 0.142603
24.300000 4.178351 0.141587
24.400000 4.179058 0.141027
24.500000 4.180214 0.140866
24.600000 4.181939 0.141019
24.700000 4.184111 0.141463
24.800000 4.186688 0.142145
24.900000 4.189349 0.143094
25.000000 4.192226 0.144278
25.100000 4.195424 0.145660
25.200000 4.198728 0.147130
25.300000 4.201932 0.148679
25.400000 4.205001 0.150188
25.500000 4.207892 0.151474
25.600000 4.210551 0.152501
25.700000 4.212689 0.153203
25.800000 4.214587 0.153626
25.900000 4.216476 0.153747
26.000000 4.218095 0.153571
26.100000 4.218827 0.153301
26.200000 4.218688 0.153008
26.300000 4.217112 0.152919
26.400000 4.213504 0.153028
26.500000 4.208549 0.153207
26.600000 4.202464 0.153486
26.700000 4.195204 0.153975
26.800000 4.186512 0.154728
26.900000 4.176649 0.155856
27.000000 4.165890 0.157226
27.100000 4.154396 0.158899
27.200000 4.142577 0.160853
27.300000 4.130453 0.163059
27.400000 4.118332 0.165379
27.500000 4.105904 0.167588
27.600000 4.093396 0.169583
27.700000 4.081253 0.171221
