Age(kyr) mean(permil) sigma(permil)
62.5	4.35	0.13
63	4.44	0.12
63.5	4.46	0.2
64	4.47	0.2
64.5	4.5	0.14
65	4.47	0.19
65.5	4.51	0.19
66	4.52	0.14
66.5	4.52	0.13
67	4.53	0.12
67.5	4.5	0.06
68	4.46	0.12
68.5	4.42	0.15
69	4.38	0.1
69.5	4.31	0.14
70	4.27	0.19
70.5	4.21	0.04
71	3.95	0.16
71.5	4.09	0.04
72	4.07	0.38
72.5	4.09	0.33
73	4.17	0.02
73.5	4.13	0.05
74	4.17	0.23
74.5	4.14	0.28
75	4.09	0.3
75.5	3.8	0.01
76	3.8	0.11
76.5	3.78	0.01
77	3.75	0.3
77.5	3.85	0.3
78	3.9	0.3
78.5	3.89	0.3
79	3.86	0.3
79.5	3.84	0.16
80	3.81	0.11
80.5	3.92	0.3
81	4.03	0.69
81.5	4.06	0.69
82	4.02	0.69
82.5	3.95	0.3
83	3.67	0.03
83.5	3.62	0.2
84	3.62	0.23
84.5	3.6	0.23
85	3.6	0.11
85.5	3.58	0.11
86	3.6	0.21
86.5	3.71	0.14
87	3.99	0.19
87.5	4.15	0.06
88	4.12	0.17
88.5	4.08	0.17
89	4.05	0.11
89.5	4.01	0.22
90	4	0.29
90.5	3.97	0.01
91	3.88	0.2
91.5	3.88	0.2
92	3.83	0.05
92.5	3.81	0.17
93	3.88	0.2
93.5	3.88	0.23
94	3.97	0.25
94.5	3.92	0.3
95	3.83	0.13
95.5	3.84	0.13
96	3.84	0.3
96.5	3.77	0.3
97	3.77	0.3
97.5	3.73	0.05
98	3.72	0.3
98.5	3.69	0.06
99	3.67	0.08
99.5	3.64	0.04
100	3.54	0.06
100.5	3.51	0.17
101	3.49	0.16
101.5	3.57	0.04
102	3.73	0.25
102.5	3.79	0.18
103	3.78	0.15
103.5	3.71	0.01
104	3.73	0.3
104.5	3.82	0.1
105	3.86	0.08
105.5	3.87	0.12
106	3.87	0.12
106.5	3.82	0.3
107	3.8	0.2
107.5	3.81	0.2
108	3.9	0.3
108.5	3.96	0.05
109	3.97	0.04
109.5	3.97	0.3
110	3.96	0.3
110.5	4	0.3
111	4.05	0.3
111.5	4.12	0.3
112	4.13	0.1
112.5	4.09	0.04
113	4.03	0.24
113.5	3.89	0.19
114	3.83	0.49
114.5	3.73	0.44
115	3.6	0.3
115.5	3.6	0.1
116	3.44	0.18
116.5	3.35	0.09
117	3.25	0.15
117.5	3.25	0.15
118	3.27	0.21
118.5	3.26	0.17
119	3.21	0.17
119.5	3.12	0.23
120	3.01	0.01
120.5	2.97	0.01
121	2.98	0.04
121.5	2.99	0.3
122	2.99	0.3
122.5	2.98	0.04
123	2.98	0.01
123.5	3.04	0.3
124	3.04	0.28
124.5	3.05	0.24
125	3.04	0.3
125.5	2.96	0.3
126	2.9	0.3
